"SRR5687512.SUM44_Y537S_mut","SRR5687513.SUM44_Y537S_mut","SRR5687514.SUM44_Y537S_mut"
0.0598871538461538,0.0454100769230769,0.0316373076923077
0.0301818486187845,0.0675697546961326,0.0476051314917127
0,0,0
0.00950547989858747,0,0
0,0.0486863829639889,0.0404146412742382
0,0,0
0.012256460982659,0.00779972774566474,0.0131019268786127
0.0114822239263804,0.0211723670756646,0.0235833197000682
0,0.0028960683831102,0
0,0,0
0.067846,0,0
0.025172,0.032873,0.04522
