"fc","SUM44_Y537S_mut.SUM44_normal.average"
0.994099014975186,0.000869
1.00156523269735,0.00165666666666667
1.00056479568483,0.000596866682177757
1.00107626078812,0.000299166666666667
1.00095900082132,0.000442018143009605
0.995840558532802,0.001881
1.00001644435136,1.73333333333333e-05
0.984143462312347,0.0372573333333333
1.00150093144084,0.00103582746395651
1.00145202067568,0.000403666666666667
1.00187561160041,0.0005215
0.933115960202621,0.056585
1.00040048577395,0.00042304135769774
1.00546832255523,0.0326071655183727
1.00070366482929,0.000743896636993076
1.00027478771454,0.000290166666666667
0.988169603695586,0.00536310920485703
0.996253062548305,0.000550666666666667
0.935172901716985,0.0152963333333333
0.998043136404675,0.200437041423634
1.0069684456091,0.0106321666666667
1.02380301694309,0.0066665
0.99615826797205,0.046274
0.998264684761991,0.00384178026070763
1.0011118190388,0.00117666666666667
1.00029718229636,0.000313833333333333
0.993671096046461,0.000932393830128205
0.986801504473164,0.0151638333333333
1.00126955693317,0.000875833333333333
1.00182595672059,0.00198916666666667
1.00151515488042,0.00104566666666667
0.993156700120115,0.00100866666666667
0.999578926466822,0.00356816666666667
0.990229177313078,0.00144416666666667
1.00157748031792,0.00327383333333333
1.00324849917665,0.00288233333333333
1.00021761296655,0.0002295
1.01276361657681,0.0035616911971831
1.00444793167255,0.0044905
1.00019558781912,0.000206490617311153
1.00171952094677,0.00182071567622951
0.99996286591406,0.000311583333333333
1.00451708911677,0.0059605
0.995863174473759,0.00280133333333333
0.998830166832934,0.00078584886084823
1.0304192096954,0.275404333333333
1.02098091130553,0.0360111666666667
1.00200903547358,0.00180966666666667
1.00143202458046,0.000988166666666667
0.995582333596994,0.0043845
1.02191851328826,0.0141453333333333
0.99223755176474,0.0186491666666667
0.997509877130484,0.00344354289644822
1.14029806680401,0.635240166666667
0.984748584515498,0.002266
0.99989095433612,0.000916666666666667
0.992142838089965,0.0123883333333333
1.00113860676402,0.000785333333333333
1.00193024204111,0.001333
0.996257476322142,0.0099205
1.0021095809276,0.00198366666666667
1.00516082345494,0.0226083333333333
0.998614253399956,0.000472166666666667
0.997005437922113,0.00430492152598797
1.0074878509058,0.00208583333333333
1.00065182721601,0.000689
1.00035357742212,0.00302283333333333
0.936820577181186,0.178818166666667
1.00779045031346,0.0028285
0.994308233970464,0.0132933333333333
1.08534979265709,0.222877833333333
1.00046835768086,0.00262708707252001
1.00133210844456,0.00112950544059936
1.00385730413005,0.00198267874396135
1.00171795034638,0.001186
1.00104112527757,0.000921533455405509
1.00247983484864,0.002982
1.01835546638342,0.006725
0.999904442914124,0.000803
0.995010059250006,0.00507366666666667
0.999074918677224,0.000324666666666667
1.00368785467844,0.001026
1.00420568619877,0.00183204354954401
1.01147795267529,0.00768416937927147
0.999948033671004,0.000436203155059638
1.00076968369073,0.000813833333333333
0.951922713398229,0.0362945381773399
1.002786793682,0.00299083333333333
0.994637855426888,0.008067
1.00056231957233,0.0003875
1.00329796355766,0.00381173587452295
0.99138812809722,0.00730566666666667
1.00664012084317,0.00184916666666667
0.962842559752604,0.194196145775158
0.99708937426141,0.0007175
0.993980852466104,0.0008865
0.967045776596182,0.095815
0.996173963627457,0.000562333333333333
1.0058242019358,0.00371216666666667
1.00271347904492,0.0567145
0.970456759801752,0.0251796737942504
0.985201635891168,0.0204715
0.984068952301713,0.0242297995057152
1.00396175437145,0.0126881666666667
0.999596469119665,6.15891551584078e-05
0.999694564375644,0.00184886241568029
0.98820634612711,0.0017465
1.00065133934396,0.000448906958861976
0.991037920022421,0.0024565
0.99019674746272,0.0050305
0.985137416442385,0.0100858333333333
0.999857554195088,0.00119846450151057
0.999940821550101,0.000496833333333333
1.03011518091974,0.0327271666666667
1.0014941936245,0.00103116666666667
1.00343436973965,0.00262140736654056
0.944071177797911,0.187113166666667
0.999977076235155,0.000192277777777778
1.00079249115057,0.000838
1.11639913380893,0.119292
1.00311809801125,0.00331766666666667
0.997309586563456,0.00455933333333333
0.925116917837008,0.0323511666666667
0.990901070838432,0.00196533333333333
1.00089537466774,0.000617333333333333
0.99972416893115,0.00232866666666667
0.999819651809699,0.00151883333333333
0.983005449619628,0.0360973535583365
1.00032541950743,0.000224166666666667
0.999938264708679,0.000518333333333333
0.999342613823014,0.0013055
0.998728255847098,0.00276906712822381
0.977490445950098,0.152518333333333
0.99380984490682,0.000911833333333333
1.00743711989404,0.00207166666666667
1.00719964290862,0.0109267931006819
1.00138341724222,0.00146516666666667
1.00104303343547,0.00110366666666667
1.00434383767886,0.0129208333333333
0.996359299662074,0.000535
1.00121778654899,0.00649566666666667
1.00111327871932,0.000767833333333333
1.00336708597146,0.0023305
1.00399614601429,0.00426188372093023
0.998211074517839,0.00653255530104712
1.02996257656268,0.0803198187362771
0.997799994728939,0.00331383333333333
0.990193426016194,0.0014495
1.0069330339291,0.0230469861811686
0.999670140525729,0.00278866666666667
0.95244758895602,0.0500283333333333
1.0352268447172,0.0286645
0.993475377835903,0.0472088333333333
1.00794459599901,0.00306633333333333
1.00049954944201,0.002899
0.994674449446015,0.000783833333333333
1.00965589471355,0.00554755618744313
1.00245155153225,0.00170316666666667
1.00094016349502,0.0009925
0.994058499142172,0.000875
1.00073947920351,0.000781833333333333
1.01134085074701,0.00387583333333333
1.00029971381982,0.000316508833236265
1.00047608524894,0.000503
1.03988820490325,0.0269395436643187
0.995479708446612,0.000993666666666667
1.00090423084372,0.000251333333333333
1.00458141030862,0.0150321666666667
0.997536080285109,0.00245666666666667
1.00635622239547,0.005332
0.899796494219508,0.0799601666666667
0.983145596487053,0.002508
1.00203390532363,0.00215783333333333
1.00553052772886,0.00460816666666667
1.00028150536908,0.000193902887964678
0.99983005562578,0.00143083333333333
1.00106571942938,0.00112773964408554
1.00965641936972,0.00715583333333333
1.00195543387117,0.00280556289865344
1.02270589556956,0.0127456666666667
1.00342680719859,0.00364913802249098
1.00889689519645,0.0024795
1.00547898922286,0.0058665
1.00272635650887,0.00288366666666667
1.00077787502966,0.000393333333333333
1.00009487769058,6.53333333333333e-05
1.00297354933296,0.00140983333333333
1.0002162685535,0.000228081332533013
0.993213702003971,0.0155784667966212
0.995099388496405,0.000721
0.999969623131941,0.00025484093171703
1.01707274020723,0.0262808333333333
1.02602079224281,0.0184874787535411
0.995035118534278,0.0007305
0.999239177394981,0.0001115
1.00606811799729,0.00467242359838769
0.994155751674885,0.071697
1.00079255130129,0.000722320191040843
0.996531104085342,0.0195546666666667
0.991520081002979,0.00125183333333333
1.20129917993316,1.57711633333333
0.99830584274432,0.0002485
1.00090192068158,0.000953991812535291
1.00247065831697,0.000687084575878065
1.00040493334008,0.000464833333333333
0.99213107209027,0.0523765
1.00164242446705,0.000456628544862854
1.00160627340344,0.0011087091714105
0.992083848373647,0.0203031666666667
1.00122457667128,0.00143733333333333
0.958223506822569,0.00636816666666667
0.930340836943899,0.0966361666666667
0.999902563447002,0.000818833333333333
0.97440424859903,0.00508933333333333
1.00228591935586,0.00242683333333333
0.994676415168983,0.0214306666666667
0.999753847070779,0.000219333333333333
0.999907704187718,1.35176319027842e-05
0.998077313289765,0.000680166666666667
0.924358343875917,0.0863714367058259
1.00601891180455,0.00319090387807454
1.02062066487389,0.00576916666666667
0.999924522732184,0.000633935357815443
1.00138341724222,0.00146516666666667
1.0005756097805,0.000396666666666667
0.98206238685612,0.00267195019391713
1.01400378454664,0.006299
1.00283783800037,0.000789292963174422
0.972631384645404,0.0107133333333333
0.967381434722522,0.00849143755697356
0.999905174966146,0.000796833333333333
1.00694608566229,0.00483466666666667
1.04224760821621,0.04328525
1.00149245613318,0.0037816
0.994441354593928,0.000818321173430613
0.999926158951722,0.000620166666666667
0.981644629909357,0.0169781666666667
1.02124977375764,0.00778766666666667
1.00210014248075,0.0022285
1.01031325864372,0.0071547076419214
1.00735916614509,0.00951116666666667
0.993807595175774,0.000912166666666667
1.00018334400003,5.09486948694869e-05
1.01077301508028,0.00666416666666667
1.00617751355358,0.00231033333333333
0.999950933278057,0.000411833333333333
0.959710905219304,0.0082885
1.00401695020293,0.00341466666666667
0.996912716010379,0.00693765358361775
0.999906599578616,0.000784833333333333
0.999849992079081,0.00126233333333333
0.992077869769151,0.00182451791927627
0.999821621803176,0.00150216666666667
1.00506572890636,0.00357533939571722
1.00175061677531,0.003296
0.999264856842223,0.000548333333333333
1.0029663304098,0.00205183333333333
1.00096102146454,0.00136833333333333
1.00174371206292,0.00120383333333333
0.980548084417542,0.00653895136575616
1.00029197816011,0.000308333333333333
0.997633178854991,0.0202773333333333
0.995931671442024,0.00840021848739496
0.991309792883403,0.0020599349112426
1.01195862833898,0.011052063913471
1.00595463327901,0.00413816666666667
0.996793568165935,0.00109718971424122
0.99619861475994,0.0169398333333333
1.00331373606844,0.00352766666666667
0.991825191614552,0.00120644324324324
0.992031854062111,0.00149433333333333
1.00177495386514,0.0018755
1.01972532941982,0.0166981666666667
1.00100662730371,0.00106384642068748
0.989992370146343,0.0014795
0.999968452858117,0.000264666666666667
0.986545065700212,0.00199566666666667
0.99808542938057,0.00245666666666667
1.00296968472154,0.000826
1.01650802285507,0.0171485
1.02211660628909,0.053036
1.01390383373099,0.0380215930586283
1.00060145207968,0.000635666666666667
1.01336379298509,0.0117571666666667
1.00021342548259,0.000225333333333333
0.977284068661949,0.017457
1.00327343477867,0.0281604166666667
1.00277430736573,0.00294916666666667
1.0007707028803,0.000814
0.992774602925704,0.00829207476802284
1.001085758925,0.00114900674010362
1.00436490086638,0.00902166666666667
0.977995264787015,0.108868166666667
1.00090551303396,0.000624333333333333
0.997660921641097,0.117415
1.00162885256738,0.0874011666666667
0.996410037577552,0.005565
1.00142041582464,0.0015045
0.996863554963478,0.00170833333333333
1.00277104528872,0.0096675
0.995226940697606,0.0504383333333333
1.00072000169822,0.001789
0.970368119408836,0.016705
0.998067278372673,0.011777
0.99214209889686,0.0191266666666667
0.957420657231361,0.011198
0.994487184429963,0.00498283333333333
1.0023726604806,0.00251666666666667
1.00277472791546,0.0381518333333333
1.00256349698881,0.00272046823266219
0.993344354487771,0.000980833333333333
1.0206758787773,0.014703
0.982071958376063,0.0026705
1.00066775270714,0.00237616666666667
1.00450380773769,0.00347483333333333
0.999931626415058,0.000574166666666667
0.972882927877342,0.0100855
1.00030925030068,0.000326588010691103
1.01170307122032,0.117897183945664
1.0026853143136,0.000746833333333333
1.00305697571083,0.00211483333333333
1.00137338247209,0.0014545
0.995206104626189,0.000705228408065002
1.02264178012265,0.029805
1.00925730781928,0.0121371666666667
1.01148504550641,0.0144645
1.00808194936988,0.0168356666666667
1.00158389269175,0.0016765
1.01140270007851,0.00695366666666667
0.989982319366092,0.001481
0.99796248914254,0.0147626666666667
1.0018659230603,0.001081
0.984617167095124,0.00777266666666667
1.00615783452882,0.001958
0.998268197592664,0.0547516666666667
0.998901701100775,0.0277915
0.986730954760918,0.00196774699132382
0.994756053202081,0.00761544680851064
0.99990810104976,0.000772186875567666
0.972156371799919,0.0313236538461538
0.93458023648527,0.0242261224677716
1.00504038574257,0.00349780538694992
0.999811921905025,0.00158424664976458
0.956070960996635,0.0168733417590028
1.00099650262893,0.00105311784445322
1.00720170632792,0.0117055193641618
1.0291627926294,0.0307648807089298
0.996714253825316,0.000482678063851699
1.00297874953102,0.000828523823793827
1.00130037668421,0.0131106666666667
1.01267492116648,0.0392343333333333
1.06668690578875,0.0791608333333333
1.01643705287628,0.00971220091743119
0.995781069945976,0.040653
0.874749882408314,0.313181
1.00392873255971,0.00155778476953908
0.995290297006514,0.00493863636363636
1.01144013844308,0.0203798433048433
0.995716551378897,0.000629833333333333
1.00152973145043,0.00162075912620655
0.999663491511476,4.92962962962963e-05
0.984702164225112,0.00227299757516974
1.01937701657012,0.0207841466256026
0.999941277456282,0.000493
1.00618277807753,0.010363
1.0103296475111,0.00288016666666667
1.00239789585916,0.000666833333333333
0.970308863260086,0.0100791666666667
1.00265292086879,0.00343416666666667
1.00131641682592,0.0100065
0.996314053786468,0.0138073346511225
0.988805867314314,0.00982169852713178
1.00237109675684,0.00251783333333333
1.00083338034783,0.000881333333333333
1.00492572270009,0.00437416666666667
0.981080244605207,0.00497716666666667
1.00373289624435,0.00397383333333333
0.962219941658256,0.072699805547733
1.0031229474345,0.00216069599371563
0.994008984003423,0.000882333333333333
1.0135220119862,0.00377426954887218
0.997499862386588,0.000367
0.961752981838219,0.067095
0.99831890308562,0.0094935
1.07128138363481,0.0313871666666667
1.00056023515666,0.0005920399938471
1.00013088795632,0.00013816031121751
1.00043779702517,0.0004625
0.991351110179801,0.00253120814259071
0.992849717443366,0.00258266666666667
1.00050699950819,0.000349348140619395
1.00377246099631,0.010624515062578
1.00085540385542,0.00225483333333333
1.00057454257139,0.0182986666666667
1.00692441123317,0.042766
0.994365495159972,0.00181399165350778
0.996871010438955,0.00872033333333333
1.00281756841694,0.0029955
0.97221957327855,0.0225788333333333
0.995418256915683,0.00563804514837065
0.96362729406747,0.0179921879174256
0.976995100647812,0.007875
1.006917754409,0.0022755
1.00100509874147,0.00106222664803168
0.991997418388409,0.00118083333333333
1.00237480234844,0.00850816666666667
1.02760393748771,0.0098025
0.989322737481925,0.0015795
0.997373870223842,0.001957
1.00115771860823,0.000616070528967254
0.999818115352997,0.00153183333333333
0.999848867522799,0.00127183333333333
1.00227033630499,0.000631333333333333
1.01384202109074,0.003864
1.00017738666413,0.00991866666666667
1.00264400129404,0.000735333333333333
1.00237819174408,0.0016435
1.03401668805659,0.0255277825337096
1.02428081378647,0.0134473333333333
1.0037703077822,0.0056217673143996
1.00491173851757,0.00329898774014156
1.0678939437699,0.0392773333333333
0.999417151053172,0.00117235340057435
0.99298170304406,0.00380866123698944
1.05385216569992,0.0667726666666667
1.00607677392699,0.00422385505735141
0.991234981430049,0.0062282555102657
1.00285109919258,0.003028
1.11123769987293,0.101819666666667
1.00213572202506,0.00511733333333333
1.00504087217384,0.0290381666666667
1.0022166847351,0.0015315
1.00910612031741,0.00759175
0.999990096963605,0.0296538333333333
0.996870863626056,0.00139083333333333
1.00759185586101,0.297645333333333
0.99609740305894,0.00158866666666667
0.99597400898096,0.000591833333333333
1.00851967711044,0.00500020767888307
1.00041683761076,0.000440333333333333
0.988641702165022,0.00168133333333333
1.0005488586064,0.00058
0.999871003973027,0.00324283333333333
1.01143200186676,0.00598333333333333
1.00424593333203,0.00452616666666667
1.00324474493372,0.00125694906275469
0.99317744869603,0.00523
1.00434665457623,0.00336083333333333
1.00062459483681,0.000660166666666667
1.00533622830615,0.00613483333333333
0.940624748493649,0.1923745
0.992395011814936,0.0162130157405199
1.00398231309978,0.00424216666666667
1.00951211812131,0.0112466666666667
0.991967758097567,0.0038575
0.992936671522129,0.00104131440781441
1.00350954114615,0.000976333333333333
0.990547694309629,0.00139666666666667
1.00311462671183,0.00737766666666667
1.01347994357839,0.0054985862962963
1.00056207792706,0.000387333333333333
1.04388583988472,0.0212526666666667
0.97502166684041,0.0152773067552602
0.991371721214371,0.00318426484572585
1.00094813705083,0.001003
0.967338624562254,0.109173833333333
0.987183482422921,0.0366327309027778
0.999643065261429,0.00301966666666667
1.01107826343595,0.00308966666666667
1.00077487459757,0.000819333333333333
1.01240034036441,0.00893483333333333
1.00118616637047,0.00125559923039923
1.02220086465206,0.036620034904014
0.988539040332108,0.0047325
1.0089028905089,0.00938383333333333
0.921086387138921,0.0306061666666667
0.990031458336401,0.00147366666666667
0.948205714526371,0.239941450291516
0.995331541307615,0.00169683333333333
0.999801222318284,0.00167483333333333
1.0016772618015,0.00171116666666667
0.991588196254881,0.008906
1.08554240747433,0.1215675
1.0000194364052,2.04873008543062e-05
0.988427633517259,0.00283860166708765
1.0061624096611,0.0147695
1.00050014712551,0.00197272098279382
1.00078532251946,0.00235283333333333
0.992153262746075,0.00115766666666667
1.00579897447683,0.00990004197530864
1.00187577877125,0.001419
1.00109904588992,0.000758
0.980923922962321,0.00618451700352903
0.996617069610851,0.000497
0.99990251229808,0.000819264252306915
0.98652913182346,0.0313131666666667
1.00319575987522,0.00116433333333333
0.999810262093061,0.0339376666666667
0.998358517268289,0.003671
1.00112164847691,0.00284316666666667
1.10201973593358,0.197105666666667
0.999969625509612,0.000254820969151992
0.942430765029281,0.0242745
1.00881818562271,0.0024575
1.00235240731292,0.00218433333333333
1.00082547319409,0.00178466666666667
0.985038351950634,0.00222233333333333
