"","eigenvalue","variance.percent","cumulative.variance.percent"
"Dim.1",255.71228819027,84.9542485681962,84.9542485681962
"Dim.2",16.6247693347518,5.52317918098066,90.4774277491768
"Dim.3",11.0017447995651,3.65506471746351,94.1324924666403
"Dim.4",10.0976480721269,3.35470035618836,97.4871928228287
"Dim.5",7.56354960328565,2.51280717717131,100
