"","eigenvalue","variance.percent","cumulative.variance.percent"
"Dim.1",218.592782511719,90.702399382456,90.702399382456
"Dim.2",11.3042647022273,4.69056626648438,95.3929656489403
"Dim.3",4.52285101976085,1.87670166795056,97.2696673168909
"Dim.4",3.9505061053603,1.63921415160178,98.9088814684927
"Dim.5",2.62959566093264,1.09111853150732,100
