"SRR5687509.SUM44_normal","SRR5687510.SUM44_normal","SRR5687511.SUM44_normal"
258.615956891472,257.014472550833,283.93195978071
9.27770248938016,24.1637538295655,14.5074723975545
3886.19763023912,4070.49416783498,3810.28400041486
3323.73691682044,3479.58055145743,3371.95108440303
17.3956921675878,5.49176223399215,11.3987283123643
9.27770248938016,19.7703440423718,19.6887125395383
32.4719587128306,7.68846712758901,31.0874408519026
24.3539690346229,19.7703440423718,17.6162164827448
6.95827686703512,8.78681957438744,8.28998422717402
19.7151177899328,16.4752867019765,21.7612085963318
34.7913843351756,38.4423356379451,33.1599369086961
39.4302355798657,5.49176223399215,44.5586652210603
6127.9224942356,5564.25349548085,5472.42583796325
209.908018822226,253.719415210437,274.605727525139
22.0345434122779,18.6719915955733,24.869952681522
44.0690868245558,35.1472782975498,25.9062007099188
46.3885124469008,65.9011468079058,79.7910981865499
37.1108099575207,23.065401382767,44.5586652210603
28267.9997723302,21986.819280011,21879.340871569
35.9510971463481,31.8522209571545,29.0149447951091
570.57870309688,900.649006374713,966.819410494169
299.20590528251,270.194701912414,310.874408519026
30.1525330904855,28.5571636167592,29.0149447951091
9.27770248938016,3.29505734039529,22.7974566247285
22.0345434122779,21.9670489359686,42.4861691642668
31.312245901658,71.392909041898,33.1599369086961
12.7568409228977,38.4423356379451,33.1599369086961
20.8748306011054,20.8686964891702,0
84.659035215594,52.7209174463247,113.987283123643
35.9510971463481,13.1802293615812,25.9062007099188
35883.8338033001,39322.1159478306,36091.4825810305
13.9165537340702,23.065401382767,33.1599369086961
14781.6994912049,16190.8134182557,15193.4685923532
17740.126872506,20042.7354491778,19020.3325612224
0,0,8.28998422717402
24.3539690346229,41.7373929783404,32.1236888802993
18.5554049787603,30.7538685103561,0
10.4374153005527,6.59011468079058,11.3987283123643
5491.24016090188,6205.69132441113,5623.71805010917
0,8.78681957438744,6.21748817038051
310.803033394235,222.965546700081,321.236888802993
172.797208864706,143.884170530594,175.125916799051
77.7007583485589,50.5242125527278,59.0661376186149
1063.4566478452,1158.76183137234,912.934513017538
3500.01326411867,3326.90956135245,3123.25155758781
0,7.68846712758901,3.10874408519026
134.526686096012,101.048425105456,184.452149054622
2939.87197632234,2986.42030284493,2912.89320782327
89.2978864602841,102.146777552254,130.567251577991
15355.7573327353,20205.2916113039,19184.0597497091
12366.0177055326,12647.5284248839,12672.2771392639
76501.6153018065,80972.7390828739,75903.0955840053
4.63885124469008,6.59011468079058,5.18124014198376
11.5971281117252,0,15.5437204259513
22.0345434122779,21.9670489359686,21.7612085963318
39.4302355798657,32.9505734039529,43.5224171926636
20.8748306011054,23.065401382767,16.579968454348
23.1942562234504,2.19670489359686,6.21748817038051
9.27770248938016,17.5736391487749,7.25373619877726
9.27770248938016,4.39340978719372,9.32623225557077
25.5136818457954,9.88517202118588,8.28998422717402
12.7568409228977,0,5.18124014198376
32.4719587128306,12.0818769147827,16.579968454348
8762.79000121956,9245.93089714919,9368.71842473503
85.8187480267665,104.343482445851,108.806042981659
13347.1347437845,14542.1863956112,13081.5951104806
7961.42844869935,8115.7262293936,7995.68978710934
127.568409228977,88.9665481906729,88.0810824137239
4110.02220279541,4401.09825432131,3564.69321768483
10522.0743357683,11601.8968955318,11656.7540714351
4.63885124469008,0,6.21748817038051
271.37279781437,222.965546700081,249.735774843617
38.2705227686932,96.6550153182619,60.1023856470116
20.8748306011054,35.1472782975498,24.869952681522
11.5971281117252,7.68846712758901,22.7974566247285
23.1942562234504,31.8522209571545,33.1599369086961
27.8331074681405,14.2785818083796,10.3624802839675
77.7007583485589,81.2780810630839,65.2836257889954
38.2705227686932,21.9670489359686,14.5074723975545
10.4374153005527,14.2785818083796,15.5437204259513
64.9439174256611,77.9830237226886,71.5011139593759
546.224734062257,529.405879356844,505.689037857615
22.0345434122779,9.88517202118588,22.7974566247285
524.190190649979,613.979017760323,466.311612778538
8196.85014936737,5431.35284941824,7428.86211557631
86.978460837939,76.8846712758901,91.1898264989142
62.6244918033161,68.0978517015027,68.3923698741856
129.887834851322,151.572637658183,135.748491719974
18.5554049787603,12.0818769147827,15.5437204259513
31.312245901658,39.5406880847435,50.7761533914408
33.6316715240031,20.8686964891702,18.6524645111415
211.067731633399,186.719915955733,275.641975553536
13.9165537340702,47.2291552123325,34.1961849370928
7727.1664608425,7528.10767035644,7127.31393931286
11.5971281117252,12.0818769147827,14.5074723975545
85.8187480267665,80.1797286162854,76.6823541013596
20.8748306011054,2.19670489359686,13.4712243691578
