"","eigenvalue","variance.percent","cumulative.variance.percent"
"Dim.1",3541.72791312434,51.0408980130327,51.0408980130327
"Dim.2",1180.30470517874,17.0097233777019,68.0506213907346
"Dim.3",864.054279725242,12.452144109025,80.5027654997596
"Dim.4",748.091581556702,10.7809710557242,91.2837365554838
"Dim.5",604.821520414978,8.71626344451618,100
