"gene.name","SRR3396381.amphotericin_B","SRR3396382.amphotericin_B","SRR3396384.amphotericin_B","SRR3396385.control","SRR3396386.control","SRR3396387.control","amphotericin_B.average","control.average","amphotericin_B.control.average","baseMean","log2FC","lfcSE","stat","pval","padj"
"RBG1",1716.49028759665,1390.5046688232,1675.32664919493,2634.08098386954,2975.82959755,2159.19963664563,1594.10720187159,2589.70340602172,2091.90530394666,2091.90530394666,-0.700347216460561,0.134715449654803,-5.19871490801645,2.00671024781036e-07,2.25681724628137e-06
"YAL037W",142.561818929662,104.962609796144,159.37422257347,177.419920842342,207.014232873043,195.491139578599,135.632883766425,193.308431097995,164.47065743221,164.47065743221,-0.511542684103722,0.20792288709277,-2.46025192924281,0.0138839517745827,0.040996060154821
"SSN8",704.761250031311,771.725092977361,699.159535932426,592.74382645055,660.782037965295,702.790646785065,725.215292980366,652.105503733637,688.660398357001,688.660398357001,0.153193601145716,0.113065490604341,1.35491032964071,0.175446128170476,0.3091469485462
"NME1",86.2269066106824,85.9693756425558,55.0220530313171,66.5324703158781,74.8578252799844,119.249595142946,75.7394450948518,86.8799635796027,81.3097043372272,81.3097043372272,-0.200921142165324,0.318889740879225,-0.630064616100084,0.528652308977496,0.683215293776728
"YNL028W",10.3472287932819,5.9978634169225,11.3838730409622,2.01613546411752,1.84834136493789,20.5265696557529,9.24298841705552,8.13034882826945,8.68666862266248,8.68666862266248,0.186159109415132,0.995443583919211,0.187011210301036,0.851651843459661,0.913810444064727
"SAM50",1383.07958203535,1564.44270791395,1641.17503007205,1699.60219625107,1673.67310595126,1633.3284711792,1529.56577334045,1668.86792446051,1599.21684890048,1599.21684890048,-0.124841431239316,0.0937009373065994,-1.33233919347916,0.182748753521549,0.318376500297772
"FAP1",784.090004113139,803.713697867614,789.281864173377,1106.85836980052,1333.57829480269,998.959723246643,792.36185538471,1146.46546261662,969.413659000663,969.413659000663,-0.533265164115354,0.124332150046514,-4.28903677701907,1.7944966017308e-05,0.000129304381302285
"RCM1",633.48034056648,622.778151457119,633.702265946894,1108.87450526463,1290.14227272665,958.88403963303,629.986919323498,1119.30027254144,874.643595932467,874.643595932467,-0.829557928667456,0.127171270396319,-6.52315515982663,6.88435797622806e-11,1.46986338452451e-09
"snR66",28.7423022035608,30.9889609874329,35.1002752096333,23.1855578373515,24.9526084266615,16.6167468641809,31.610512800209,21.5849710427313,26.5977419214702,26.5977419214702,0.551767808396271,0.416295772095675,1.32542256102822,0.185031038197864,0.320982593513745
"KSH1",1348.58881939107,1581.4366542619,1510.26049010098,2037.30488649075,1560.92428269005,1388.96454670595,1480.09532125132,1662.39790529558,1571.24661327345,1571.24661327345,-0.167068494589271,0.144024078720943,-1.16000391096393,0.246047213785585,0.395460819718499
"TVP18",2785.70392956911,2914.96162062433,2958.85833456342,2805.45249831953,2723.53100123598,2927.47981518953,2886.50796158562,2818.82110491501,2852.66453325031,2852.66453325031,0.0345819086294217,0.0736688751227842,0.469423600832562,0.638766882088501,0.772330265692996
"ABF2",7541.98009821436,7283.40547594955,7241.09191013868,6679.45679262134,6305.6165664856,6769.85816360689,7355.49249476753,6584.97717423795,6970.23483450274,6970.23483450274,0.159611167840477,0.0665446751048564,2.39855657254278,0.0164598336966297,0.0464854643959762
"HDA1",989.884887890634,1011.63962965426,1085.26256323839,1191.53605929345,1396.42190121057,1358.66342007127,1028.92902692776,1315.54046019176,1172.23474355976,1172.23474355976,-0.35429682123549,0.10127771749952,-3.49827020180594,0.000468286444279903,0.00227945094644243
"YMR074C",2776.50639286397,3655.69775261426,3095.46481105496,3826.62511089505,2839.97650722706,2705.59737176781,3175.88965217773,3124.06632996331,3149.97799107052,3149.97799107052,0.0240187599710604,0.147845634683772,0.162458364242098,0.870944913183281,0.9262048662956
"UBX4",1058.86641317918,1198.57303948168,1225.66366407693,1257.06046187727,1218.98113017654,1257.98548318829,1161.03437224593,1244.67569174737,1202.85503199665,1202.85503199665,-0.0992556275079034,0.0944002334526479,-1.05143413186251,0.293059246570091,0.451470567809954
"AVO2",878.364755340818,945.663132068114,840.509292857707,731.857173474659,717.1564495959,705.723013878744,888.179060088879,718.245545649768,803.212302869324,803.212302869324,0.30634480902184,0.098467864530283,3.11111458020526,0.00186382603811265,0.00758984089111718
"NAT4",65.5324490241186,46.9832634325596,42.6895239036081,143.145617952344,170.047405574286,126.091785028197,51.7350787867621,146.428269518275,99.0816741525187,99.0816741525187,-1.5096881446443,0.262586296534994,-5.74930285611121,8.96121740398005e-09,1.35178016448299e-07
"MOT3",1572.77877657885,1414.49612249089,1404.01100838533,1631.05359047107,1770.7110276105,1869.8727500693,1463.76196915169,1757.21245605029,1610.48721260099,1610.48721260099,-0.264371668509629,0.0953357072071892,-2.77306033861039,0.00555318230618038,0.0189820354791062
"MRM1",3278.92183538222,3363.8017329907,3766.16466438498,2153.23267567751,2002.6778689102,2115.21413024044,3469.6294109193,2090.37489160939,2780.00215126434,2780.00215126434,0.7314793023298,0.08668699587208,8.43816647434881,3.22354290750081e-17,1.24961811369543e-15
"YOR199W",358.703931500439,408.85435625355,367.12990557103,293.347710029099,292.962106342655,311.808367627866,378.229397775006,299.372727999873,338.80106288744,338.80106288744,0.338014489909151,0.131947721040058,2.56173041296055,0.0104152129114388,0.0322639117823545
"BFR1",8021.40169896975,7998.15086646615,8119.54744646626,7926.43657717802,8480.19018233503,8704.24298973713,8046.36667063405,8370.28991641673,8208.32829352539,8208.32829352539,-0.0569637604416907,0.067750791813078,-0.840783685581885,0.400469128357602,0.565304364572003
"RET1",1671.6522961591,1268.54811267911,1412.54891316606,2035.28875102663,2411.16131056147,1852.27854750723,1450.91644066809,2099.57620303178,1775.24632184993,1775.24632184993,-0.533899290832033,0.134356634203835,-3.9737471394382,7.07506736900963e-05,0.000434459225429715
"RPB10",1778.57366035634,1412.49683468525,1763.55166526239,1799.40090172488,1948.15179864453,1994.00962370171,1651.54072010133,1913.85410802371,1782.69741406252,1782.69741406252,-0.213002326335011,0.111950363112782,-1.90264971378813,0.0570862676183686,0.128820036098816
"NPT1",5664.53291827776,5391.0795679105,5608.45478484736,5346.79125083966,5737.2515967672,6169.7003651006,5554.68909034521,5751.24773756915,5652.96841395718,5652.96841395718,-0.0502525216303017,0.0795834991510697,-0.631443982312334,0.527750265687003,0.682456036824845
"PTP2",1319.84651718751,1477.47368836857,1244.63678581186,994.962851541995,984.241776829425,1122.11914118116,1347.31899712265,1033.77458985086,1190.54679348676,1190.54679348676,0.382209969758326,0.10720924581269,3.56508402667156,0.000363739636712371,0.00183030408930177
"HIS3",10589.8138238799,10124.3934477652,10022.5515564804,7459.70121723482,7394.28963043402,6689.70679637967,10245.5862760419,7181.23254801617,8713.40941202901,8713.40941202901,0.512619873249564,0.0744072662615141,6.88937920992681,5.60363815276802e-12,1.35012656743254e-10
"MGM1",1711.89151924408,1631.41884940292,1659.19949572024,1538.31135912167,1562.77262405498,1572.72621790983,1667.50328812241,1557.93673369549,1612.72001090895,1612.72001090895,0.0977217759612561,0.0761176041829505,1.28382621878612,0.19920276755366,0.339290133543163
"CDC33",10755.3694845725,10339.3168868716,11812.6655921717,12096.8127847051,12341.3752936903,11621.9482479477,10969.1173212053,12020.0454421144,11494.5813816598,11494.5813816598,-0.131936590597027,0.0771743664375012,-1.7095908484571,0.0873415591138798,0.180752483952047
"RTC1",1149.69208814243,1011.63962965426,1137.43864800947,931.454584422293,943.578266800791,1003.84700173611,1099.59012193539,959.626617653064,1029.60836979423,1029.60836979423,0.196104057182098,0.0979048450467993,2.00300666517942,0.0451765730720716,0.106962223502817
"BSC6",1126.69824637958,1094.61007358836,1244.63678581186,1029.23715443199,1196.80103379728,1056.62960942233,1155.31503525993,1094.2225992172,1124.76881723857,1124.76881723857,0.0784042168420665,0.104848963988691,0.747782465933787,0.454591379925427,0.619169387169871
"PFK27",1500.34817502587,1647.41315184805,1954.23153869851,2334.68486744809,1897.32241110874,1815.13523098729,1700.66428852414,2015.71416984804,1858.18922918609,1858.18922918609,-0.244486227912902,0.133029899196219,-1.83782916013704,0.0660875833021668,0.144891545192333
"CTR9",4163.03505116375,3807.64362584296,4046.0182099753,3323.59931259773,3909.24198684363,3859.97255097944,4005.565628994,3697.60461680693,3851.58512290047,3851.58512290047,0.115173004400341,0.0909581462702214,1.26621978484677,0.205434406060414,0.346409661024209
"RRP40",943.897204364937,944.663488165293,1140.28461626971,1590.73088118872,1424.14702168464,1294.15134401033,1009.61510293331,1436.34308229456,1222.97909261394,1222.97909261394,-0.50774841622878,0.120994402595395,-4.19646202912948,2.71116890498468e-05,0.000185165364485125
"PPM2",97.7238274921067,60.9782780720454,103.403513455406,213.710359196457,195.000014000947,153.4605445692,87.3685396731861,187.390305922202,137.379422797694,137.379422797694,-1.10160806080143,0.252710729813401,-4.35916615655715,1.30558958624926e-05,9.83657561236009e-05
"ARG8",1417.57034467962,1157.58763946604,1454.28978098292,737.905579867012,817.891053985015,740.911419002892,1343.14925504286,765.569350951639,1054.35930299725,1054.35930299725,0.810580454157012,0.118414104318395,6.84530325861778,7.63140334836423e-12,1.82601061497584e-10
