"","eigenvalue","variance.percent","cumulative.variance.percent"
"Dim.1",1098.06144152375,80.3851714146231,80.3851714146231
"Dim.2",89.5589556772489,6.55629250931544,86.9414639239385
"Dim.3",76.0120291754319,5.56457021782078,92.5060341417593
"Dim.4",51.8234918706777,3.79381346051813,96.2998476022774
"Dim.5",50.5440817528902,3.70015239772256,100
