"SRR975555.primary_colorectal_cancer","SRR975556.primary_colorectal_cancer","SRR975558.primary_colorectal_cancer","SRR975559.primary_colorectal_cancer","SRR975560.primary_colorectal_cancer","SRR975562.primary_colorectal_cancer","SRR975564.primary_colorectal_cancer","SRR975565.primary_colorectal_cancer","SRR975567.primary_colorectal_cancer","SRR975568.primary_colorectal_cancer"
0,30.7296263880228,24.2488863856059,70.54530462816,34.0271608791517,32.4964786390333,0,55.5956058433632,8.14544100907838,45.5061020533892
3.31297444162544,8.7798932537208,0.782222141471158,5.79824421601315,4.3906014037615,3.61071984878147,8.51595794240661,3.14692108547339,0.905049001008709,4.33391448127516
2395.28052129519,3011.50338602623,3326.00854553536,2933.91157330265,3826.40912337815,3058.27971191791,4203.09835335224,1780.10836068278,3405.69939079577,3087.91406790855
4.1412180520318,4.3899466268604,7.82222141471158,2.89912210800657,3.29295105282113,1.20357328292716,5.67730529493774,5.24486847578898,11.7656370131132,9.75130758286911
4.1412180520318,8.7798932537208,4.69333284882695,0,3.29295105282113,0,0,0,8.14544100907838,4.33391448127516
5.79770527284452,4.3899466268604,2.34666642441347,4.83187018001095,12.0741538603441,1.20357328292716,2.83865264746887,0,10.8605880121045,4.33391448127516
0.828243610406361,5.4874332835755,0,1.93274807200438,3.29295105282113,12.0357328292716,3.78487019662516,3.14692108547339,0.905049001008709,4.33391448127516
24.0190647017845,7.6824065970057,8.60444355618274,2.89912210800657,5.48825175470188,1.20357328292716,9.4621754915629,7.34281586610457,8.14544100907838,11.9182648235067
39.7556932995053,9.8773799104359,14.862220687952,6.76461825201534,6.58590210564225,4.81429313170863,6.62352284409403,5.24486847578898,5.43029400605226,10.8347862031879
13.2518977665018,9.8773799104359,10.9511099805962,6.76461825201534,6.58590210564225,12.0357328292716,5.67730529493774,15.7346054273669,17.1959310191655,9.75130758286911
18.2213594289399,23.0472197910171,10.9511099805962,7.73099228801753,9.87885315846338,3.61071984878147,5.67730529493774,7.34281586610457,18.1009800201742,21.6695724063758
1.65648722081272,3.2924599701453,0.782222141471158,0,1.09765035094038,1.20357328292716,1.89243509831258,0,0.905049001008709,2.16695724063758
3125.7913856736,3767.67169250294,2945.06636263891,2905.88672625859,2542.15821277791,3129.29053561061,3205.78505654151,2284.66470805368,2409.24044068518,3120.41842651811
15.7366285977208,12.0723532238661,7.03999927324042,5.79824421601315,50.4919161432573,25.2750389414703,0,18.8815265128403,5.43029400605226,5.41739310159395
19.0496030393463,14.2673265372963,14.0799985464808,11.5964884320263,14.2694545622249,7.22143969756295,15.1394807865006,11.5387106467358,16.2908820181568,0
7.45419249365724,14.2673265372963,24.2488863856059,8.69736632401972,10.9765035094038,7.22143969756295,7.56974039325032,0,3.62019600403484,6.50087172191274
0,0,3.91111070735579,4.83187018001095,7.68355245658263,0,0,0,0,0
0,0,2.34666642441347,6.76461825201534,13.1718042112845,4.81429313170863,3.78487019662516,4.19589478063118,6.33534300706097,4.33391448127516
13.2518977665018,14.2673265372963,0.782222141471158,0,0,1.20357328292716,0,0,0,0
9.11067971446997,21.949733134302,10.9511099805962,4.83187018001095,8.78120280752301,7.22143969756295,6.62352284409403,31.4692108547339,8.14544100907838,10.8347862031879
9.11067971446997,8.7798932537208,4.69333284882695,5.79824421601315,8.78120280752301,6.01786641463579,6.62352284409403,10.489736951578,1.81009800201742,5.41739310159395
46.3816421827562,74.6290926566268,17.9911092538366,3.86549614400876,24.1483077206883,4.81429313170863,4.73108774578145,38.8120267208384,15.3858330171481,20.586093786057
9.11067971446997,10.974866567151,3.91111070735579,0,1.09765035094038,2.40714656585432,0.94621754915629,15.7346054273669,9.9555390110958,4.33391448127516
4.1412180520318,7.6824065970057,0,0,9.87885315846338,26.4786122243975,0,6.29384217094677,0,6.50087172191274
0,3.2924599701453,6.25777713176926,8.69736632401972,10.9765035094038,4.81429313170863,2.83865264746887,6.29384217094677,17.1959310191655,13.0017434438255
4.96946166243816,19.7547598208718,23.4666642441347,0,12.0741538603441,9.62858626341727,11.3546105898755,3.14692108547339,0,7.58435034223153
2.48473083121908,9.8773799104359,2.34666642441347,0,2.19530070188075,3.61071984878147,0,2.09794739031559,0,2.16695724063758
376.850842734894,34.0220863581681,25.8133306685482,6.76461825201534,20.8553566678671,30.089332073179,262.102261116292,118.534027552831,46.1574990514442,162.521793047818
0,0,1.56444428294232,12.5628624680285,10.9765035094038,4.81429313170863,0,0,21.721176024209,2.16695724063758
1.65648722081272,9.8773799104359,5.47555499029811,8.69736632401972,5.48825175470188,7.22143969756295,3.78487019662516,4.19589478063118,8.14544100907838,2.16695724063758
18604.0079769477,14906.0637715045,15029.6162262268,12838.2790682891,19213.2717428603,15381.6665558091,9625.87112756694,8349.83061345605,15812.1110966232,9229.07088787545
2.48473083121908,0,7.03999927324042,2.89912210800657,4.3906014037615,3.61071984878147,0,9.44076325642016,0,0
0,2.1949733134302,3.12888856588463,1.93274807200438,3.29295105282113,3.61071984878147,0,6.29384217094677,0,3.25043586095637
15.7366285977208,0,3.12888856588463,2.89912210800657,4.3906014037615,18.0535992439074,0,7.34281586610457,0,0
4.1412180520318,0,1.56444428294232,1.93274807200438,5.48825175470188,10.8321595463444,0,5.24486847578898,1.81009800201742,0
0,18.6572731641567,5.47555499029811,5.79824421601315,6.58590210564225,3.61071984878147,4.73108774578145,9.44076325642016,18.1009800201742,2.16695724063758
1473.44538291292,786.897932864727,876.871020589168,1086.20441646646,688.226770039616,1156.633924893,1470.42207138887,1182.19335444284,1067.95782119028,1899.33802141884
