"SRR975569.normal_colon","SRR975572.normal_colon","SRR975574.normal_colon","SRR975575.normal_colon","SRR975576.normal_colon","SRR975577.normal_colon","SRR975580.normal_colon","SRR975582.normal_colon","SRR975585.normal_colon","SRR975586.normal_colon"
58.5119750983257,15.5010732511217,32.1707186443723,37.2225388785233,42.7402798159273,54.0324222873907,18.8167931583564,37.5704909230342,5.51525849371571,21.2034248547664
8.4799963910617,6.78171954736573,11.4154162931644,1.77250185135825,4.07050283961213,17.290375131965,7.31764178380525,7.10793071516863,4.59604874476309,7.81178810438763
2214.97505734532,2575.11579384259,2735.5488498892,2719.90409090924,3010.13684989317,2677.84684856308,3253.21446160028,2518.23831051689,2889.07624095808,3200.60118334053
5.93599747374319,2.90645123458531,3.11329535268119,5.31750555407476,2.03525141980606,10.8064844574781,1.04537739768646,5.07709336797759,1.83841949790524,7.81178810438763
10.175995669274,0,0,0,0,6.48389067448688,0,5.07709336797759,9.19209748952619,10.0437275627841
11.0239953083802,8.71935370375594,14.5287116458455,6.20375647975388,9.15863138912729,9.72583601173032,5.22688698843232,7.10793071516863,8.27288774057357,8.92775783358586
3.39199855642468,1.93763415639021,5.18882558780198,3.5450037027165,3.0528771297091,2.16129689149563,5.22688698843232,3.04625602078655,5.51525849371571,5.57984864599116
7.63199675195553,13.5634390947315,11.4154162931644,15.0662657365451,5.08812854951516,15.1290782404694,4.18150959074586,5.07709336797759,0.919209748952619,6.6958183751894
8.4799963910617,12.5946220165364,10.377651175604,13.2937638851869,19.3348884881576,12.9677813489738,9.40839657917818,6.09251204157311,10.1113072384788,3.3479091875947
26.2879888122913,31.0021465022433,10.377651175604,15.0662657365451,19.3348884881576,25.9355626979475,13.589906169924,13.2004427567417,12.8689364853367,13.3916367503788
15.2639935039111,10.6569878601461,20.7553023512079,8.86250925679126,14.2467599386424,22.6936173607041,16.7260383629834,8.12334938876415,11.0305169874314,25.6673037715594
1.69599927821234,2.90645123458531,4.15106047024158,0,4.07050283961213,2.16129689149563,2.09075479537293,4.06167469438207,1.83841949790524,3.3479091875947
3949.98231895654,3801.63821483759,4229.93061917617,3306.60220370882,3265.56090307883,3567.22051941353,3454.97229935376,3887.02268252364,3552.74567970187,2574.54216526032
12.7199945865925,24.2204269548776,1.0377651175604,4.43125462839563,14.2467599386424,14.0484297947216,49.1327376912638,15.2312801039328,1.83841949790524,3.3479091875947
11.8719949474864,12.5946220165364,15.5664767634059,9.74876018247039,19.3348884881576,16.2097266862172,9.40839657917818,13.2004427567417,2.75762924685786,5.57984864599116
2.54399891731851,17.4387074075119,9.33988605804356,7.09000740543301,0,0,1.04537739768646,3.04625602078655,3.67683899581047,4.46387891679293
3.39199855642468,11.6258049383413,0,6.20375647975388,11.1938828089334,0,4.18150959074586,8.12334938876415,7.35367799162095,21.2034248547664
0,4.84408539097552,6.22659070536238,0,9.15863138912729,4.32259378299125,3.13613219305939,6.09251204157311,0,0
1.69599927821234,20.3451586420972,10.377651175604,0,9.15863138912729,0,4.18150959074586,0,2.75762924685786,8.92775783358586
13.5679942256987,18.407524485707,6.22659070536238,13.2937638851869,7.12337996932122,6.48389067448688,13.589906169924,2.03083734719104,1.83841949790524,20.0874551255682
2.54399891731851,2.90645123458531,6.22659070536238,3.5450037027165,5.08812854951516,5.40324222873907,7.31764178380525,4.06167469438207,4.59604874476309,2.23193945839647
66.9919714893874,82.3494516465839,42.5483698199762,59.3788120205014,52.9165369149577,39.9839924926691,20.9075479537293,27.416304187079,19.303404728005,35.7110313343435
16.9599927821234,17.4387074075119,12.4531814107248,8.86250925679126,4.07050283961213,8.64518756598251,2.09075479537293,2.03083734719104,9.19209748952619,10.0437275627841
0,14.5322561729266,0,2.65875277703738,7.12337996932122,3.24194533724344,31.3613219305939,3.04625602078655,0,0
14.4159938648049,7.75053662556083,3.11329535268119,6.20375647975388,6.10575425941819,3.24194533724344,6.27226438611879,6.09251204157311,0,0
11.8719949474864,8.71935370375594,6.22659070536238,7.97625833111213,19.3348884881576,9.72583601173032,9.40839657917818,0,13.7881462342893,14.507606479577
