"gene.name","SRR3396381.amphotericin_B","SRR3396382.amphotericin_B","SRR3396384.amphotericin_B","SRR3396385.control","SRR3396386.control","SRR3396387.control","amphotericin_B.average","control.average","amphotericin_B.control.average","log2FC","logCPM","pval"
"LEU9",411.394171071371,358.161454245205,383.969567054151,149.204253353683,179.26740380752,161.144465835903,384.508397456909,163.205374332369,273.856885894639,-1.23613097932331,8.09750693147561,1.91098346456911e-27
"HBN1",2.22184160146561,1.80578204919496,1.9961593435069,5.07347402000992,3.17071598571124,4.6789416025875,2.00792766472249,4.30771053610289,3.15781910041269,1.09989793400161,1.70188879947647,0.000108205085286921
"PFS1",0.252482000166547,0.572565039988645,0.29110657092809,0.838226142436422,1.05690532857041,0.558038906730619,0.372051203694427,0.817723459245818,0.594887331470123,1.11841827928603,-0.533194873355704,0.0157492763113611
"ARG3",103.820598468484,92.799579942775,115.070268822575,9.79401071688872,13.6584688615253,8.71399215894736,103.896815744611,10.7221572457871,57.3094864951992,-3.27427397470247,5.84118934969723,1.06636430525219e-82
"DAL80",10.5537476069616,11.4953442643874,20.0447667410485,3.35290456974569,2.43901229670095,1.97459920843142,14.0312862041325,2.58883869162602,8.31006244787927,-2.43842195888641,3.06792667968568,3.14773069856542e-14
"CIN5",110.688108873014,90.0248416720608,72.236016243156,32.1614135703238,38.6583449027101,54.0868478831215,90.9829889294103,41.6355354520518,66.309262190731,-1.12722545006314,6.05167908342051,2.42440296690283e-09
"CTT1",543.391760758441,577.894299207001,517.795416375093,285.614528743863,238.413452002518,264.59629392981,546.360492113512,262.874758225397,404.617625169454,-1.05551559359007,8.6605925273454,1.90799460413183e-20
"YKL031W",1.31290640086604,1.14513007997729,0.956493018763724,2.20585826956953,2.92681475604114,1.67411672019186,1.13817649986902,2.26892991526751,1.70355320756826,1.00071228794231,0.849780293940093,0.00234728133609589
"CAR1",1078.85558671165,1002.12095037397,1020.86915759182,435.215836586068,462.355431044611,514.383093796385,1033.94856489248,470.651453809021,752.300009350752,-1.13540303232096,9.55525324965979,2.98356077270456e-23
"SCR1",6.5140356042969,15.0188214335483,10.978876389288,5.20582551618409,5.48777766757715,91.7330110525641,10.8372444757111,34.1422047454418,22.4897246105764,1.65473479257832,4.49948979091027,0.0310927381194599
"YGL015C",0.353474800233165,0.308304252301578,0.124759958969181,0.573523150088078,0.69105348406527,0.600964976479128,0.262179670501308,0.621847203544159,0.442013437022733,1.25935006300665,-0.910537961415965,0.0114827435401501
"YIR040C",1.46439560096597,1.10108661536278,0.748559753815089,0.132351496174172,0.365851844505143,0.300482488239564,1.10468065671461,0.266228609639626,0.685454633177119,-2.00667773554389,-0.405123093873336,9.5101335855945e-06
"ARO4",1111.57725393324,923.062931390925,940.3989840567,466.759609840913,509.387718165994,506.527623032408,991.679723126954,494.224983679772,742.952353403363,-1.00463989725559,9.53720723529536,1.50051720495995e-17
"YLR311C",6.76651760446345,7.17908473216532,4.9072250527878,3.88231055444237,3.00811516593118,2.48971204541353,6.28427579647219,3.12671258859569,4.70549419253394,-1.00523739633742,2.25180016907486,0.000211343773963797
"YLR156W",6.76651760446345,6.16608504603156,5.94689137753098,2.60291275809205,3.49591762527137,3.2623813008867,6.29316467600866,3.12040389475004,4.70678428537935,-1.0077681623692,2.25456235487124,1.66671098541078e-05
"ARX1",48.2745584318437,39.1105965776859,55.9756349241727,107.116477570296,118.617298029556,82.8902406843712,47.7869299779008,102.874672094741,75.330801036321,1.10598004864479,6.23763123968391,2.52947703496149e-13
"SAM1",201.531132532937,160.009906944519,182.93968650181,388.363406940412,428.900312374863,339.416433501462,181.493575326422,385.560050938912,283.526813132667,1.08720769869072,8.14795688121744,3.31334483756778e-18
"TMA10",493.551813925565,585.469775120697,420.191541808203,209.777121436062,188.373049715204,215.918130835001,499.737710284822,204.689433995422,352.213572140122,-1.28772765761689,8.46047228042794,1.04659943271762e-22
"YMC2",98.9729440652862,97.6443610503712,114.488055680719,54.8817537468899,47.3574887609435,42.6685133300181,103.701786932125,48.3025852792838,76.0021861057046,-1.10264017418331,6.24911293035405,2.11486216380308e-20
"YDR183C-A",16.6133156109588,13.6534740304985,18.5476472334183,42.2201272795608,37.9672914186448,25.712715779357,16.2714789582918,35.3000448258542,25.785761892073,1.11682938437884,4.6951910106775,5.26405878200607e-08
"TSR2",21.3599772140898,17.0448208058158,23.5380455921856,53.1611842966257,48.698945524129,38.2900542156702,20.6476145373637,46.7167280121416,33.6821712747527,1.17760023382949,5.07911306792267,1.33169440260526e-10
"TDH2",1313.31037206631,1367.37340242211,1059.91902474918,3346.33111210237,3263.96755585511,3389.52831948178,1246.86759974587,3333.27566247975,2290.07163111281,1.41865231626658,11.1612565113926,5.05448709755077e-29
"PAU3",1.81787040119914,2.15812976611105,1.24759958969181,1.01469480400198,0.609753074175238,0.214630348742546,1.74119991900067,0.613026075639923,1.17711299732029,-1.49921412265243,0.318135760893094,0.000563243187673397
"YCR102W-A",0.302978400199856,0.176173858458045,0.124759958969181,0,0,0.0429260697485091,0.201304072542361,0.0143086899161697,0.107806381229265,-3.36394073312586,-2.39649246449417,0.00378306207643034
"ARO9",123.716180081608,129.575872895892,134.532822421767,59.4258217822032,63.6988711488399,57.9501941604873,129.274958466422,60.3582956971768,94.8166270817996,-1.09879878706271,6.56798095732601,6.50268185644856e-31
"YGL117W",299.544644997591,316.71655404295,303.416220213049,56.3817373701972,51.097307615885,61.04087118238,306.559139751197,56.1733053894874,181.366222570342,-2.44832421152164,7.50294390084945,9.55557219366031e-105
"YLR152C",109.324706072115,119.445876034554,102.05364643679,53.7788246121052,54.9997272906065,56.490707789038,110.27474284782,55.0897532305832,82.6822480392015,-1.00105677553475,6.37045556768367,4.05940775482862e-25
"FMP23",63.5244712419031,69.9850652724582,67.5783111083066,13.3675011135914,14.5934235752607,22.8366691062069,67.0292825408893,16.9325312650196,41.9809069029545,-1.98483494796062,5.39301414804674,1.03101764360942e-26
"GIP1",33.9335808223839,36.5120321654297,30.3998433354905,11.2057600094132,11.7072590241646,11.718817041343,33.615152107768,11.5439453583069,22.5795487330375,-1.54114679615664,4.49961614750309,6.91560701900037e-21
"YDR169C-A",1.6158848010659,1.84982551380947,0.914906365773997,0.573523150088078,0.569102869230222,0.772669255473165,1.46020556021645,0.638431758263822,1.04931865924014,-1.18119878797321,0.165090611146653,0.00176166736676268
"MRT4",69.382053645767,54.4817657281503,71.9033230192382,155.160070681521,152.722819978425,110.491703532663,65.2557141310518,139.458198064203,102.356956097627,1.0956935034338,6.67918261762293,6.53540969266381e-15
"YOR381W-A",1.21191360079942,1.67365165535142,0.706973100825361,0.441171653913906,0.447152254395175,0.257556418491055,1.19751278565874,0.381960108933379,0.789736447296057,-1.62872161664087,-0.210728236005267,0.000185762264155752
"TPO1",126.19050368324,161.68355859987,137.2359548661,63.705186825168,57.5606902021425,74.4338049439149,141.703339049737,65.2332273237418,103.468283186739,-1.11950106022834,6.69388777615078,4.39582925025225e-20
"ENP2",37.872300024982,24.8845575071988,40.6301599709634,73.3668460458826,88.5361463702446,62.1998750655898,34.4623391677147,74.700955827239,54.5816474974769,1.11622041418505,5.77368923775121,8.51141430201701e-10
"YHI9",268.539855377139,300.244298277122,282.498133759217,84.6608403860786,74.0240232048739,92.5486063777857,283.760762471159,83.7444899895794,183.752626230369,-1.76077339398298,7.52193275960233,8.52081757947787e-52
"YHR028W-A",2.77730200183201,2.86282519994322,2.37043922041445,0.970577638610594,1.13820573846044,1.33070816220378,2.67018880739656,1.14649717975827,1.90834299357742,-1.21304104022156,0.98486068610692,4.10005562689258e-05
"SUP2",0,0.176173858458045,0.124759958969181,0,0,0,0.100311272475742,0,0.050155636237871,-4.32701418933109,-2.85167152231167,0.0211648390838279
"ORT1",135.077870089102,149.307345043193,135.489315440531,56.6464403625455,48.8615463439091,56.1043731613015,139.958176857609,53.8707866225854,96.9144817400971,-1.37772794175843,6.59932820446469,5.3308335029717e-42
"PKP2",142.046373293699,148.999040790891,132.370316466301,44.4259855491303,40.3250033054558,46.5318596073839,141.138576850297,43.7609494873233,92.4497631688103,-1.68947381786425,6.53112011521341,8.81103338440346e-66
"SAS10",47.6181052314107,36.9084233469603,53.3972624388096,93.175453306617,115.73113347846,74.4767310136634,45.9745970057269,94.4611059329135,70.2178514693202,1.03884431134126,6.1364095539343,7.38447746052209e-10
"YLR286W-A",0,0,0.706973100825361,0,0,0,0.23565770027512,0,0.11782885013756,-5.49182484826419,-2.24391433414402,0.0037317079887575
"BAP2",601.866591997014,641.184757858053,589.657152741341,283.320436143511,279.266907972259,279.362861923298,610.902834198803,280.650068679689,445.776451439246,-1.12216116484862,8.80034328016982,3.45582148673172e-26
"CPA1",909.793639400134,832.950002789635,792.724779290179,225.041660661484,221.096464695941,207.161212606305,845.156140493316,217.76644598791,531.461293240613,-1.9563685331296,9.05387036650564,1.30404870771908e-65
"RDN25-1",4843.46320199493,7389.61249302268,5647.09319612804,3752.5178538609,4672.82235883947,31239.4043334078,5960.05629704855,13221.5815153694,9590.81890620897,1.14949565389572,13.227456447185,0.0389240820823791
"YOR394C-A",1.0604244006995,0.3963911815306,0.748559753815089,0.264702992348344,0.284551434615111,0.429260697485091,0.735125112015061,0.326171708149515,0.530648410082288,-1.14592517060929,-0.719640585893947,0.0158725475331182
"tR(ACG)L",0,0,0,0.0441171653913906,0.243901229670095,0,0,0.096006131687162,0.048003065843581,4.24804086566324,-2.85272528918273,0.0226816855541594
"ALD5",733.056239283551,700.203000441498,754.007605356743,252.129600211797,275.201887477758,281.251608992232,729.088948360597,269.527698893929,499.308323627263,-1.43562037619927,8.96391531384795,6.91656341525713e-39
"RIB5",473.555239512375,620.484329489233,532.225984962528,267.570608098784,194.145378817396,220.339516019097,542.088517988045,227.351834311759,384.720176149902,-1.25371379251427,8.58787795111096,5.25503684301369e-19
"HIS7",373.269389046222,345.344806042382,357.187762528766,162.4394029711,176.381239256424,175.35299492266,358.600652539124,171.391212383395,264.995932461259,-1.06496633069437,8.05009917335951,1.75808260565493e-24
"DRS1",63.1709964416699,45.8492466637061,73.15092260893,131.777973024084,144.836680219092,96.0685440971635,60.7237219047687,124.22773244678,92.4757271757742,1.03255152822812,6.53297104546141,5.87601117211759e-10
"YMR306C-A",0.353474800233165,0.3963911815306,0.29110657092809,1.14704630017616,0.284551434615111,0.815595325221674,0.346990850897285,0.749064353337647,0.548027602117466,1.09250568456134,-0.655607976270686,0.036774136487009
"FAF1",16.0578552105924,10.7906488305552,19.1714470282642,34.1025688475449,42.9672666268818,24.2103033381592,15.3399836898039,33.760046270862,24.550014980333,1.13771745570192,4.62529168813443,2.96201700480125e-06
"FIG1",0.201985600133237,0.132130393843533,0,0.485288819305297,0.731703689010286,0.815595325221674,0.111371997992257,0.677529277845752,0.394450637919005,2.61822883375278,-1.03574646899851,1.25447713031495e-05
"NUG1",53.9301552355743,38.4939880730827,55.2686618233474,105.351790954641,137.885495173494,92.8490888660253,49.2309350440015,112.02879166472,80.6298633543607,1.18646608724394,6.33558676864368,3.57618258420773e-14
"tN(GUU)O2",0,0.308304252301578,0.0831733059794543,0,0.0406502049450159,0,0.130492519427011,0.0135500683150053,0.072021293871008,-2.83102246739946,-2.64013881494361,0.0350405252393577
"FIT3",379.682431850453,590.314556228293,367.584425776198,160.057076039965,199.795757304753,232.745150176417,445.860471284981,197.532661173712,321.696566229346,-1.17447693468964,8.32982696698829,7.04752766471096e-11
"FIT2",623.378058411203,1025.15568236736,516.755750050349,160.057076039965,181.015362620156,221.71315025105,721.763163609638,187.595196303724,454.679179956681,-1.94386744214196,8.82881367718168,3.43965721760668e-20
"snR191",0.555460400366402,0.968956221519245,0.58221314185618,2.60291275809205,2.27641147692089,3.17652916138968,0.702209921247276,2.68528446546754,1.69374719335741,1.92071464822302,0.847434452389994,9.41774697224815e-09
"NOG2",65.6958164433354,61.0442419557125,82.7158527965673,163.718800767451,150.893560755899,105.426427302338,69.8186370652051,140.012929608563,104.915783336884,1.0034804211377,6.71480596739513,1.01339282947346e-10
"HOM3",710.181370068462,673.95309553125,673.745365086569,212.071214036415,212.234720017928,231.972480920943,685.959943562094,218.759471658429,452.359707610261,-1.64873923682726,8.82143006486239,1.31192693933425e-51
"HIS1",1376.63285770808,1310.33711574632,1302.99301147413,600.214035149869,619.793674796657,641.873520949457,1329.98766164284,620.627076965328,975.307369304086,-1.09959218576121,9.92978392331038,5.3092650272389e-24
"tE(UUC)J",0.555460400366402,0.440434646145111,0.457453182886999,0.308820157739734,0.121950614835048,0.128778209245527,0.484449409799504,0.186516327273436,0.33548286853647,-1.35849279597469,-1.26352511513389,0.0170859880053128
"YMR082C",0.302978400199856,0.0880869292290223,0.124759958969181,0,0.0406502049450159,0,0.171941762799353,0.0135500683150053,0.0927459155571793,-3.13467179784098,-2.51221617395329,0.0110760252495952
"DCS2",291.061249791995,330.017680356532,267.360592070956,151.277760127078,123.332721803178,163.204917183832,296.146507406494,145.938466371363,221.042486888929,-1.02101702221459,7.78850501508051,1.74519226675675e-15
"PLM2",76.5020460504636,66.8139358202134,66.8297513544915,29.6908523084059,31.9510610867825,32.2804044508789,70.0485777417229,31.3074392820224,50.6780085118726,-1.16106065857601,5.66450094452864,2.87788771897932e-22
"YDL022C-A",0.656453200433021,0.660651969217667,0.914906365773997,0.132351496174172,0.284551434615111,0.128778209245527,0.744003845141562,0.181893713344937,0.462948779243249,-1.99299552063484,-0.869253517643222,5.54337951122172e-05
"DUR3",204.964887735202,200.9262855714,278.9216816021,46.4112579917429,45.4469291285278,64.8612913899973,228.270951636234,52.2398261700893,140.255388903162,-2.12764254924701,7.13241752735052,7.63461940846784e-40
"YBL008W-A",0.302978400199856,0.220217323072556,0.29110657092809,0.70587464626225,0.934954713735366,0.51511283698211,0.271434098066834,0.718647398993242,0.495040748530038,1.39511055540084,-0.76256891206931,0.00444017724542053
"CAN1",731.692836482652,736.53885874847,891.784186711709,245.026736583783,225.567987239893,273.739546786243,786.67196064761,248.11142353664,517.391692092125,-1.66482966480862,9.01525103954144,1.50290147766247e-39
"GAT1",345.496369027902,343.318806670114,399.065522089422,112.366420251872,104.552327118581,133.113742290127,362.626899262479,116.677496553527,239.652197908003,-1.63606015423068,7.90507826266791,2.35603172757514e-40
"PCK1",55.8995148368734,40.6080743745793,65.7069117237689,23.602683484394,22.2356621049237,15.6250893884573,54.0715003117405,20.4878116592583,37.2796559854994,-1.39994754262974,5.22233338126164,1.26785247227094e-11
"MF(ALPHA)1",0.0504964000333093,0.308304252301578,0.166346611958909,0.70587464626225,0.650403279120254,0.600964976479128,0.175049088097932,0.652414300620544,0.413731694359238,1.83059630527308,-0.973393446166921,0.000353288723348521
"HSP78",715.382499271893,745.1273343483,654.698678017274,312.525999632611,309.632611066186,364.614036443837,705.069503879156,328.924215714211,516.996859796683,-1.09998948348546,9.01414376514144,4.72617417755108e-21
"UGA3",234.959749354988,214.271455349597,245.44442594537,53.8229417774966,53.1704680680808,63.9598439252786,231.558543549985,56.9844179236187,144.271480736802,-2.02272626437336,7.17294529035619,2.70897083426327e-70
"YNL103W-A",11.3111936074613,11.979822375147,11.0620496952674,3.52937323131125,3.41461721538134,4.29260697485091,11.4510218926252,3.74553247384783,7.59827718323654,-1.61127656389969,2.93562973721381,1.37802415944374e-13
"LEU4",831.221240948305,785.515191399806,736.749144366006,273.835245584362,275.242537682703,293.914799568042,784.495192238039,280.997527611702,532.74635992487,-1.48115400456416,9.05739271586151,1.9792753957624e-40
"SPR2",1.1109208007328,0.880869292290223,1.28918624268154,0.308820157739734,0.365851844505143,0.558038906730619,1.09365877856819,0.410903636325165,0.752281207446678,-1.40202593965925,-0.263536878495607,0.000456527201308047
"GPP1",801.983825329018,760.806807751066,735.543131429304,1692.20211291757,1665.68279782697,1399.60450415014,766.111254836463,1585.82980496489,1175.97052990068,1.0496331113624,10.1997819269614,9.21246207480783e-19
"YPL114W",0,0,0,0.397054488522516,0,0.643891046227637,0,0.346981844916718,0.173490922458359,5.9998716877169,-1.92971662182069,3.21800630981663e-05
"MEI5",0.555460400366402,0.3963911815306,0.249519917938363,0.661757480870859,0.934954713735366,0.944373534467201,0.400457166611789,0.847028576357809,0.623742871484799,1.09812969433734,-0.485862357207828,0.0109969703016424
"VHR1",166.789609310021,171.63738160275,155.825188752508,74.0727206921448,75.3654799680595,83.5341317305988,164.750726555093,77.6574441302677,121.20408534268,-1.08496366148994,6.92188938349633,5.12498943082176e-25
"YER084W-A",0.302978400199856,0.0440434646145111,0,0.573523150088078,0.569102869230222,0.343408557988073,0.115673954938122,0.495344859102125,0.305509407020123,2.15768170697027,-1.34475519073772,0.00122678640061272
"YER084W",2.32283440153223,0,2.28726591443499,0,0,0,1.53670010532241,0,0.768350052661203,-8.13813492195209,-0.268610688348932,6.8218311795517e-07
"CLD1",78.3199164516627,83.5064089091131,80.1374803112042,32.3378822318893,32.1543121115076,32.6667390786155,80.65460189066,32.3863111406708,56.5204565156654,-1.31636523953213,5.82199516913039,4.3846312836374e-31
"YJL133C-A",28.1769912185866,24.1798620733666,22.9142457973397,9.17637040140925,9.87799980163886,6.05257583453979,25.0903663630976,8.3689820125293,16.7296741878135,-1.58227836067519,4.06725299596789,4.41715413655903e-13
"PTR2",96.3976276635875,101.167838219532,91.5738098833792,41.0730809793847,36.7884354752394,45.5874860729167,96.3797585888329,41.1496675091803,68.7647130490066,-1.22795429887051,6.10457367308704,1.04138535327867e-25
"ODC2",441.540521891257,462.720639240054,467.558739563502,166.365830690934,154.55207920095,191.707827496842,457.273300231604,170.875245796242,314.074273013923,-1.42017317730788,8.29517714149502,3.59757470792276e-35
"snR35",7.97843120526287,9.24912756904734,6.36275790742825,2.60291275809205,1.46340737802057,3.56286378912626,7.86343889391282,2.54306130841296,5.20325010116289,-1.62840392673334,2.39250096662694,5.14765760198762e-07
"SUT1",43.3764076286127,37.1286406700329,42.4183860495217,19.6762557645602,19.1055963241575,19.4455095960746,40.9744781160558,19.4091205615974,30.1917993388266,-1.07764134622077,4.91855389436669,1.82717603322935e-12
