"","eigenvalue","variance.percent","cumulative.variance.percent"
"Dim.1",10941.9656572941,44.4271617089368,44.4271617089368
"Dim.2",4042.22560836266,16.4124633901606,60.8396250990974
"Dim.3",3755.38318651623,15.2478102501776,76.087435349275
"Dim.4",3035.15048538139,12.323482420648,88.410917769923
"Dim.5",2854.27506244567,11.589082230077,100
