"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0016339","GO:0016339","calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules","13/1158","47/17653",6.71709289604937e-06,0.0354528163053486,0.0347167643364236,"1004/28513/1008/1002/1001/421/1828/56132/26167/28316/84962/56125/6402",13
