"","eigenvalue","variance.percent","cumulative.variance.percent"
"Dim.1",3564.69436716827,50.2990597878971,50.2990597878971
"Dim.2",1213.9675941667,17.1294990005178,67.4285587884149
"Dim.3",896.792668209234,12.6540520418969,80.0826108303119
"Dim.4",775.848549083032,10.9474890515455,91.0300998818574
"Dim.5",635.696821372768,8.96990011814263,100
