"fc","primary_colorectal_cancer.normal_colon.average"
1.00005233364767,0.00142605
0.996916386562406,0.0046109
0.99999954898502,0.00278465714285714
1.00046621904535,0.000546360521458237
1.00238128701333,0.0025328
1.00759307433017,0.0230026681160714
0.992903241167468,0.0179065464803078
1.00434824243248,0.02105955
0.99248955602115,0.0029149356920904
0.997551799804393,0.00100985
1.0057308334919,0.00380825
1.00167894930799,0.00130332436587241
1.0057599499218,0.008471725
1.00160641615199,0.000592975
0.996477286569313,0.00722914
0.981896852875727,0.00834474368141004
0.989435436513856,0.00418668308253534
0.988701581941893,0.04515735
1.00642043815663,0.00337945
1.00266339092767,0.0089977
1.00082729317299,0.00206245
0.984055052026094,0.00974520090551181
0.997539420037438,0.0008107
1.05369610401044,0.04799025
1.01087013970157,0.0168549193686007
1.00054418918919,0.0002002
0.998695577204173,0.0006407
0.999405068925001,0.0002911
0.989727008640656,0.00818145
1.00028159255617,0.0005189
1.00182646192527,0.00143545
1.00052242486013,0.00451752583277815
0.999354586047865,0.00072339125
0.999615763895937,0.00042935
1.05705250022028,0.05032655
0.996054398230317,0.00618815
1.00268713069103,0.00505759530075188
1.00100080156768,0.00047275
1.00120188755927,0.0028399
1.00333469329086,0.00148605
1.04705713022032,0.0479975
1.00325414237192,0.00419393346190935
1.02503593002104,0.02247595
1.00224382935452,0.0009488
1.00101671287634,0.000374596514690983
1.03125861749545,0.39297985
0.99562070317268,0.00709015
0.99383520145857,0.0089998
1.0006537076379,0.00030510003149937
1.00917416865768,0.0414431782476802
1.00001370360808,0.000735556239625773
0.999996004085118,0.00027315
0.99838222797424,0.0026465
1.00051431277678,0.00024245
0.989584324318035,0.0764266
0.998412967731826,0.00224575905136703
1.00195638498454,0.00086715
1.00057473228222,0.00713735
0.992782572249961,0.0057348
0.999717353052092,0.0022771
1.00134823652905,0.0006378
1.00883877842001,0.0097176
0.99893125412535,0.0004953
0.997850615403617,0.003251
1.00216621353854,0.0010174
1.00046703111246,0.00137557289041619
1.00034006276681,0.0002609
0.999089795717267,0.000702
0.993247990516953,0.00262102700636943
1.00222503819969,0.0017303
1.00739081894761,0.0111126
0.999367774908172,0.0007085
0.999890410040232,0.0010483
0.98683261077697,0.0075046
1.00146626034497,0.00113404496124031
1.00034570223769,0.00019505
1.00601221873429,0.0207869
0.997042609078293,0.0019352
0.999263149104777,0.0005413
0.994336928003288,0.007090975
0.999449778089904,0.00557685
1.00706735603421,0.009242
1.01009475579021,0.16385835
1.00256798701579,0.0011859
1.00327830565746,0.0014606
0.997240897487797,0.00113972364640884
1.00236445584884,0.00104326362210898
0.997362316623865,0.00123229059278351
1.00163381811944,0.000603142328398385
1.0779638048381,0.0472673222685888
1.00138050662902,0.00106706436980609
1.00062301113865,0.000293825322796082
0.999943846017011,0.0027411296278626
0.983739080212965,0.0297545891891892
0.985691267459746,0.00754740341409692
1.00081387901301,0.000373173676622039
0.999702727192646,0.00368695
1.00293988386264,0.0014001
0.97800610800359,0.0314214
1.00065782137351,0.0085228
0.999361537553112,0.000715541889985896
0.941266559824206,0.0988545
1.00221588148143,0.00098316495412844
0.918650380002114,0.23132295
1.00031868145499,0.00397660140280561
0.980796840656302,0.01228525
0.989014469248316,0.0314861919546637
0.992956840869217,0.00338400436046512
0.998311028494977,0.0011012
1.00650048518922,0.0067387
1.00010326940243,0.0002351875
0.997331665081243,0.00208786993210475
0.999417895057921,0.000554962185324049
1.00265974516104,0.00118215
1.00172701507366,0.0013411
0.993162414318295,0.0246261
0.998085082684572,0.0014891
0.998623350500229,0.000619240354206199
1.00228308902746,0.0317385879379884
1.00224881040215,0.00472755
0.995429462304573,0.0070567
0.989729567147164,0.00644675
1.00445863154355,0.00421435
1.01064940562193,0.0276927
0.999284717993907,0.0002404
1.00757388792423,0.0192060333568009
1.0016712808384,0.0012973
1.00073939952219,0.0005689
0.998556010728706,0.00110925
0.998953554012994,0.0010023
1.03699866426466,0.09552205
1.0010528679974,0.000387961981371719
1.0013083713391,0.00061231057187017
1.00108691650881,0.00164171784232365
1.00551115092236,0.0034721
0.996655676927509,0.00166645
0.99824918346366,0.00168885
0.999586110281384,0.0017362
1.00422346910229,0.01073945
0.995461103847131,0.0020669
0.998883615815574,0.00082255
1.00075740311171,0.00204832271982523
1.001375553741,0.00106319826958106
1.00134140496063,0.00063455
1.0056692762134,0.00254958312368973
1.00087393161642,0.0004126
0.995073551988397,0.00189205
1.00020021251535,0.000744133927533424
1.0006209723485,0.0002845
1.00126152007866,0.00387216797458894
0.999973128661055,0.000147766645601618
1.00351044463512,0.00167585
1.00025324362516,9.30790099952404e-05
1.02032306765036,0.0603192
1.00094514136844,0.00168601084864392
0.990767585811457,0.02488595
1.01057732776552,0.01484385
1.00782045782976,0.0105064
0.999555949502367,0.0014146
0.998669000254446,0.00050475
0.97407111309765,0.07984845
0.998546885377534,0.00112571570680628
0.997849119312743,0.00221625
1.00039036727332,0.0008807
1.00240237953504,0.00102286924460432
1.00081893696244,0.0004606
1.00047466113972,0.00095015
1.00096184584003,0.00107275
0.999110650949999,0.00639912372937294
0.972783880349133,0.0391154
0.997819309666132,0.0024981
1.00317765764456,0.00135687568047337
1.00022765997696,9.615e-05
1.00018519964379,0.000802683715537233
1.00073156395299,0.000784
1.000589671417,0.00324119092303759
1.00224525676243,0.00127205
0.995226446385757,0.0025989
0.998351735489388,0.000766144710327456
1.00540398606139,0.00359355
0.981604743874295,0.0398341036544851
1.0016491792422,0.00136605
1.00352978066225,0.00859695
1.0009402312176,0.00043935
1.0134899483058,0.0248727834294385
1.07196735426623,0.0886486
0.999122848918084,0.000985787363238512
0.99875598329049,0.000510307417027417
0.999741257393656,0.0002887
1.0066616689034,0.0957955940138721
1.00105491885185,0.0008135
0.998945645564506,0.000354823158627895
1.00488071383748,0.00650275
1.02339676049973,0.01398175
1.00084938605645,0.000477799949482192
1.00194375327287,0.00127155
0.995921290767684,0.00894334
0.996387909703604,0.00273821326530612
0.998627191307025,0.000674538273981392
1.01097153213494,0.020549583769435
1.0013858416757,0.0007861
1.00085240055196,0.000656375
1.03118354478308,0.0162541
1.00089375808005,0.000644371674784564
1.03154803172828,0.0350986
0.990146976121389,0.021469875
0.957619754106033,0.0452360684045226
1.00172066730313,0.00144985
1.00010511214981,0.00162735
0.999566745665712,0.0004844
1.00215910138141,0.0012227
1.00066534250198,0.000304883370994248
1.00202963253933,0.00617304744525547
1.00128051708944,0.00058825
1.01783636412955,0.0134572
1.03196647793656,0.152641699353366
0.99912363519113,0.0007045
1.03101869964096,0.21182575
1.05660112107442,0.05891755
0.997433253402598,0.00126935
1.00026456590312,0.0002033
0.998937602707804,0.0093267
0.999855616824542,0.00013705
0.999857566479009,4.65195665961945e-05
1.00161282807378,0.000595353945249597
0.997926568911951,0.0061365
0.998832202657629,0.00044255
0.996181713937606,0.00266925
1.00206878488387,0.00609826386286201
1.01082130172403,0.00475455
0.999761475103238,0.00142027903301887
1.00388817217584,0.00173645
1.00083417125363,0.00030716309148265
0.99766584129797,0.00244944610935024
1.00143768012429,0.00063595
0.994329100745509,0.0025442
1.00313617455244,0.0013965
0.992902351445365,0.03650005
1.00114401306532,0.00052525
0.996381650504357,0.0056782
0.997316773736027,0.00308005
0.999538640447591,0.000778940027308056
0.999535752933379,0.000567604234613361
0.999693508647675,0.000342167237163814
1.00312858394963,0.00155991620111732
0.999491272992832,0.00048465
0.999742861163497,0.000244353831127914
0.999679560282368,0.0003047
1.00777553003774,0.0046692
0.998405851945582,0.0005376
0.999483400104973,0.000492189023803799
1.00143557945121,0.0006599
0.999191359247123,0.00172175
1.00603961951832,0.00330165
1.00020723461336,0.0099491
0.998081789575442,0.00142225
1.00280782261088,0.00111085
1.00188490140846,0.000921675388050181
0.98939261865236,0.00659245
0.97572232754883,0.0183200193641618
0.998252584237407,0.00342012631578947
1.00051845036364,0.00188878513920241
0.999024432963024,0.000328208929610238
0.997659136118172,0.0007917
0.999248689242078,0.0005787
1.01189426251082,0.0065072
0.973029358093744,0.0252692
1.00294102696987,0.00373125
1.0053946790666,0.00756954191941074
1.00023228342209,0.00610515
1.0123055631984,0.03151685
1.02314893577267,0.0121256
0.998073377804186,0.001429569068186
0.99682893515566,0.00148555
1.00511980595431,0.01008855
0.998150382907626,0.0023239
1.00115445223432,0.0017032571145686
1.00151800316182,0.0011745
0.999643081538476,0.00135502544693187
1.00091138444446,0.00043035
1.00058448895684,0.00102772676594623
0.999119480962924,0.000989611341330425
1.02758017915007,0.01881835
0.9950283786089,0.0037761
0.999325036083596,0.0016173
0.999212373476005,0.00194822137513359
0.980683288763913,0.0588895219653179
1.00684264022811,0.00496779539286841
0.998552135780829,0.0011216
1.00188239138766,0.00124404636055861
0.990555481730122,0.00477764987852284
1.00113487970098,0.0812228001948775
1.00125748503071,0.0009732
0.995194664416867,0.00248030413937867
1.0296755527012,0.0433937
0.991832313387663,0.0066896
0.999660841986988,0.000899543618843683
1.00230571255636,0.00111167659766662
1.0050489077757,0.00851265
0.999176153844451,0.00127535
0.999889299316087,0.00081655
0.999422433316123,0.0002362
1.00211940658048,0.00123345
0.999614228553461,0.00042585
0.992156640228446,0.01565145
0.999345426948935,0.0002142
1.00132731408875,0.00055122136827015
0.998788567224176,0.00116224702748177
0.996055123570343,0.00909195
0.985437919190051,0.01353315
1.0029931012925,0.0395613
0.993202487490471,0.0279159
0.99903158692029,0.00039675
1.0018060217204,0.00076725
0.989378696532145,0.00945529937888199
1.0029563001572,0.00357690213300892
0.997658801868636,0.0024602
0.964589832614243,0.120210247411733
0.996289527087625,0.00224329718086791
1.0082646971396,0.0186138
1.01258367431231,0.01268935
0.999377097288782,0.0005941
1.00143004780146,0.000811359652173913
1.00062761682148,0.00035265
1.000579173071,0.0002731
0.998222502412139,0.00138068016877637
0.997739488247427,0.000744219245426829
0.998606246024875,0.00102915
0.999580848624846,0.00030715
0.997913475198222,0.0025353
1.00012808744337,0.00190653343124456
0.993939352773879,0.0054428
0.996284235314099,0.00431755
0.998756662195029,0.000917000780089153
1.00342771775548,0.001472
0.999786823429422,8.70346127087199e-05
0.998810464683244,0.00087695
1.0106386701932,0.0110311448275862
0.999030337604959,0.00053453918731916
0.99067976025112,0.01760155
1.00176472853383,0.06115685
1.00387434347984,0.01110275
0.976436523110346,0.02833305
1.00294232304905,0.00427815
1.04826316381305,0.0445980932944606
0.997169308606187,0.0010804
0.998206657870212,0.0015855097518175
0.999478662221089,0.00024093292666929
1.05399370962929,0.0260491
1.01030842790707,0.03215835
0.996701207115269,0.0024726
1.00108304936172,0.00083715
0.99333002223483,0.0108947
1.02314733943115,0.0214534
0.993922862898354,0.0114228600661626
1.01243541801389,0.01776785
1.00099720571022,0.000466083352941177
1.00855538186531,0.00380706849315069
1.00134573722263,0.00127555163668534
1.00637745258228,0.0027559
1.00215798051568,0.0010389
1.00038713852103,0.00029775
0.999632026604737,0.0004111
0.975708984405547,0.0209354740799637
0.998799649595824,0.00450925
1.00022736633857,8.35610222781171e-05
1.00040340886577,0.000177727203579418
1.00786290287145,0.00477855
0.998882552941839,0.0008633
1.00100445519925,0.00042545
1.00623167666088,0.00338005
1.00025332435262,0.000119287569721116
1.02530503306099,0.01922425
1.00047869335511,0.000225625
1.000504336563,0.000213221070988921
0.994580352546486,0.00341115
0.992606794483544,0.00653385
0.99250280959453,0.0156578
1.06353115422293,0.0934599066777963
0.99797539917976,0.0006839
1.00179734540073,0.000843514324693042
0.999388826687492,0.000470219639775669
1.00315006091719,0.0162835
0.981286307302038,0.0171128285714286
0.996048390931439,0.0034424
0.998437681155952,0.00185395
0.999573999155514,0.00047625
0.997306490613697,0.01006795
1.00001943405573,0.000604215627782725
0.999492252866322,0.000372329828088174
1.00268037682335,0.00152195
0.96726152554966,0.10630785
0.995536804919632,0.00210485
1.00974026190116,0.0080155
1.0039152816319,0.009184275
0.998020964021473,0.01000925
1.00115807920685,0.0004908
1.0062173118244,0.00256765
1.00248046018597,0.00141495
0.999054212038205,0.00046365
1.00506178179138,0.00278455
0.99956051317692,0.000337654910132847
0.999336698872195,0.0102686
1.00406058337258,0.00190550134960685
1.00024143765055,0.00300129992429456
0.99940090796885,0.00151035
0.995380549745757,0.00421715
1.00860917238799,0.00655113126790831
1.00201545973334,0.002634
0.951911847874443,0.02380255
1.00023875349488,0.000106541666666667
0.991531829949409,0.00807815
0.999991659226207,0.0001404
0.99937807589964,0.0008116
0.993394073707698,0.00480255
0.999284506836263,0.00055095
1.00035456823111,0.00019895
1.00011066573658,0.0014673
0.996961008115123,0.00100346641304348
0.997556262028494,0.0018194
1.01980664305472,0.0144115686245353
0.997328600022353,0.00110305
0.990918303229145,0.00560995
1.00080502417022,0.00034072541490113
1.00051959128532,4e-04
1.01281932841361,0.00834710280548628
1.00075591472966,0.000333486574335783
0.998847113083904,0.00047272730249693
0.99894819427491,0.0010807
1.0010531763969,0.0004976
0.998484548775453,0.0007452
1.00268326309745,0.0038877
0.999161454378477,0.0010307
0.999698495126718,0.000336580790063504
0.998366444397616,0.0006713
1.0111867892885,0.0136438
1.00307827459706,0.00114160395049976
0.937007246164636,0.11306655
1.00470062249534,0.01197265
1.00107147727282,0.0006068
0.996203706095397,0.0012912
1.00844447503163,0.0063058
1.00115480925708,0.00155557664144826
1.00120303431424,0.00120156316137566
0.999723196965294,0.000621923603989932
1.00095734424398,0.000739317621385706
1.02841915765896,0.0124541
0.997798709239859,0.0056213
0.998872249001504,0.0003697
0.997320842306377,0.00222009077087794
1.00017908333503,8.19e-05
0.998247360466411,0.0012978
1.00225526305874,0.0008342
1.00102611448175,0.01899465
1.00062070418635,0.000477169042821159
1.00080114791351,0.000374142948946805
0.995366383497395,0.00361715
0.994731569617871,0.00372855
0.997526724785784,0.01165715
0.998277681594764,0.00495145
0.999133410000518,0.000637254559465708
1.00264666877377,0.00919435
1.0309380826297,0.0708435
0.990686156988174,0.02278385
1.00115443751503,0.00048925
1.00178901842621,0.00723945362844702
1.00304072724144,0.00152605
1.00276538939212,0.00138216079113924
1.00374932369762,0.00321305
0.999032743656815,0.00074635
1.00169721113782,0.0014362
1.00001228053693,4.85e-06
0.997420718040426,0.00186566026048285
1.00653550452901,0.02501425
1.00093823818159,0.000443080215992647
0.988183494197712,0.00901395
1.00427133500205,0.0025782
1.00020653091836,0.00319685
1.00129503788772,0.00299862831759244
1.0006423035121,0.00049385
1.0010674019844,0.0008232
1.07311564521149,0.098477525
0.912110783181195,0.168242377243143
0.998937228806531,0.0017285
0.993367892859752,0.0096153
0.965105542024692,0.03670855
1.0011458144362,0.000506267916865743
0.999281965064269,0.000293834683544304
1.0112849187967,0.00635890623306233
0.998827773649206,0.00072155
0.999611380299632,0.0071591
1.01589898746311,0.028642
0.998887821752947,0.00045595
1.00499572595887,0.00463491687953689
0.999624333119128,0.00143855
0.999978071583251,2.44e-05
0.99919113828441,0.000271949467275495
1.00538587474859,0.0133824
1.00053349165503,0.00042725
0.995435023634213,0.00267427779626548
1.00014563547225,6.65942556335427e-05
1.01240164576437,0.0066965
0.999493779536043,0.00048225
0.998087920681931,0.00141763585714286
1.00114091996471,0.000568299909990999
1.00033336612266,0.00025575
0.999344726217843,0.000320729924559933
0.998759087536298,0.00040697037536292
1.00062197198303,0.00029025
0.993636036055806,0.00632656677966102
0.999126767785591,0.00714725
1.00252329169456,0.0014397
1.02296609028328,0.0151264
1.00641468422538,0.00661145
1.00576881739393,0.00269283872502379
1.00107864849822,0.00060808724648986
0.999229830703889,0.0003772
0.99916021323675,0.00034385
1.00234423777683,0.0013288
0.995909108837549,0.00323875
0.999636002877672,0.0001326
0.996936412469535,0.00205285
0.99990668556221,0.00077755
0.998524945472885,0.00697285006038647
0.989894706598881,0.01111115
1.00178328114104,0.00832329362352941
1.00096316598731,0.0004549
1.00298539077303,0.0048088587048087
1.00042372066925,0.00058235
0.999528825446313,0.0037282
1.00442011772333,0.00450825
0.997388288603062,0.0014231
1.01930393847279,0.05569915
1.00103352865181,0.0039962
1.00013251057153,0.00412625
1.00138770844878,0.0006953
0.996789435332928,0.00158035803186193
0.999222255460467,0.0005446
0.999943084279808,0.0025191
0.998488998134162,0.00151805
1.00222022399074,0.00102385
0.997311974522654,0.0008864
1.00063490563385,0.00029945
1.00204134689077,0.00203635
0.994857108929204,0.00841075
0.999116218816409,0.00116809885241139
1.00267695871589,0.00113363406210393
1.00224023275941,0.0327838338169643
0.999286985008594,0.00125765
1.02689532710394,0.036096475
0.998532901831848,0.0006695
0.999041178966895,0.0010786
1.00989149954418,0.012166
0.99188181132444,0.00314245
0.997456609626819,0.0135445
1.00263246963243,0.0013001
1.00121410347835,0.000514650693160813
0.998542897459324,0.0010799
1.00062365565353,0.000263783333333333
1.00283679558875,0.00221575
0.99876233609717,0.0004059
0.99964940883425,0.00110500055936233
1.00000621121901,0.000269880065199674
0.9993644771431,0.00276705
0.997182895352534,0.00164955780545985
0.999746394454398,0.00273125
1.00093246727512,0.00244277825552826
0.995655919234248,0.00240419976245321
0.999460283992174,0.000415
1.0066893430278,0.050637
0.99681166631717,0.00149561586712164
1.00074849215801,0.00124765
0.992378060104319,0.0026313
1.00071994962123,0.00095505
1.00509913930605,0.00225815768987342
0.998910327158279,0.000357165887850467
1.00854187348782,0.0044318
1.00089150992449,0.000420930183299389
0.997385831336585,0.00162495
1.00806459393719,0.0099857
0.999902786378697,0.00103807226762002
0.996012828719883,0.00189565
0.998783933135049,0.000564
1.00198172638648,0.0011547
1.00192005121182,0.000987207124010554
1.00074134039943,0.0002729
1.0035835975628,0.0017113
1.04649642432983,0.0502013234836703
0.998362111474155,0.00139695
0.998362090566363,0.0034198
0.999358883239331,0.000470619965449161
0.999004020115757,0.00424525
1.00038514824875,0.00021735
0.99942892686779,0.002472025
1.00601900668381,0.0031729
1.02184196356671,0.02152445
0.998908083131602,0.0008434
1.00237742457821,0.00101215
1.00728397117741,0.00379905
1.00584525013967,0.00392535
0.998983811480611,0.0011439
0.860443500081758,0.23794125
1.00508505785569,0.0018979
1.00510148302325,0.0108707
1.00052426139352,0.00040275
0.998876924160015,0.0012658
0.997731233185122,0.0021999
0.999302522395354,0.0002344
0.999910752809067,4.355e-05
1.00110204813539,0.000624210957178841
0.998709916024083,0.000598555399061033
0.999190086840395,0.00039675
0.995894919223639,0.00157541382082695
0.99408692414239,0.01543275
0.935648170464726,0.0812671
1.00451971785821,0.00622385
0.999554645287274,0.0001734
0.995889996502794,0.04846895
0.99653949958205,0.00171965
0.997313281971523,0.00641147451356536
0.986868979090111,0.0113571
1.00087785102288,0.00037165
0.999966803963005,0.00772335
1.02026330805141,0.01748515
0.997849432352823,0.00180805
0.999382482807315,0.00030875
1.02267053606004,0.02907585
0.998373572804479,0.00080025
0.997823419225615,0.0048901
0.999571310604591,0.000314162783335444
1.01549315032295,0.01429245
1.00451613555239,0.0021022
0.91232286602405,0.06430415
1.00105223065009,0.000445765169902913
1.00058245729123,0.0003272
1.00029452065543,0.0040418
0.99872258341408,0.000419
1.00104923787163,0.00048155
1.02014509781411,0.00940445
0.993705506084293,0.01288385
1.00113893591357,0.000641626594301221
0.998184929529811,0.0013446878649635
0.999650787509778,0.0002681
0.993560784180548,0.00483277670908553
0.999925071945887,0.000561216580383378
1.00000060998044,0.00202435
1.00084332001262,0.000386719103820764
0.998920111790065,0.00227335
0.992571688836138,0.0236564
0.999004076891606,0.00076865
0.992658338221308,0.00773995481138468
0.992692783372601,0.0042287
1.12881829933817,0.1326801
1.2396431066757,0.411249917842621
1.01680951818127,0.0211837851995685
0.993283883152051,0.0131594
0.993445404788184,0.00945545777576853
0.998881556672643,0.000824080463917526
0.999048808194273,0.00129205769702922
1.00044015449891,0.00111925
1.00039951668427,0.000306644189057948
1.00094602987588,0.000434
0.999741573661287,0.0069599
0.947828348761754,0.0848107
1.00297845334142,0.005556
1.03429901868045,0.4816087
1.00191401931676,0.0050202
1.00099883950774,0.0005623
1.00833905086629,0.01232425
0.984934354084181,0.00907301594387755
0.989762147871076,0.0064717
0.996846643578665,0.00130495
1.00332685912264,0.0026077
0.999175043149506,0.004212
1.00045471806464,0.000255275
1.00198962657269,0.00154795
1.00083991127023,0.0006467
1.00067052117571,0.00051565
0.999454233191041,0.0010920660005401
1.00145790837164,0.00069
0.996411073724203,0.0034326
0.999655905211777,0.0018241396449013
0.986710558069787,0.012828
0.999396436651819,0.000676154409005629
0.996789727769632,0.0130569345733374
1.00105137515625,0.0037160552756455
0.996823552384761,0.0010494
1.00306452922218,0.0139099
1.0192424346376,0.0088977
0.993093079235554,0.0037608
1.00058104067074,0.00044750324197861
1.00062151723324,0.000396946556953494
0.988663427916667,0.015027
0.998809675214018,0.00119372828591519
1.00066488017127,0.000310506101281269
1.000810168712,0.0004582
0.999712766714938,0.000296225
1.00406442295695,0.00194485
0.994089444419453,0.0020269
0.998847301253146,0.001412
1.00039120916817,0.00030025
1.00601052423226,0.02689005
0.998246056680507,0.0030116
0.999194991335889,0.00027065
0.998436502007889,0.00202669414297319
1.00540241998917,0.0126306718867925
1.00052728173794,0.00278795
0.994269749974824,0.0039284
1.0032291225393,0.0051763
0.992719733868511,0.002443
1.00179281043838,0.0007616
1.00173195847718,0.0007971
1.01993908820778,0.0578032
1.00071379633935,0.0005491
1.00041930425002,0.0018299
0.997858586890832,0.0019711
0.995949075227096,0.00612330396843041
0.995092181243391,0.00184805
0.975061337910457,0.02002115
0.99923310934235,0.0005635
1.00029011885823,0.00134705
1.00240953038943,0.00112417609649123
1.00444210610251,0.0019057635645933
1.00033539577215,0.000914477301113223
0.998070654069245,0.00300612737354612
0.998780928988803,0.000399774292116521
1.00171233035421,0.003162719372754
0.999011716254195,0.0071035
1.01129866516665,0.00870855137130802
1.00172221116209,0.000731416570605187
0.999324673256563,0.00051985
0.998911829688948,0.0010427
0.997053526272014,0.0029621
0.998244434308242,0.000971627807118255
1.01015413693769,0.0177176
1.00103671206926,0.00129585
0.999746045320891,0.000241320315418137
1.00253686100764,0.00316515
0.99956867606492,0.0003161
1.00049077166252,0.0018202
1.00568072474648,0.0095282
1.00307744445198,0.0017008
1.00048320400298,0.00094235
0.997774767236277,0.0213178
1.00523846062778,0.00618551472853292
0.996859289526211,0.0014711
1.00412094031625,0.00191515
0.997282868135052,0.00947562629171152
0.99857457139647,0.0010528
1.00304491320826,0.0157649
0.9993104132943,0.000799290512435677
1.00948953582422,0.0082007
0.966165304910704,0.0409564
1.00082803416398,0.0115122
0.997155513363022,0.00093855
0.992873809193365,0.0037943
0.994512128152669,0.001829
1.01179944792842,0.00506165
0.99910736977824,0.0006725
0.999193942331921,0.0004543
1.00478862758988,0.00581635
0.994661634622412,0.0036069
0.997643573782316,0.00314165
0.999425981108866,0.0004415
0.997036229075428,0.00097835
0.935454965834607,0.0743977992307692
0.998062834984301,0.002282
1.00195689194625,0.00072315
0.99820871930387,0.00073665
1.00267423415973,0.0020908603575184
0.994611194262062,0.0040893
1.00530360558346,0.00228005
1.00510920608271,0.00682318042553192
1.01582962489449,0.174652
0.996521533592017,0.00144165
0.995792359487283,0.00317655
1.01019969176073,0.0137563
1.0163742621434,0.16070245
0.98679167748615,0.32956405
0.995234222617199,0.00753115
0.997684288092634,0.00114365
1.00145483645142,0.00235835
1.00923086945851,0.02211105
0.995386891503593,0.00192195
