"SRR975569.normal_colon","SRR975572.normal_colon","SRR975574.normal_colon","SRR975575.normal_colon","SRR975576.normal_colon","SRR975577.normal_colon","SRR975580.normal_colon","SRR975582.normal_colon","SRR975585.normal_colon","SRR975586.normal_colon"
0.059127,0,0.01153,0.047309,0.029295,0,0,0.023347,0.038206,0.038476
0,0,0,0,0.00955599898964385,0,0,0,0,0
0,0,0,0,0.012303,0,0,0,0,0.013128
0,0.0272146888888889,0,0.0335214148148148,0,0,0,0.0224996962962963,0,0
0,0,0,0,0,0,0.0104913432282004,0,0,0
0,0,0,0,0,0,0,0,0,0
0.0256129260523322,0,0.0281526598407281,0.038169622298066,0.0462287637466818,0.0127179491846796,0,0,0.0415445411452408,0.027507648084945
0,0,0,0,0,0.015722,0,0,0,0
0,0,0,0,0,0,0.0131275,0,0,0
0,0,0.10411,0.052292,0.065409,0.044718,0,0,0.028201,0.030352
0,0.00502426751592357,0,0.00310114275009367,0,0,0.0017745196702885,0,0,0
0.09314,0.117109,0,0.03693,0.068605,0.023346,0,0.069024,0.042285,0.018972
0.0274745,0.0244935,0,0,0.0410025,0,0.057448,0.0160385,0,0.012347
0.0092891932160804,0.0317499814070352,0,0,0.0606934944723618,0.024905598241206,0.153399172613065,0,0,0.0435539052763819
0,0.014747,0.007529,0,0,0,0,0,0,0
0,0,0,0.016488,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.024454,0,0,0,0,0
0,0,0,0,0,0,0,0.00609766741988496,0,0
0.0196420102584336,0.00610752120733873,0,0.0167770960741764,0.0018656638390215,0.00586663049911225,0.0074745511935293,0,0.0034428536200434,0.00398213158413888
0,0,0,0,0,0,0,0.011765,0,0
0.022629,0.032706,0.011878,0.027516,0,0,0,0.032926,0.038607,0.037956
0.227339511601369,0.241698688664892,0.138159108976797,0.115344786801065,0.264357791936097,0.074223204260175,0.125356882274629,0.190067929250666,0.213226970711297,0.0724415197793838
0,0,0,0,0.003589,0,0,0,0,0
