"log2FC","logCPM","pval"
-0.35599715000357,1.13995458182887,0.381299593420924
-3.37166828248682,-5.73112891733093,0.489929019777321
-0.165145438593173,-4.47944177553977,1
0.203626563928054,-3.04300828114563,0.8197973011857
-0.715895167030195,-4.67927899652672,0.674363266211024
-0.676270355617135,-5.5510809254133,0.81397684534117
0.0279405002197518,4.80649104780802,0.882448865453976
-0.0554604204129554,4.63893652574927,0.78144660153843
0.313639919140253,-3.50755301750075,0.738503076366977
-0.666057833856302,-2.5832735211773,0.357628600031493
-0.592884370143553,-2.11608548488364,0.382377029554522
-0.350406175997981,-4.71337319090824,0.92914866781373
-1.29005838937551,-4.73713758903058,0.384446047180162
-0.352161803793874,-2.44697493778873,0.588447457272485
0.0211508963462017,-3.80683447092862,1
-0.703953167271079,-2.33235195378531,0.261106179803446
0.147528099258332,-1.96144635082792,0.799304779816345
-0.753930226441976,-1.70943997193585,0.297685820354713
-0.795536779593032,5.81736471085749,4.15937390786653e-05
0.242528580823965,-5.53868495479198,0.999999999999999
0.842201082097025,0.478058690077197,0.0533410575432002
-0.504657123531846,-2.28130213002192,0.406154927793774
0.368786966632073,-2.07648225094821,0.562223636423754
0.857857465098024,-1.43459113861713,0.430599111853822
1.17702360281752,-4.447160156993,0.353468840296281
0.226094940341472,-2.01435738807497,0.73357787482076
-0.24888374052161,7.56681497675878,0.245687520384994
0.543723710581252,-2.25646581389535,0.450540854299994
-0.287431229160173,2.7023282052238,0.441105902569538
0.519594852102778,0.854252453756416,0.222920395782638
0.135179699242064,-2.21674102178439,0.836262736838384
0.860933666062162,-5.62623360244497,1
1.18875238383164,-3.74306679280276,0.263314374741297
0.35735778645197,-2.32989024120052,0.662318885068858
-3.00250796653333,-5.82137735050397,0.620366823977427
-4.9247429481905,-5.15321230226282,0.080466829299607
-2.40459598991038,-4.60761441819592,0.192010774224973
-1.83386248363491,-6.01886948316657,1
3.2896849081669,-5.80544859328849,0.562407020489269
0.242529303904471,-5.53868495479198,0.999999999999997
-4.44581472598933,-5.39901789486381,0.264034013823517
0.268406613370534,-5.3996072827873,1
0.200337316247437,-5.71824564975828,1
-0.58105442403221,-1.24818950742032,0.313116174645632
3.96557431092936,-5.62073857106701,0.381998893921862
0.0946806731201466,-2.25060390940864,0.891728869017487
-0.703829007428538,-2.77675453448599,0.477540871753188
-3.02336091560512,-5.81999695883807,0.609604580120164
-0.870252639951429,-0.19745967233492,0.0894102531666651
-0.790456799944228,-1.93170794814579,0.221614402338241
0.525557752278197,7.8221345106913,0.00573673061809332
0.740696416912169,-4.85226238046773,0.560962723970519
-0.362794001569683,-2.26624224767545,0.584271027098635
-0.0970617675793901,6.84112560593566,0.61266064526827
0.162277459607953,7.01197014526603,0.396179699484928
0.179503954093081,-5.71902554631805,1
-3.02967905796532,-3.13523997812896,0.00723959696542776
-0.379159111618395,-1.80680032590122,0.515315805332314
-1.00854988996071,-4.97653531487023,0.694360352886174
-0.58287988066509,-2.62965312204641,0.57336758603223
-1.44744355881762,-4.17579714643594,0.463135714367299
0.258642525879387,-4.81120631090495,0.889068028017922
0.101962095053261,-4.95841638637618,0.999999999999999
-2.50690215809833,-5.91795343893432,0.753388186192854
-0.606608710550753,-5.54759693381766,0.817072941946112
-0.598310447895074,-4.73185463491808,0.712095463822324
3.25153736563936,-5.80782597611682,0.563337110486
-4.02451843554638,-5.55324836414194,0.255039359520793
0.51335124428703,-3.80000233752938,0.575664631815716
2.7421502564264,-5.90876149958894,0.729122623960301
0.650617626329514,-5.00926287193611,0.620112480616638
-1.75945336800503,-6.02132560291367,1
-0.0760417660585115,5.4160197189366,0.68006761543975
-1.3286777667925,-3.65821329217475,0.341835048858658
-2.50690377356917,-5.91795343893432,0.753361848217361
0.701464563338423,0.742250107630464,0.112080382635921
-0.561333427261391,0.563812629443055,0.202192029491648
0.423126464554044,-1.30023400643121,0.483842230752726
0.0884429570776956,2.8699533170901,0.794854100208665
0.266665347085501,4.45177532535843,0.193152483617399
-2.14258211192503,-5.40949200295251,0.333892936837561
-1.56419702513491,-3.88910015746675,0.157453930002433
0.215525364845491,-0.0674396093792182,0.660968487521629
0.459367763608632,4.19672985320241,0.0346934848195898
-1.04928482176076,0.267719409647239,0.0215178474913935
-0.189306003880171,7.13483699334441,0.365310833166602
-0.697504018600723,6.8899686913804,0.000248976120761871
2.34241741490642,-4.35390858195037,0.107089903647407
1.85397440570792,8.48186172645079,1.04813576002498e-21
0.477623792225557,-4.38624917541761,0.670571538161562
-0.425207787505955,-5.08290108418515,0.906869192919738
-1.73344352580925,-3.29414358008433,0.0345092492333191
-5.6207056918309,-4.75436733385623,0.00564264115870453
0.314176610108823,-3.76842935050726,0.870759287770864
-0.638012756225263,-5.14686544764578,0.804274954787377
-1.08396925601166,-4.63784058759243,0.447656256546626
-0.68769461897184,-2.17360188043549,0.247795053572306
-2.62466832309501,-5.9121925103649,0.749567890778971
-0.179107992528543,-1.6826358290347,0.767413487450787
-2.52562240864134,-5.91701457101031,0.749922790422791
-0.112305265269863,-2.59723842101663,0.881824182621988
-0.659556445328127,-3.14640600823158,0.528277873216977
-0.488989843525684,-3.14637004073175,0.546520484343301
-3.02336109295073,-5.81999695883807,0.609596539597145
0.189444347299951,-3.92595939960244,0.904370084676024
-1.37025756166186,-2.29216923491706,0.0427080372535611
-4.05148079126799,-5.55056199349058,0.357304795099557
-0.781693749810307,-3.76713665625831,0.505859418472511
-0.378268387923024,-2.44635326672211,0.593506095919777
-3.02336126545681,-5.81999695883807,0.609588718733565
