"","eigenvalue","variance.percent","cumulative.variance.percent"
"Dim.1",9482.73931440729,52.0229279921401,52.0229279921401
"Dim.2",2768.33791557764,15.1872828372704,67.2102108294104
"Dim.3",2323.12476888852,12.7448144003101,79.9550252297205
"Dim.4",1899.66963572975,10.4217118484187,90.3767370781392
"Dim.5",1754.12836539679,9.62326292186082,100
