"gene.name","SRR975587.metastasized_cancer","SRR975588.metastasized_cancer","SRR975589.metastasized_cancer","SRR975591.metastasized_cancer","SRR975593.metastasized_cancer","SRR975598.metastasized_cancer","SRR975599.metastasized_cancer","SRR975601.metastasized_cancer","SRR975603.metastasized_cancer","SRR975604.metastasized_cancer","SRR975569.normal_colon","SRR975572.normal_colon","SRR975574.normal_colon","SRR975575.normal_colon","SRR975576.normal_colon","SRR975577.normal_colon","SRR975580.normal_colon","SRR975582.normal_colon","SRR975585.normal_colon","SRR975586.normal_colon","metastasized_cancer.average","normal_colon.average","metastasized_cancer.normal_colon.average","log2FC","logCPM","pval"
".",0,0,0,0,0.0388913045230181,0,0,0,0,0.0153169931695606,0,0.0344583450208114,0.0543040726102505,0.0469299680795385,0,0,1.17764048247438,0.12484109235233,0,0,0.00542082976925787,0.143817396053731,0.0746191129114945,4.19429730365396,-3.21995696122452,0.00375717446793116
".",1.866341793753,9.1757383365488,0.660158830093652,1.81372245219456,1.43897826735167,4.13687885796805,2.91298385888755,3.03906249096359,1.00874124272736,4.41129403283344,9.60960780630714,10.3891910237746,5.10458282536354,12.5615881226231,7.72166586618779,9.10892917311114,7.66400948911898,5.67135248114869,11.3995610665974,3.67206115351182,3.04639001633217,8.29025490077443,5.6683224585533,1.44392278956393,2.51157693810755,0.000577270735255111
".",0.869905073359448,0,0,0.652303688947166,0.20742029078943,0.111807536701839,0.8322811025393,0.968701168994643,0.736108474422667,0.27570587705209,0,0,0,0,0,0,0,0,0,0,0.465423321280658,0,0.232711660640329,-7.79319513067,-1.92538011979769,1.34034393436364e-10
".",934.119884229254,0.127244445345053,10.3097144955051,84.1153561820406,15.3879928229408,22.6596607715728,75.0566230653623,700.788816275635,752.589125266686,145.35826517913,3.55236686678653,0.206750070124868,0.217216290441002,0.156433226931795,0.109527175406919,1.81047039465563,0.224312472852263,0.0891722088230927,0,1.07427320980399,274.051268273347,0.744052191582609,137.397660232465,-8.5201858387471,7.10258699301857,3.69345351262057e-13
".",0.23724683818894,13.3748050329355,1.48886885084951,1.14550891717551,0.246311595312448,11.609349227541,18.6128319295152,1.74746093230406,0.354422598796099,0.474826788256377,11.3706101847141,14.4035882186992,9.21359098620583,15.5651060797136,17.5791116528105,12.9750378283654,15.384097096451,11.7172282393544,17.3584225332279,14.0436806881649,4.92916327108747,13.9610473507707,9.44510531092907,1.50379345978463,3.24421045345918,0.0162765935569386
".",0.996436720393549,0.805881487185334,2.57040565759869,2.81604275472313,4.01876813404521,2.47840039689077,2.76166002206222,1.17763671524839,3.68054237211333,6.58630706291104,1.15376017895631,0.740854417947445,1.39380453032976,0.719592843886257,0.492872289331135,1.99906106076559,2.16835390423854,1.87261638528495,0.955360941660864,1.3672568124778,2.78920813231717,1.28635333648787,2.03778073440252,-1.11653759621699,1.0507744580686,0.00859466282098198
".",2.45155066128572,1.85211359335577,10.225438900174,4.39111751583946,31.2686088365066,1.6957476399779,2.04287179714192,0.987695309563166,16.1262282452225,10.4461893416403,1.8976318732834,2.30870911639436,1.86443982628527,2.39342837205646,3.41359696684897,4.29986718730712,4.80402546025263,3.26370284292519,2.42888374998525,9.59032992752289,8.14875618407073,3.62646153228615,5.88760885817844,-1.16874984539575,2.56678033046137,0.0284297987551959
".",0.933170896876499,4.52424694560188,0.632066964983284,2.51375567935737,1.01117391759847,0.204980483953372,1.17275973539629,1.29160155865952,1.59490169458245,1.40916337159957,5.57144717996006,5.23766844316333,5.5571167637823,3.36331437903359,5.58588594575287,4.99765265191398,3.36468709278394,4.99364369409319,6.60656379995987,9.53173320698812,1.52878212486087,5.48097131574313,3.504876720302,1.83845039430479,1.82324162495254,1.73652018368828e-05
".",11.8465254535678,4.51010867389687,9.45291260963889,6.93669288734059,4.2132246566603,2.64611170194353,6.43126306507641,8.98422848891111,6.76129265395635,5.13119271180279,3.44609948188265,2.58437587656085,1.39380453032976,2.48728830821554,2.73817938517297,1.73503412821165,1.3645675431846,1.83694750175571,3.57855539164493,3.34001307048149,6.69135529027946,2.45048652174402,4.57092090601174,-1.44806996875476,2.20308735195766,4.04320321698205e-05
".",0.221430382309678,5.75427658393739,1.3203176601873,0.445475690012699,1.52972464457205,1.56530551382575,1.13492877618995,1.29160155865952,1.51311186409104,0.490143781425938,5.96615460960301,4.5312723702367,5.9553466295908,8.99491054857821,5.78668576733222,8.03396237628436,15.7205658057294,5.81402801526564,10.3470447749372,13.4967779631738,1.52663164552113,8.46467488607313,4.99565326579713,2.46743440305748,2.33036850864524,1.66905887587406e-07
".",0.205613926430415,0.296903705805123,0.842755953311045,1.01823014860045,0.181492754440751,0.577672272959503,0.378309592063318,3.22900389664881,0.408949152457037,0.398241822408575,0.227715824794008,0.0689166900416228,0.199114932904252,0.29722313117041,0.474617760096649,0.414899465441916,0.448624945704526,0.0891722088230927,0.12954046666588,0.292983602673815,0.753717322512503,0.264280902831617,0.50899911267206,-1.50580367587174,-0.883634158219036,0.00670498147153771
".",1.17041773506544,1.14520000810547,4.49469841765891,2.52966552542925,8.60794206776134,25.4175800102181,12.5977094157085,7.78759763309419,2.03111412386995,5.72855544541565,0.804595914272162,0.24120841514568,0.416331223345254,0.500586326181744,0.346836055455243,0.942953330549808,6.52375441878665,1.58726531705105,0.566739541663224,0.664096166060648,7.15104803823268,1.25943667085115,4.20524235454192,-2.50350883934583,2.08211008296877,6.49665620716755e-05
".",0.458677220498618,0.424148151150176,0.393286111545154,0.0477295382156463,0.233347827138109,0.633576041310423,0.226985755237991,1.63349608889293,0.218106214643753,0.428875808747696,0.425069539615482,0.0861458625520285,0.0362027150735003,0.109503258852256,0.292072467751784,0.188590666109962,0.299083297136351,0.12484109235233,0.210503258332055,0.13672568124778,0.469822875738049,0.190873783902353,0.330348329820201,-1.28732622274473,-1.45837420563797,0.0176405045038505
".",2.64134813183687,9.00607907608873,1.05344494163881,2.49784583328549,0.661152176891308,7.04387481221588,1.62673124587227,2.7921386635728,3.2715932196563,1.77677120766903,8.65320134217231,6.54708555395417,6.00965070220105,5.31872971568103,9.52886426040195,5.65771998329885,14.8793940325334,4.99364369409319,10.0717712832722,9.76612008912717,3.23709793087275,8.14261806567353,5.68985799827314,1.32939458103734,2.51697027226811,0.00159722854444893
".",0.680107602808296,0.890711117415369,0.589929167317731,0.668213535019048,0.635224640542629,0.838556525263795,24.968433076179,0.303906249096359,0.122684745737111,0.229754897543408,0.926044354162299,0.861458625520285,0.633547513786255,0.985529329670308,1.02225363713124,0.528053865107893,0.48601035784657,0.85605320470169,0.242888374998525,0.292983602673815,2.99275215569227,0.683482286559888,1.83811722112608,-2.12010723015339,0.885461631876226,0.00463106702763366
".",0,0.268627162395111,0,0,0,0,0,0,0,0,0.0455431649588016,0,1.66532489338101,0,0.109527175406919,1.77275226143364,0,0.107006650587711,0.12954046666588,0.0976612008912717,0.0268627162395111,0.392735581332524,0.209799148786017,3.73393649560908,-2.04376582840654,0.0110645511967584
".",0.82245570572166,20.9529186668187,5.43577589885624,2.38647691078231,6.24853626003158,15.7648626749593,6.96089649396505,10.3328124692762,0.695213559176963,7.76571553696721,23.1511088540575,11.5780039269926,15.4585593363846,13.3437542572821,16.7941668957276,14.4649040906341,18.730091483164,10.2904728981849,17.2126895082288,22.26675380321,7.73656641765552,16.3290505053866,12.0328084615211,1.07754846356988,3.59291892956456,0.0147626624661339
".",56.9550576212249,64.8663905825669,32.5444257303615,59.646012923486,44.8027828105169,42.1514413365934,54.4765812571178,42.9267576848607,48.8285288033702,46.6861951808206,116.787856009354,107.596182327484,102.942420311498,124.192338861152,102.115836537717,113.58815819803,142.587961909755,112.392652000626,139.482697482486,92.9148665279559,49.3884173930919,115.460097016606,82.4242572048488,1.22518160635857,6.3655862312903,1.02348442066707e-09
".",6.01025323411982,17.9273285219474,8.25900834244824,5.5048067408712,3.21501450723617,8.49737278933979,15.5863551930087,22.033203059486,13.3044790932689,32.6864634238422,38.3777070052835,9.88954502097287,12.5623421305046,38.4512871798352,14.5853688583547,39.528603616648,24.1322835376893,17.8344417646185,70.4376287495722,104.907661997404,13.3024284905569,37.0706869860883,25.1865577383226,1.47859445369802,4.65648264948331,0.00056577060664521
".",0.537759499894931,0.197935803870082,1.19390426719065,1.41597630039751,0.700043481414326,0.130442126152146,0.378309592063318,0.0569824217055673,0.695213559176963,1.05687252869968,0.333983209697878,0.189520897614463,0.253419005514502,0.672662875806718,0.109527175406919,0.0565771998329885,0.149541648568175,0.73121211234936,0.242888374998525,0.058596720534763,0.636343958056517,0.279792922032429,0.458068440044473,-1.17995986780133,-1.01840724423239,0.0409433253875728
".",246.246401584241,0,18.1332989287426,176.026536939303,29.6870291192372,23.8150053174918,17.0617626020556,249.658983632659,93.6084609974158,141.758771784283,0.804595914272162,0.12060420757284,0.108608145220501,0,0.0547635877034595,0.264026932553946,0.112156236426131,0.0535033252938556,0,0.234386882139052,99.5996250905429,0.175264523118195,49.8874448068306,-9.13046462252753,5.64162915895841,3.66547753179677e-17
".",0.316329117585254,1.83797532165076,0.323056448769234,1.84554214433832,0.648188408716969,0.0931729472515328,0.378309592063318,0.0949707028426121,0.667950282346494,0.781166651647589,3.62827214171786,3.30800112199789,2.20836561948352,3.8169707371358,2.48261597589016,2.50825585926249,1.98142684352832,4.10192160586226,2.50984654165142,0.683628406238902,0.698666161721209,2.72293048527686,1.71079832349904,1.95390741216131,0.80372106138029,0.000119805920902979
".",4.61840511674471,94.7688352386543,13.0767632088764,18.2804131365925,18.3048406621672,1.21124831426993,12.5598784565022,2.84912108527836,14.5040632738096,15.7152349919691,85.9247712222724,85.146570546425,92.4255315826463,103.511866260769,76.8150590187192,85.9407665463095,58.1717012930202,80.3976634749004,91.1641034161129,65.1595532346565,19.5888803484864,82.4657586595831,51.0273195040348,2.0733699048653,5.67417580498352,9.97512103364653e-06
".",77.9751274847651,4.04354570763168,31.4909807887227,46.011274839883,24.7219059084652,27.7841728704071,23.6821804631637,69.6325193242032,70.7754666518979,53.0733813325274,5.04011025544071,5.68562692843388,7.42155659006756,4.9589332937379,5.16603177335968,6.99671371267958,7.86962925590023,4.15542493115612,5.08446331663578,24.4348324629962,42.9190555371667,7.68133225204076,25.3001938946037,-2.48223740793483,4.66304176896461,1.60504615553656e-09
".",0.142348102913364,6.06531856144751,0.294964583658866,2.17964891184785,0.440768117927539,0,0.794450143332968,0.797753903877942,0.65431864393126,0.321656856560772,6.92256107373784,11.8708998596695,9.28599641635283,13.4063275480548,10.6058814852367,14.1065818250251,8.03786361053942,11.5745527052374,10.541355474936,3.5939321927988,1.16912278254981,9.99459521915884,5.58185900085433,3.09148025574683,2.48954745914994,1.23134868659613e-06
".",6.97505704275485,11.6216593415148,4.21377976655522,11.3278104031801,4.78363045633123,14.5536143606894,11.7275973539629,23.26782219644,7.30655819056573,10.492140321149,12.1752060989863,31.9601150068026,30.1025575836155,23.7622071709396,42.9529072887467,28.7034993819362,33.3104022185611,23.0777676434164,25.7461677498436,15.1179538979689,10.6269669433143,26.6908784040817,18.658922673698,1.3290103269237,4.22433772616169,2.77280222576815e-05
".",8.57251908656038,30.0155508297274,14.5515861271707,6.33211873660907,11.7192464296028,36.0206614074426,18.5750009703089,36.5637205944057,11.4369446303818,14.6889964496086,26.1873198513109,42.1770143054732,44.9999748363609,47.0551146610839,72.0506268885182,52.5602186448463,60.6204457883241,25.806437233403,40.2870851330886,58.8506396570804,18.8476345261818,47.0594876999489,32.9535611130654,1.32019427974584,5.04380593008139,2.71622881640338e-05
".",0.395411396981567,1.64003951778068,9.86024465373922,4.50248643834263,20.3271884973641,11.609349227541,5.93946059539409,3.70385741086187,6.82945084603252,18.1812708922684,1.95835609322847,1.5161671809157,0.543040726102505,1.00117265236349,1.00399910789676,0.509194798496896,1.15894777640336,0.624205461761649,0.793435358328514,0.488306004456359,8.29887594763061,0.95968251599537,4.62927923181299,-3.10873352805303,2.2217456939539,3.91650422591841e-09
".",0.0474493676377881,0.127244445345053,0,0.0477295382156463,0,0,0.113492877618995,0.0759765622740897,0,0.0765849658478028,0.0910863299176032,0.0689166900416228,0,0.109503258852256,0.346836055455243,0.377181332219923,0.280390591065329,0.142675534116948,0.0809627916661749,2.9103037865599,0.0488477756939375,0.4407856369895,0.244816706341719,3.15668345863119,-1.85716124640089,0.000874037079075068
".",16.8445255114148,8.25675067572342,28.9065291985688,9.95956364099819,10.5136159893892,37.5300631529174,14.6405812128504,17.6265624475888,15.0765920872494,4.24280710796828,6.92256107373784,4.01439719492453,6.96902265164881,4.86507335757882,4.25330531163535,5.11080705157996,12.823196364721,9.38091636818935,5.32735169163431,11.6998118667744,16.3597591024669,7.13664429324244,11.7482016978547,-1.1967008437432,3.55842127525271,0.00101868041628311
".",0.521943044015669,4.21320496809175,0.280918651103682,0,0,0.764018167462569,0.226985755237991,0.303906249096359,0.109053107321877,0.107218952186924,1.42701916870912,1.41279214585327,2.86001449080652,2.01798862742015,1.97148915732454,1.03724866360479,2.65436426208511,2.08662968646037,2.9146604999823,4.86352780438533,0.652724889451682,2.32457345066315,1.48864917005742,1.82548816113121,0.606631421737254,0.0115795749400949
".",15.5475761293152,0.834158030595346,61.3666793335992,135.710986993154,92.0686815741582,9.05641047284898,19.7477607057052,10.6557128589411,72.3431050696499,71.8979659379173,0.880501189203498,1.01652117811394,0.760257016543506,1.03245929774985,0.492872289331135,1.03724866360479,7.06584289484628,0.517198811173938,0.647702333329399,3.43767427137277,48.9229037105885,1.68882779452691,25.3058657525577,-4.85552045617853,4.66351577428319,6.48214043162706e-13
".",0.790822793963134,4.05768397933668,1.25008799741138,3.16605936830454,2.17791305328902,0.335422610105518,0.794450143332968,0.398876951938971,2.22195706168324,1.97589211887331,4.47841122094882,4.80693913040319,1.95494661396902,3.48846096057903,3.39534243761449,4.37530345375111,1.5328018978238,4.17325937292074,3.69190329997758,5.27370484812867,1.71691660782388,3.71710732361164,2.71701196571776,1.10978822984381,1.46041232007543,0.0108105410369842
".",0.0316329117585254,0.212074075575088,0.182597123217393,0.906861226097279,0.285202899835466,0.130442126152146,0.113492877618995,0.0759765622740897,0.286264406719926,0.245071890712969,0.166991604848939,0.654708555395417,0.470635295955504,0.62573290772718,0.492872289331135,0.810939864272835,0.560781182130657,0.713377670584742,0.35623628333117,0.273451362495561,0.246961609996188,0.512572701607314,0.379767155801751,1.03349867232186,-1.272394431917,0.0383065846838217
".",1.9928734407871,4.89184200993203,1.68551190662209,5.13888028121792,1.73714493536148,0.875825704164408,1.28625261301528,2.69716796073018,2.49458982998793,2.46603590029925,6.19387043439702,6.47816886391254,3.65647422242353,8.05631118698744,3.45010602531795,5.26167958446793,2.52351531958796,4.76179595115315,5.5540475082996,6.66049390078473,2.52661245821177,5.25964629973318,3.89312937897248,1.05519726771049,1.97372284606312,0.00458151484419487
".",0.284696205826728,0.098967901935041,1.8540630972843,0.525024920372109,2.08716667606864,0.260884252304292,0,0,1.8539028244719,1.65423526231254,0,0.12060420757284,0,0.140789904238615,0.237308880048324,0,0.299083297136351,0,0.16192558333235,0.332048083030324,0.861894114057555,0.12917599553588,0.495535054796718,-2.72448079705055,-0.905394524160492,0.00376074745991791
".",56.3382158419337,14.0393038030708,40.3539642310439,38.7404751850329,68.9672466874855,76.1968362623035,73.089413186633,36.430761610426,33.5065672246466,53.9311329500228,8.95682244189765,15.0582967740946,11.0237267398808,13.8443405834638,18.948201345397,12.1263798308705,42.3389792508646,11.966910424059,11.8043750249283,20.6065133880583,49.1593916982599,16.6674545803515,32.9134231393057,-1.56028694094147,5.04198865589021,6.2992072595851e-07
".",9.37915833640278,4.05768397933668,15.2257908898195,9.95956364099819,18.4215145757363,3.89462919511407,14.0731168247554,10.0479003607484,20.1339299393015,9.69565667633184,5.31336924519352,4.15223057500777,4.86926517738579,3.05044792517,5.85970388427017,5.33711585091191,5.06572334524694,4.81529927644701,4.72822703330461,6.25031685704139,11.4888944418545,4.94416991699791,8.21653217942619,-1.21626069928414,3.04439754920335,0.000242771195755397
".",0.395411396981567,0.268627162395111,0.0702296627759204,0.365926459653288,0.0907463772203756,0.242249662853985,0.340478632856986,0.151953124548179,0.272632768304691,0.27570587705209,0.455431649588016,0.430729312760142,0.271520363051252,0.328509776556769,0.930980990958811,0.867517064105823,0.747708242840877,0.552867694703175,0.469584191663814,1.77743385622115,0.247396112464219,0.683228314244983,0.465312213354601,1.46505858752322,-1.0063206462123,0.00152436109309329
".",0.0948987352755761,2.02177285381584,0.0702296627759204,0.159098460718821,0.401876813404521,0.111807536701839,0.41614055126965,0.284912108527836,0.0408949152457037,0.137852938526045,1.09303595901124,2.03304235622787,1.35760181525626,1.28275246084072,2.81119750211092,5.24282051785693,0.542088476059636,2.06879524469575,0.453391633330579,0.371112563386833,0.373948457626175,1.72558385287767,1.04976615525192,2.19774313389835,0.115209178237452,0.000638403829856872
".",0.0316329117585254,0,0.238780853438129,0.0318196921437642,0.0259275363486788,0,0,0,0.0136316384152346,0.0306339863391211,0,0.0516875175312171,0.0543040726102505,0.093859936159077,0.109527175406919,2.71570559198345,0.0373854121420438,0.374523277056989,0.0809627916661749,0,0.0372426618443453,0.351795577455612,0.194519119649979,3.12915828869974,-2.13792760549174,0.00424912327561304
".",4.98218360196775,1.37141235538557,2.9075080389231,1.92509137469773,4.03173190221955,4.32322475247112,4.12357455349017,2.75415038243575,3.58512090320669,2.48135289346881,1.00194962909364,1.15435455819718,1.06798009466826,0.703949521193077,1.02225363713124,0.961812397160804,1.70103625246299,0.766880995878597,0.906783266661159,1.40632129283431,3.24853507582662,1.06933216452813,2.15893362017738,-1.60107706594935,1.13190185118071,5.28595470274142e-06
".",0.142348102913364,1.6824543328957,0,0.222737845006349,0.142601449917733,0.316788020655211,0,1.04467773126873,0.259001129889457,0.689264692630225,1.59401077355806,0.827000280499473,1.41190588786651,1.42354236507933,1.04050816636573,1.01838959699379,1.04679153997723,1.01656318058326,1.3439823416585,0.800821847308428,0.449987330517677,1.15235159798903,0.801169464253354,1.3462621998431,-0.258430737803759,0.0256685761830379
".",101.763077127176,439.021612983842,65.468091639713,122.537634445636,122.831703451866,95.6140784695229,123.404588931054,100.40302704521,78.163814672955,207.208283597815,410.738623708445,376.112835902156,356.940669267176,428.39239195272,307.698344776504,377.464218219088,261.847426642875,384.011200075766,411.517677480834,258.059957235096,145.641591236479,357.278334526066,251.459962881273,1.2945844735612,7.9743815113546,8.07462535077686e-06
".",7.48118363089125,1.06037037787544,1.53100664851506,1.78190276005079,3.46132610254861,3.01880349094966,4.31272934952182,7.25576169717556,7.17024180641339,1.14877448771704,1.16894123394257,2.05027152873828,0.362027150735003,1.09503258852256,1.84370745268314,1.58416159532368,1.30848942497153,0.998728738818638,1.84595164998879,2.44153002228179,3.82221003516586,1.4698841386006,2.64604708688323,-1.37724509781123,1.42154706389366,0.00188898272314844
".",159.018647410107,0.537254324790223,98.0546551677401,131.272139939099,54.6293190866661,57.8604002432018,14.7162431312631,69.1956540911272,278.208108416522,630.89163166103,1.65473499350313,2.67052173911288,2.93241992095352,0.31286645386359,1.27781704641405,0.867517064105823,13.664368137917,1.62293420058029,1.00393861666057,58.440462613337,149.438405347155,8.44475807864479,78.9415817128998,-4.14522170237878,6.30339657579619,1.58861568565796e-06
".",4.38115827855577,11.2682025488897,2.35971666927093,2.22737845006349,2.22976812598637,4.13687885796805,7.2635441676157,6.64794919898285,2.48095819157269,3.81393129922058,11.0821701399751,8.73519046277569,8.86966519300758,13.3437542572821,10.7519177191125,4.09241745458617,7.02845748270424,7.93632658525525,9.22975824994394,15.3914052604644,4.68094857881261,9.6461062805107,7.16352742966165,1.04425657404752,2.84728263851702,0.00414037900066784
".",12.0363229241189,5.17460744403215,35.3817041065087,22.1624155781318,44.2323770108459,11.2552920279852,9.49557076078928,15.8791015152847,44.9571434934436,33.4523130823203,5.7839819497678,5.92683534357956,6.55269142830356,5.55337955607872,8.48835609403622,7.43047224473249,14.9167794446755,8.18600876995991,8.08008660828425,14.9030992560081,23.4026847943461,8.58216906954261,15.9924269319443,-1.44762060692485,4.0025711827098,9.11155994123105e-05
".",9.63222163047098,6.2773926370226,48.4584673153851,34.3652675152653,68.565369874081,7.93833510583059,5.90162963618776,10.8266601240578,62.5692203259267,66.3838483968755,6.11796515946568,7.21902328185999,12.2908217674534,12.3112949595323,6.06050370584952,8.63745250783624,10.0379831601388,12.6802880946438,5.31115913330107,5.56668845080249,32.0918412561103,8.62331802208831,20.3575796390993,-1.89592299048523,4.35015855303823,1.82391887532338e-05
".",0,0,0,5.07524089693039,4.73177538363387,4.95680079378154,5.48548908491811,0,5.01644293680632,5.69792145907653,0,0,0,0,0,0,0,0,0,2.36340106156878,3.09636705551468,0.236340106156878,1.66635358083578,-3.70187942167923,0.762982291727299,0.0372997514762302
".",328.808301273992,1.18761482322049,461.451022235463,209.994058302772,115.247899069877,471.324670966604,16.6077910915797,304.210155345455,720.650196459791,1244.75076691751,1.12339806898377,0.465187657780954,1.59291946323401,2.03363195011333,0.894471932489838,0.678926397995862,7.73878031340307,3.29937172645443,0.16192558333235,4.12130267761167,387.423247648626,2.21099157713993,194.817119612883,-7.45213940270071,7.60625333148714,3.6207131372932e-19
".",231.426382425372,18.1818174126375,331.975615941776,169.630778818407,71.9359495994092,378.244896662322,18.5371700111026,170.225487775098,411.784533247406,580.376188187819,18.6271544681499,17.3670058904889,17.0333774420819,17.0042917674861,12.5956251717957,17.8972542138354,21.0666797420417,20.2955947281359,15.2695825082406,16.1922271077729,238.231882008135,17.3348793040029,127.783380656069,-3.78048406490165,6.99797220314407,1.47625719586382e-16
".",136.812343355622,0,23.0353293905019,130.285729482642,32.7853697129043,44.4621304284314,15.397200396977,101.80859344728,132.322314096682,288.725321246217,0.27325898975281,0,0,0,0,0,0.766400948911898,0,0,0.527370484812867,90.5634331557258,0.156703042347758,45.3600680990368,-9.15858611757005,5.50451381547937,1.28125697419497e-10
".",102.379918906467,19.8642717455332,70.5246273595793,70.1306014848563,112.460688912394,137.37419342766,76.3050447191712,95.9394040116067,81.6807773840856,73.0467404256343,23.6976268335631,24.7238625524322,34.121058956774,31.4117919679044,30.6128455262339,35.7567902944487,75.5559179390706,27.7325569439818,28.3531696414944,86.4106305485972,83.9706268376988,39.83762512045,61.9041259790744,-1.07578675353211,5.9527357901594,0.000351720470726883
".",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.620653993972541,0,0,0,0,0,0,0.0620653993972541,0.031032699698627,4.9308361591143,-3.9646058052368,0.0310183816984868
".",0.316329117585254,1.35727408368056,0.252826785993313,1.05004984074422,0.194456522615091,0.149076715602452,0.226985755237991,0.417871092507493,0.14994802256758,0.336973849730332,1.16894123394257,2.25702159886315,1.75583168106476,1.00117265236349,1.58814404340033,2.4328195928185,1.5328018978238,3.01402065822053,1.73260374165614,9.68799112841416,0.445179178626429,2.61713482285674,1.53115700074159,2.54334238261708,0.645260678452539,1.89335976696139e-06
".",0.268879749947466,0.763466672070316,0.0280918651103682,0.143188614646939,0.0518550726973575,0.130442126152146,0.226985755237991,0.265917967959314,0.0272632768304691,0.0919019590173634,0.607242199450688,0.499646002801765,0.380128508271753,0.985529329670308,0.511126818565622,0.264026932553946,0.299083297136351,0.481529927644701,0.29146604999823,0.273451362495561,0.199799305966973,0.459323042858892,0.329561174412933,1.19820837092292,-1.46017934749707,0.0296953296406679
".",0.221430382309678,0.0424148151150176,3.24461042024752,0.143188614646939,0.155565218092072,0.335422610105518,0,0.113964843411135,0.299896045135161,0.336973849730332,0.0910863299176032,0.103375035062434,0,0.125146581545436,0,0,0.149541648568175,0.160509975881567,0,0,0.489346679879337,0.0629659570975215,0.276156318488429,-2.9174450494231,-1.67222147389268,0.0021772530931543
".",12.9062279974784,3.52042965454646,32.5865635280271,67.1077307311987,98.8876236338608,18.2432630718501,62.3832517312411,21.0455077499228,64.6957559187033,33.6667509866941,3.55236686678653,2.29147994388396,4.03660273069528,1.57997559201113,2.75643391440746,7.07214997912356,3.47684332921008,3.8522394211576,3.74048097497728,2.79311034549037,41.5043105003523,3.51516830977432,22.5097394050633,-3.56096762304493,4.4945657496386,5.99216221258853e-16
".",29.7982028765309,8.4405482078885,47.615711362074,18.3122328287363,41.2636740989222,34.8466822720733,25.8763760971309,55.5768553034966,152.565297143305,33.0847052462508,11.5072396795905,10.4753368863267,11.0961321700278,13.0934610941912,13.0519884026578,16.3885288849557,19.6834194927861,15.1057721746319,15.7229741415712,16.4266139899119,44.7380285436409,14.2551466916651,29.496587617653,-1.65006605113648,4.88420241024271,3.32597636583196e-06
".",1.23368355858249,0,0.477561706876259,0.890951380025397,2.10013044424298,1.4162287982233,1.51323836825327,0,2.23558870009847,0.474826788256377,0,0,0.0905067876837508,0.0469299680795385,0,0,0.336468709278394,0.0356688835292371,0.0485776749997049,0.332048083030324,1.03422097445585,0.089020010660095,0.561620492557975,-3.51573609513766,-0.750738798730348,0.000285888508020623
".",1.23368355858249,57.0196497862886,2.02261428794651,4.16837967083311,3.37057972532824,8.79552622054469,1.5510693274596,1.59550780775588,7.49740112837902,0.597362733612862,30.5291015773833,40.8675971946823,43.5699675909576,41.6425250092438,58.7795841350465,30.1367884443719,29.852251595422,41.2867326850919,56.0424443913263,142.780675703039,8.7851774246731,51.5487668326565,30.1669721286648,2.55193952588799,4.91651574251985,2.38662154411733e-05
".",0.933170896876499,0,0.421377976655522,1.89327168255397,0.41484058157886,0.950364061965634,0.113492877618995,0.227929686822269,1.66305988665862,7.45937567357599,0.075905274931336,0.551333520332982,0.0543040726102505,0.281579808477231,0.255563409282811,0.301745065775939,0.224312472852263,0.410192160586226,0.16192558333235,0.429709283921596,1.40768833243064,0.274657065210298,0.841172698820467,-2.35196485976105,-0.188212463998579,0.00106283369074497
".",0,0,0.575883234762547,0,0.0388913045230181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0614774539285565,0,0.0307387269642783,-4.93251184558136,-3.91222565810363,0.0128726890635403
".",3.92248105805715,0.508977781380211,11.4052972348095,2.65694429400431,5.92444205567309,5.1245120988343,5.40982716650545,4.91948240724731,5.88886779538134,3.93646724457707,0.394707429642947,0.671937727905822,0.778358374080257,0.829096102738513,1.04050816636573,0.88637613071682,11.0100038758319,0.891722088230927,0.582932099996459,3.04702946780768,4.96972991364697,2.01326714633171,3.49149852998934,-1.30356914993438,1.81743586112232,0.02172642630702
".",3.40053801404148,62.2083955020258,8.13259494945158,6.04574150731519,7.64862322286023,12.2242906794011,8.095825270155,1.95639647855781,4.83923163740827,3.52290842899893,43.5544467556006,59.6818535760453,26.6270969365595,38.5295037933011,35.3042595394969,30.5516879098138,18.748784189235,38.1478709345191,39.0078730247631,17.7743385622115,11.8074545690215,34.7927715221546,23.3001130455881,1.55860855415712,4.54441557827115,0.000779440691102604
".",11.1822343066387,80.9981585979786,8.87702937487634,12.4574094742837,16.9566087720359,12.6715208262085,21.0718442779268,27.2945799969667,10.8235209016963,13.8771958116219,52.1469238778278,75.7739007007643,73.0027749457134,60.2580790141274,60.7693278216055,98.161441710235,57.1996805773271,67.7708787055504,64.1387235579438,25.7825570352957,21.6210102340233,63.500428794639,42.5607195143312,1.55417893021757,5.41259685244256,1.02622815675241e-05
".",0,0,0,0,0,0,0,3.26699217778586,0,0,0,0,0,0,0,0,0,0,0,0,0.326699217778586,0,0.163349608889293,-7.28924629103334,-2.35923750301718,0.00231769239344672
".",5469.203911402,93.8781241212389,1793.98864374578,4181.34619538169,1351.75803507472,1985.79502477192,495.434241766121,7240.49040815847,5752.23788354544,5887.10164171377,148.880606250322,131.768711359583,167.944395225968,191.568129700676,140.760674927125,147.685350630711,143.896451334727,275.631297472179,88.4923312911292,162.644963964324,3425.12341096811,159.927291215674,1792.52535109189,-4.42065204125881,10.8078066994104,5.25940602033976e-19
