"gene.name","SRR5687512.SUM44_Y537S_mut","SRR5687513.SUM44_Y537S_mut","SRR5687514.SUM44_Y537S_mut","SRR5687509.SUM44_normal","SRR5687510.SUM44_normal","SRR5687511.SUM44_normal","SUM44_Y537S_mut.average","SUM44_normal.average","SUM44_Y537S_mut.SUM44_normal.average","log2FC","logCPM","pval"
"AMPD2",0.474071984046136,0.359782828146679,0.579532477688725,0.243973166752534,0.0623421853857083,0.187979581426771,0.47112909662718,0.164764977855004,0.317947037241092,-1.51250010821868,-1.58232205470495,0.017053892862628
"GYPA",1.46646267064938,1.32747457281706,1.81540294215745,0.773983839352865,0.701349585589219,0.781995058735369,1.5364467285413,0.752442827892484,1.14444477821689,-1.02879648249531,0.214438009948251,0.0224614545749517
"AVPR1A",0.2781222306404,0.521064785591741,0.356098269423192,0.0925415460095817,0.179233782983911,0.105268565598992,0.385095095218444,0.125681298197495,0.25538819670797,-1.6075331128561,-1.87812375879824,0.00972882797896333
"H1FX",0.233875512129427,0.148875653026212,0.167575656199149,0.0925415460095817,0.0467566390392812,0.0676726493136377,0.183442273784929,0.0689902781208336,0.126216275952881,-1.40373908875685,-2.81590193680625,0.0409085116031929
"TNN",31.8829211670494,11.3517685432486,41.0350888117667,13.048357987351,7.89407922446532,16.3166276678438,28.0899261740216,12.41968829322,20.2548072336208,-1.17728918723997,4.34131410436557,0.00318920486478581
"PCGF2",1.06192124426334,0.0558283698848294,0.0279292760331915,0,0.0155855463464271,0,0.381892963393788,0.00519518211547569,0.193544072754632,-5.96607883623079,-2.23318651139903,0.000117180456199244
"NOB1",904.409247324068,738.54109890199,760.220928985457,413.240067271877,410.164823198921,369.65056810086,801.057091737172,397.68515285722,599.371122297196,-1.01027936029935,9.22734454890561,1.22466621918494e-07
"LOC646214",0.0126419195745636,0,0,0.0252386034571586,0.0857205049053489,0.0300767330282834,0.00421397319152121,0.0470119471302637,0.0256129601608924,3.21341540160821,-4.69006385722644,0.0457364632733262
"CPSF4",0.0884934370219453,0.012406304418851,0.0209469570248937,0,0,0,0.04061556615523,0,0.020307783077615,-5.54573304352607,-4.79933619886435,0.0150481869115587
"THOC7-AS1",0.101135356596509,0.117859891979084,0.160593337190851,0.067302942552423,0.0311710926928542,0,0.126529528588815,0.0328246784150924,0.0796771035019536,-1.93515332989749,-3.39328519540335,0.0494892639627664
"SAMD8",0.486713903620699,0.390798589193806,0.551603201655533,0.193495959838216,0.194819329330338,0.203017947940913,0.476371898156679,0.197111079036489,0.336741488596584,-1.26838623306362,-1.50348094176033,0.0192628969294769
"LRRC2-AS1",0.0442467185109727,0.0992504353508079,0.0488762330580852,0,0,0.0225575497712126,0.0641244623066219,0.00751918325707086,0.0358218227818464,-2.91709437739661,-4.27090955627322,0.0252516812247272
"WLS",12.4649327005197,3.86456382647208,5.13200447109895,9.86829395174903,9.18767957121876,36.9567857085033,7.15383366603025,18.6709197438237,12.912376704927,1.38392009293258,3.69212528264266,0.0127538614104486
"LOC101928994",0,0.037218913256553,0.0907701471078725,0,0,0,0.0426630201214752,0,0.0213315100607376,-5.60809020730141,-4.78230472541501,0.0294533463420377
"SGOL1",0.0189628793618454,0.111656739769659,0,0,0,0,0.0435398730438348,0,0.0217699365219174,-5.64670187912474,-4.72317200330772,0.0355566285939328
"PDLIM4",0.335010868725936,0.0930472831413824,0.181540294215745,0.0757158103714759,0.0233783195196406,0.0902301990848503,0.203199482027688,0.0631081096586556,0.133153795843172,-1.67318206255318,-2.74374947228908,0.0404061438539725
"GTSF1",0.0884934370219453,0.012406304418851,0.062840871074681,0,0,0.00751918325707086,0.0545802041718258,0.00250639441902362,0.0285432992954247,-3.9901243109189,-4.5030750025436,0.0135110292170436
"PARP11",0.107456316383791,0.0496252176754039,0.0418939140497873,0,0,0,0.0663251493696607,0,0.0331625746848303,-6.2411666807857,-4.34133134585532,0.000594660576301438
"BACH1",0.0505676782982545,0,0,0.11778014946674,0.140269917117844,0.0601534660565669,0.0168558927660848,0.106067844213717,0.0614618684899009,2.57879714821356,-3.76209381906143,0.0435690973435878
"PKLR",15.0818100524544,12.6668368116469,12.610068128986,7.24347919220453,4.23147583305495,6.84245676393448,13.4529049976957,6.10580392973132,9.77935446371353,-1.13964523575377,3.29214527366711,0.000793106348826026
"ATRNL1",0.145382075107482,0.130266196397935,0.104734785124468,0.0252386034571586,0.0623421853857083,0.0300767330282834,0.126794352209962,0.0392191739570501,0.0830067630835059,-1.66823080624813,-3.33649157422589,0.0366246202938441
"SPP2",0,0.0930472831413824,0.0349115950414894,0,0,0,0.0426529593942906,0,0.0213264796971453,-5.61437082006302,-4.75602004488651,0.0292301683341534
"WDR41",0.322368949151372,0.179891414073339,0.139646380165958,0.0420643390952644,0.0623421853857083,0.112787748856063,0.213968914463556,0.0723980911123452,0.143183502787951,-1.54646101126405,-2.64648508374001,0.0340358033648532
"LOC101927391",0.107456316383791,0.024812608837702,0,0,0,0,0.0440896417404976,0,0.0220448208702488,-5.66317520472908,-4.71838488425389,0.0295221649323359
"RWDD1",2.03534905150474,2.33238523074398,1.88522613224043,1.02636987392445,1.02864605886419,0.917340357362645,2.08432013816305,0.990785430050428,1.53755278410674,-1.07254836502824,0.635793644256132,0.0127887000798032
"LCOR",0.0632095978728181,0.0682346743036804,0,0,0,0,0.0438147573921662,0,0.0219073786960831,-5.65557113061123,-4.72077862439575,0.0248878486880544
"FUT3",0,0.0992504353508079,0.0837878280995746,0.336514712762115,0.350674792794609,0.466189361938393,0.0610127544834608,0.384459622498373,0.222736188490917,2.64116735542373,-2.09515007363227,0.00149182092234425
"CA9",0.0252838391491272,0,0.0349115950414894,0.0504772069143173,0.0857205049053489,0.17294121491263,0.0200651447302056,0.103046308910765,0.0615557268204854,2.32975056034799,-3.74905579081963,0.0279374708960376
"CYP4F12",0.353973748087781,0.241922936167594,0.286275079340213,0.0336514712762115,0,0.0150383665141417,0.294057254531863,0.0162299459301177,0.15514360023099,-4.13072046411079,-2.53368186327928,1.35211729710475e-06
"NR2F1",0,0.0310157610471275,0.0768055090912768,0,0,0,0.0359404233794681,0,0.017970211689734,-5.36566729225208,-4.92681159594217,0.0448618115733945
"LINC00208",0.221233592554863,0.266735545005296,0.307222036365107,0,0.0623421853857083,0.120306932113134,0.265063724641755,0.0608830391662807,0.162973381904018,-2.09366362678394,-2.47593252155288,0.017529770920828
"ANKRD17",0,0.012406304418851,0,0.0420643390952644,0.0935132780785625,0.0451150995424252,0.00413543480628366,0.060230905572084,0.0321831701891838,3.57049763226454,-4.47339192982158,0.0143631466794199
"ZNF239",0.0758515174473817,0.0310157610471275,0.0279292760331915,0,0,0,0.0449321848425669,0,0.0224660924212834,-5.6887066707702,-4.71155436990704,0.0048223127460205
"CSE1L",0,0,0.0279292760331915,0.067302942552423,0.0545494122124948,0.142864481884346,0.00930975867773052,0.0882389455497547,0.0487743521137426,3.17652775894279,-4.0286174561121,0.0168332540231799
"ZNF32",0.0126419195745636,0,0,0.0588900747333702,0.0389638658660677,0.0375959162853543,0.00421397319152121,0.0451499522949307,0.024681962743226,3.15065882485565,-4.73244581502506,0.0395011090054416
"MECR",0.461430064471572,0.130266196397935,0.195504932232341,1.09367281647687,1.08319547107668,1.29329952021619,0.262400397700616,1.15672260258991,0.709561500145265,2.13571081985281,-0.472416433899578,0.000256315224960068
"PPIL6",0.189628793618454,0.142672500816786,0.153611018182554,0.00841286781905288,0.00779277317321354,0.0977493823419212,0.161970770872598,0.0379850077780625,0.0999778893253303,-2.0508785379194,-3.1017456722261,0.030849269703455
"PHPT1",0.0632095978728181,0.173688261863914,0.174557975207447,0.0252386034571586,0.0467566390392812,0.0451150995424252,0.137151944981393,0.0390367806796217,0.0880943628305073,-1.78250917715288,-3.26620797089655,0.0307652864389819
"ALDH6A1",0.132740155532918,0.626518373151975,0.949595385128513,3.16323829996388,2.46251632273548,2.47381129157631,0.569617971271135,2.69985530475856,1.63473663801485,2.24432341622345,0.71809157368352,0.000379669172905461
"LIN52",0.195949753405736,0.0496252176754039,0.104734785124468,0.0168257356381058,0,0,0.116769918735203,0.00560857854603525,0.061189248640619,-4.23380417751218,-3.68679352076447,0.000554423581883973
"LYSMD4",0.214912632767581,0.155078805235637,0.0768055090912768,0,0,0.0601534660565669,0.148932315698165,0.020051155352189,0.0844917355251771,-2.81634913577718,-3.29887054532534,0.0135566985075114
"RBM3",0.0695305576600999,0.037218913256553,0.0907701471078725,0,0,0,0.0658398726748418,0,0.0329199363374209,-6.22543177551168,-4.3621522017933,0.000517500189781197
"CANT1",0.0189628793618454,0.130266196397935,0.0279292760331915,0.302863241485904,0.210404875676766,0.150383665141417,0.0590527839309908,0.221217260768029,0.14013502234951,1.88040691557101,-2.71807128723665,0.0275272212201106
"SEPT11",0.0821724772346635,0.0496252176754039,0.174557975207447,10.6675163945591,0.0545494122124948,0.0451150995424252,0.102118556705838,3.58906030210466,1.84558942940525,5.12507632375871,0.888274275617411,0.00082182918529899
"NRGN",0,0.037218913256553,0.0837878280995746,0,0,0,0.0403355804520425,0,0.0201677902260213,-5.52890268589224,-4.82959397207953,0.0328680961280925
"DGCR9",0.556244461280799,0.552080546638869,0.335151312398299,0.159844488562005,0.171441009810698,0.210537131197984,0.481158773439322,0.180607543190229,0.330883158314775,-1.40897874016298,-1.52441631079063,0.0122157676254779
"TGFB1",0.0695305576600999,0.142672500816786,0.0768055090912768,0,0,0,0.0963361891893876,0,0.0481680945946938,-6.77333726057642,-3.94713812532298,3.16131661397616e-05
"GPR1",0.0505676782982545,0.0620315220942549,0.0418939140497873,0.269211770209692,0.0623421853857083,0.150383665141417,0.0514977048140989,0.160645873578939,0.106071789196519,1.61840059464132,-3.08145399150161,0.0398685064337078
"GCSHP3",0.0505676782982545,0,0.0488762330580852,0,0,0,0.0331479704521132,0,0.0165739852260566,-5.25402308169916,-4.98322213459229,0.0481315641286504
"GPR148",0.0252838391491272,0.0434220654659784,0.0139646380165958,0.0336514712762115,0.171441009810698,0.120306932113134,0.0275568475439005,0.108466471066681,0.0680116593052908,1.9371110820992,-3.62315426996767,0.0389203699791866
"PCDHA1",14.3612206367043,14.3106721471446,12.9591840794009,6.68822991614704,6.2731824044369,6.17324945405517,13.8770256210833,6.37822059154637,10.1276231063148,-1.12143475941202,3.34255119681591,0.000214766093400198
"KCNMB2",0.265480311065836,0.173688261863914,0.26532812231532,0.0925415460095817,0.0779277317321354,0.0902301990848503,0.234832231748356,0.0868998256088558,0.160866028678606,-1.42451332376119,-2.50063779951667,0.0264136944666872
"POF1B",0.1390611153202,0.24812608837702,0.0698231900829789,0.0588900747333702,0.0623421853857083,0.0225575497712126,0.152336797926733,0.047929936630097,0.100133367278415,-1.65892520000128,-3.10175163356179,0.0439732866029704
"PCDH11X",0,0,0,0.11778014946674,0.0545494122124948,0.0601534660565669,0,0.0774943425786007,0.0387471712893003,6.45726911365357,-4.30325138387525,0.000238826919458542
"MAN1B1",0.101135356596509,0.0744378265131059,0,0,0,0,0.0585243943698716,0,0.0292621971849358,-6.06498148076088,-4.45284585481641,0.010502079996163
"LINC00664",0.227554552342145,0.303954458261849,0.293257398348511,0.126193017285793,0.10909882442499,0.0977493823419212,0.274922136317502,0.111013741350901,0.192967938834202,-1.30299005379588,-2.25963713877145,0.0345354289245977
"ORAI2",0.0884934370219453,0.0930472831413824,0.195504932232341,1.909720994925,2.26769699340514,0.0150383665141417,0.125681884131889,1.39748545161476,0.761583667873326,3.46762427980167,-0.376450437254316,0.00138486908181706
"LOC101927973",2.19969400597407,1.9229771849219,2.34605918678809,12.2070712054457,10.9566390815382,11.3088516186346,2.15624345922802,11.4908539685395,6.82354871388377,2.4135695348902,2.77270166580913,3.5827661193081e-11
"GTF2A2",0.0126419195745636,0.0744378265131059,0.0279292760331915,0.159844488562005,0.171441009810698,0.195498764683842,0.0383363407069537,0.175594754352182,0.106965547529568,2.16332491385997,-3.06827180008423,0.00797752379660476
"BNIP2",0.183307833831172,0.12406304418851,0.0977524661161704,1.27034304067698,1.12215933694275,0.992532189933353,0.135041114711951,1.12834485585103,0.63169298528149,3.05129064970758,-0.639893942521973,2.30280296456517e-08
"TATDN3",0.0252838391491272,0.0744378265131059,0.0349115950414894,0.353340448400221,0.303918153755328,0.315805696796976,0.0448777535679075,0.324354766317508,0.184616259942708,2.8228618025944,-2.35317765455125,7.11449546870539e-05
"USP34",21.8958047031442,3.12018556134102,13.7551684463468,2.13686842603943,1.97936438599624,2.35350435946318,12.9237195702773,2.15657905716628,7.54014931372182,-2.58265393221061,2.91801675879089,8.4375895306614e-06
"N4BP1",0.0884934370219453,0.037218913256553,0.146628699174256,0.0168257356381058,0.0233783195196406,0,0.0907803498175846,0.0134013517192488,0.0520908507684167,-2.68992572609615,-3.88873942239384,0.0213378817092648
"GPT2",15.8656090660773,16.692682595564,17.1206462083464,51.4362738456893,45.2604265900242,47.6791410330863,16.5596459566626,48.1252804896,32.3424632231313,1.53907940755773,5.01586622070624,5.1416677755675e-17
"ESRRG",0.120098235958354,0.105453587560233,0.216451889257234,0,0,0.0451150995424252,0.147334570925274,0.0150383665141417,0.0811864687197079,-3.18578049348469,-3.35850818887251,0.00363838876864946
"PPP4R3A",0.031604798936409,0.0682346743036804,0,0,0,0,0.0332798244133631,0,0.0166399122066816,-5.26892645151846,-4.95015901913544,0.0494989066574114
"TAL1",0.031604798936409,0.0620315220942549,0.0768055090912768,0,0,0,0.0568139433739802,0,0.0284069716869901,-6.01647079959027,-4.50519214766848,0.00123205953355498
"HSPA6",0.0505676782982545,0.012406304418851,0.0139646380165958,0,0,0,0.0256462069112337,0,0.0128231034556169,-4.90119490404364,-5.15807256513121,0.0437704550594839
"CYBA",0.0632095978728181,0.0310157610471275,0.0558585520663831,0,0,0,0.0500279703287762,0,0.0250139851643881,-5.83695338339515,-4.6227211645867,0.0021702523468675
"CRYM",5.06308878961273,4.25536241566589,4.66418909754299,0.370166184038327,0.350674792794609,0.406035895881826,4.66088010094053,0.375625624238254,2.51825286258939,-3.62979238463761,1.34318098388075,1.61372142191514e-15
"C2CD3",1.53599322830948,1.6066164222412,1.29871133554341,4.26532398425981,5.07309533576201,4.82731565103949,1.48044032869803,4.72191165702044,3.10117599285923,1.67255054744966,1.63818257534225,3.9906810201497e-05
"PSPC1",0.0948143968092271,0.0682346743036804,0.0418939140497873,0,0,0,0.0683143283875649,0,0.0341571641937825,-6.28379225834963,-4.31030835384937,0.000365410273557422
"DLGAP1",0.202270713193018,0.372189132565529,0.558585520663831,0,0.0155855463464271,0,0.377681788807459,0.00519518211547569,0.191438485461468,-5.94517146450315,-2.25854388840389,3.43149123815833e-09
"MIA",0.638416938515463,0.483845872335188,0.733143495871278,0.336514712762115,0.155855463464271,0.35340161308233,0.61846876890731,0.281923929769572,0.450196349338441,-1.13073677137785,-1.1017078400764,0.0409881247030481
"TUBB4A",0.0758515174473817,0,0.0279292760331915,0,0,0,0.0345935978268577,0,0.0172967989134289,-5.31745776588856,-4.9384319831779,0.0461088688024159
"PANK4",5.44234637684964,4.41044122090152,4.89460562481682,22.6053758297951,5.70430996279231,4.92506503338141,4.91579774085599,11.0782502753229,7.99702400808947,1.17191780995862,3.00138056981865,0.0290863419311088
"SRRM2-AS1",0.360294707875063,0.254329240586445,0.328168993390001,0.067302942552423,0.0857205049053489,0.150383665141417,0.314264313950503,0.10113570419973,0.207700009075116,-1.62159100127171,-2.15755712886059,0.0109736744109727
"ABCA17P",0.809082852772071,0.620315220942549,0.670302624796597,0.302863241485904,0.24157596836962,0.323324880054047,0.699900232837073,0.289254696636523,0.494577464736798,-1.27223787354871,-0.968980355105498,0.0119904428802545
"C16orf47",0.0189628793618454,0,0.125681742149362,0,0,0,0.0482148738370691,0,0.0241074369185346,-5.77978899519322,-4.68469765733144,0.0302060202526507
"C3orf67-AS1",0.202270713193018,0.0744378265131059,0.104734785124468,0.0504772069143173,0,0.0451150995424252,0.127147774943531,0.0318641021522475,0.0795059385478891,-1.97195065608002,-3.38827362740831,0.0436950053603515
"FREM3",0.0505676782982545,0.0186094566282765,0.0209469570248937,0,0,0,0.0300413639838082,0,0.0150206819919041,-5.12132834466925,-5.04476242992412,0.0217498318749351
"NUDT18",4.92402767429253,0.731971960712208,10.6689834446792,0.563662143876543,0.358467565967823,0.676726493136377,5.4416610265613,0.532952067660248,2.98730654711078,-3.34951280277076,1.58702911860341,1.42621327121222e-05
"STAM2",2.54102583448729,3.31868643204264,2.78594528431086,1.27875590849604,0.864997822226703,1.20306932113134,2.88188585028026,1.11560768395136,1.99874676711581,-1.3687538958883,1.01106501987521,0.00165415620231967
"ATP8A1",1.39693211298928,1.18480207200027,1.49421626777575,0.49635920132412,0.335089246448182,0.285728963768693,1.35865015092177,0.372392470513665,0.865521310717715,-1.86660352622085,-0.180490375422285,0.00015312649533495
"SCIN",17.8693533186457,15.8056318296162,15.2563670331309,48.5590730515732,49.4607313303863,51.363540829051,16.3104507271309,49.7944484036702,33.0524495654006,1.61009618104492,5.04718613845339,2.32638980587814e-18
"OR10A6",0.0126419195745636,0.0496252176754039,0.0698231900829789,0,0,0,0.0440301091109821,0,0.0220150545554911,-5.65382790102286,-4.74449657213786,0.00838439368264737
"LOC100132174",4.0643771432222,15.6815687854276,3.9659571967132,18.7018051617546,18.0870265350286,19.4822038190706,7.90396770845435,18.7570118386179,13.3304897735361,1.2465155442156,3.73799272866528,0.00868438111697305
"CSPP1",2.38300183980524,3.32488958425206,3.03730876860958,1.05160847738161,0.981889419824906,0.601534660565669,2.91506673088896,0.878344185924062,1.89670545840651,-1.73041770401222,0.936361045006671,0.000161649122266542
"LIX1L",0,0,0.0279292760331915,0,12.9827601065738,0,0.00930975867773052,4.32758670219125,2.16844823043449,8.75179689030235,1.12310132566247,0.000825202662587528
"LOC101926943",0.0884934370219453,0,0.0558585520663831,0,0,0,0.0481173296961095,0,0.0240586648480547,-5.78182804088461,-4.6612563198247,0.0200357354792927
"ALOX15B",0.429825265535163,0.310157610471275,0.342133631406596,1.07684708083877,0.787070090494568,0.834629341534865,0.360705502471011,0.899515504289401,0.630110503380206,1.31560161654833,-0.639437691279167,0.00781388386318786
"LINC00994",13.4067557088247,14.2672500816786,14.7326931075085,2.26306144332522,2.68850674475867,3.8949369271627,14.1355662993373,2.94883503841553,8.54220066887641,-2.26033288388834,3.09763176175751,6.2262321492803e-10
"PRICKLE2-AS1",0.113777276171073,0.161281957445063,0.0558585520663831,0,0,0,0.110305928560839,0,0.0551529642804197,-6.96837719665884,-3.79107669764015,1.49481905706906e-05
"PRICKLE2",0.126419195745636,0.217110327329892,0.181540294215745,0.0504772069143173,0,0.0676726493136377,0.175023272430424,0.0393832854093183,0.107203278919871,-2.12646076836167,-3.01676555157366,0.0210800559937614
"PAIP2B",0.372936627449627,0.229516631748743,0.404974502481277,0.11778014946674,0.0935132780785625,0.142864481884346,0.335809253893216,0.11805263647655,0.226930945184883,-1.49927886779512,-2.04118634248515,0.0147752940149622
"LINC01559",1.60552378596958,1.87955511945592,1.73859743306617,0.0841286781905288,0.10909882442499,0.112787748856063,1.74122544616389,0.10200508382386,0.921615264993876,-4.07876099377217,-0.0884995366961575,4.68550022873747e-14
"BASP1",0.158023994682045,0.24812608837702,0.188522613224043,2.55751181699208,2.16639094215336,2.3234276264349,0.198224232094369,2.34911012852678,1.27366718031057,3.56003482348109,0.359843612552328,1.62489332605406e-12
"SLC25A38",0.031604798936409,0.142672500816786,0.153611018182554,0,0,0.0225575497712126,0.109296105978583,0.00751918325707086,0.0584076446178269,-3.67378202583162,-3.74436275904094,0.00351799630228368
"SCN5A",1.54231418809676,0.967691744670377,0.816931323970853,0.580487879514649,0.327296473274969,0.654168943365165,1.10897908557933,0.520651098718261,0.814815092148795,-1.08991388990729,-0.266775953137079,0.0360857364473802
"SLMO1",0.606812139579054,0.465236415706912,0.59349711570532,4.34103979463129,3.75611666948893,3.27836390008289,0.555181890330429,3.79184012140104,2.17351100586573,2.77018352388397,1.12657299657183,7.02108181133806e-10
"RWDD2A",0.0189628793618454,0,0.0558585520663831,0.0588900747333702,0.148062690291057,0.135345298627275,0.0249404771427428,0.114099354550568,0.0695199158466552,2.17785966803407,-3.60690859576631,0.036324500698707
"RGPD8",0,0.0310157610471275,0,0.109367281647687,0.124684370771417,0.0676726493136377,0.0103385870157092,0.100574767244247,0.0554566771299782,3.14630227524369,-3.88602726720122,0.00803141080157752
"MIR3664",0.0442467185109727,0.012406304418851,0.0558585520663831,0.00841286781905288,0,0,0.0375038583320689,0.00280428927301763,0.0201540738025433,-3.42254533224449,-4.83038935847116,0.0395677619895768
"TIMM10B",0.518318702557108,0.415611198031508,0.36308058843149,0.302863241485904,0.101306051251776,0.127826115370205,0.432336829673369,0.177331802702628,0.304834316187998,-1.28687578629769,-1.64021236520169,0.037994961425178
"HPDL",0,0.024812608837702,0.0279292760331915,0.227147431114428,0.0623421853857083,0.0751918325707086,0.0175806282902978,0.121560483023615,0.0695705556569564,2.73405825006887,-3.6266634008425,0.00999530719826092
"LINC01004",1.37164827384015,0.6327215253614,1.20095886942724,0.563662143876543,0.366260339141036,0.61657302707981,1.06844288954293,0.515498503365797,0.791970696454363,-1.04988234901933,-0.307964250314525,0.0435201449106353
"SLC12A6",0.145382075107482,0.0868441309319569,0.125681742149362,0,0.0233783195196406,0.052634282799496,0.119302649396267,0.0253375341063789,0.0723200917513228,-2.17450635469224,-3.49853761030267,0.0259508063133259
"GACAT3",6.85192040941348,8.60997526668258,6.67509697193278,3.98769934623107,2.77422724966402,3.36859409916774,7.37899754934295,3.37684023168761,5.37791889051528,-1.12775593892642,2.43142805714693,0.00305099974515425
"RAB13",0.0252838391491272,0.0496252176754039,0.0139646380165958,0,0,0,0.0296245649470423,0,0.0148122824735212,-5.10527840810724,-5.04863690501673,0.0228499068854283
"MZT1",0.0379257587236908,0,0.0768055090912768,0,0,0,0.0382437559383225,0,0.0191218779691613,-5.45315945845216,-4.87631063177128,0.0374923373339818
"KIAA1671",0.0379257587236908,0.186094566282765,0.0488762330580852,0,0,0,0.0909655193548469,0,0.0454827596774235,-6.69256975388566,-4.00408524962266,0.000298081731482918
"TMEM140",0.227554552342145,0.0682346743036804,0.0837878280995746,0.0252386034571586,0.0233783195196406,0.0300767330282834,0.126525684915133,0.0262312186683609,0.0763784517917471,-2.23187888860467,-3.43127999824225,0.0123673850213338
"TMTC3",0.31604798936409,0.117859891979084,0.279292760331915,0,0.0857205049053489,0,0.23773354722503,0.0285735016351163,0.133153524430073,-3.01160283442768,-2.73702364724433,0.00798195096861998
"MAGEA1",0.303406069789527,0.117859891979084,0.111717104132766,0.0588900747333702,0.0233783195196406,0.0827110158277794,0.177661021967126,0.0549931366935967,0.116327079330361,-1.67559989967282,-2.91403566598512,0.0351837719918109
"ACER2",2.69272886938205,3.02093512599021,2.87671543141873,0.959066931372028,1.67544623224091,1.63918195004145,2.86345980893033,1.4245650378848,2.14401242340756,-1.00618523617628,1.11121969012373,0.0215524657592545
"LINC01091",0.259159351278554,0.130266196397935,0.26532812231532,0.0504772069143173,0.0467566390392812,0.0977493823419212,0.218251223330603,0.0649944094318399,0.141622816381221,-1.72733097359836,-2.66480226371675,0.0132967736375491
"BCDIN3D",0.1390611153202,0.0868441309319569,0.237398846282128,0,0.0623421853857083,0.0451150995424252,0.154434697511428,0.0358190949760445,0.0951268962437364,-2.0661331198803,-3.17144563828639,0.0289362240336811
"ICAM5",0.221233592554863,0.24812608837702,0.244381165290426,0.0252386034571586,0.0623421853857083,0.142864481884346,0.237913615407436,0.0768150902424044,0.15736435282492,-1.60973200793907,-2.52441697418434,0.0251136272800045
"POLR3F",1.93421369490823,2.1649001210895,2.3041652727383,0.925415460095817,0.864997822226703,0.819590975020724,2.13442636291201,0.870001419114414,1.50221389101321,-1.29402394645064,0.60271190010065,0.00290654583113135
"ATP1B1",0.0632095978728181,0,0.0698231900829789,0,0,0,0.0443442626519323,0,0.0221721313259662,-5.66434915393456,-4.74171751097553,0.0231084014982596
"ATXN1L",0,0.0558283698848294,0.0768055090912768,0,0,0,0.0442112929920354,0,0.0221056464960177,-5.6603952251197,-4.74302410968428,0.023415101298638
"PLIN5",0.271801270853118,0.161281957445063,0.13266406115766,0.504772069143173,0.451980844046385,0.451150995424251,0.188582429818613,0.46930130287127,0.328941866344942,1.30903054176065,-1.55116532817017,0.0214954886014483
"CGB7",0.303406069789527,0.235719783958169,0,0,0,0,0.179708617915898,0,0.0898543089579492,-7.66677403494691,-3.20827582420529,0.000212443233722519
"GALNTL5",0.24651743170399,0.117859891979084,0.167575656199149,0.0841286781905288,0.0233783195196406,0.052634282799496,0.177317659960741,0.0533804268365551,0.115349043398648,-1.72227041713664,-2.92910978442287,0.0276071350590385
"SVIL-AS1",0.1390611153202,0.24812608837702,0.223434208265532,0.0504772069143173,0.0233783195196406,0,0.203540470654251,0.0246185088113193,0.114079489732785,-3.02730028970014,-2.93485451120109,0.00103346281249302
"CD14",0.0695305576600999,0.0620315220942549,0.0558585520663831,0,0.0233783195196406,0,0.062473543940246,0.00779277317321354,0.0351331585567298,-2.85795917860271,-4.29699835085627,0.022878084433129
"MORC2",0,0,0,0.0925415460095817,0.0389638658660677,0,0,0.0438351372918831,0.0219175686459416,5.64541568529981,-4.8664791274908,0.0304067024141018
"LOXL1",0.0758515174473817,0.0806409787225314,0.160593337190851,0,0.0467566390392812,0.0225575497712126,0.105695277786921,0.0231047296034979,0.0644000036952097,-2.13428124975655,-3.64314462773468,0.0390481034919871
"NCKAP5L",0.2085916729803,0.161281957445063,0.328168993390001,0,0.0311710926928542,0,0.232680874605121,0.0103903642309514,0.121535619418036,-4.35916714469551,-2.85239652708437,2.20373281094952e-05
"LRRC14",0.410862386173317,0.707159351874506,1.23587046446873,2.07797835130606,1.29360034675345,1.95498764683842,0.784630734172183,1.77552211496598,1.28007642456908,1.17836281023233,0.369400692595705,0.0259939880058754
"ZNF205",0.575207340642644,0.576893155476571,0.921666109095321,0.193495959838216,0.10909882442499,0.233094680969197,0.691255535071512,0.178563155077467,0.43490934507449,-1.94627227830941,-1.14706034353457,0.000630472178502204
"LINC01333",0.031604798936409,0.117859891979084,0,0,0,0,0.0498215636384978,0,0.0249107818192489,-5.83728093615113,-4.60203966919462,0.0212214779401523
"SRPR",0.0379257587236908,0.0930472831413824,0.0558585520663831,0,0,0.0150383665141417,0.0622771979771521,0.00501278883804724,0.0336449934075997,-3.38099710706829,-4.33473521632726,0.0114133660448601
"CCDC88A",0,0,0,0,0.0467566390392812,0.052634282799496,0,0.0331303072795924,0.0165651536397962,5.26276167065054,-5.05499000749381,0.0445749669687744
"FMO4",0.341331828513218,0.173688261863914,0.209469570248937,0.126193017285793,0.101306051251776,0.0375959162853543,0.241496553542023,0.0883649949409745,0.164930774241499,-1.44772435096897,-2.46716241248278,0.0424122468797126
"MORC4",19.8478137320649,22.4926299113768,21.6172596496903,50.6791157419745,46.0942533195581,44.2127975515766,21.319234431044,46.9953888710364,34.1573116510402,1.14030413989263,5.09462984852364,2.32685557073919e-10
"PAICS",0.0442467185109727,0,0.111717104132766,0,0,0,0.0519879408812463,0,0.0259939704406231,-5.8878407867531,-4.60705760352147,0.017695928003455
"AHSA2",0.202270713193018,0.136469348607361,0.0558585520663831,0,0,0.0601534660565669,0.131532871288921,0.020051155352189,0.0757920133205548,-2.63999639352801,-3.43008127555212,0.0272419687116436
"LOC728989",0.0442467185109727,0.012406304418851,0.0209469570248937,0,0,0,0.0258666599849058,0,0.0129333299924529,-4.91098967457227,-5.15603511307687,0.037883695508417
"NUDT9P1",0.0884934370219453,0.148875653026212,0.202487251240639,0.0504772069143173,0.0233783195196406,0.0451150995424252,0.146618780429599,0.039656875325461,0.0931378278775298,-1.86378446042749,-3.19982592418911,0.0183244342545204
