"SRR975587.metastasized_cancer","SRR975588.metastasized_cancer","SRR975589.metastasized_cancer","SRR975591.metastasized_cancer","SRR975593.metastasized_cancer","SRR975598.metastasized_cancer","SRR975599.metastasized_cancer","SRR975601.metastasized_cancer","SRR975603.metastasized_cancer","SRR975604.metastasized_cancer"
1.30409463648741,2.27582416187883,0.93782682804629,2.12731060626276,3.5687523840708,1.90367727569775,1.71189649189925,1.31871152974813,1.9451829059224,1.55345866085773
0,0.011865,0,0,0.003695,0.020846,0,0.010662,0,0
0,0,0,0,0,0,0,0,0,0
0,0.216824,0.018328,0,0,0.022838,0,0,0,0.027236
0.0134088546374368,0.0062972023608769,0.0133950961214165,0.0131369908937605,0.0188548694772344,0.0121359197301855,0.00968271399662732,0.00576686205733558,0,0.00804553558178752
0,0,0,0,0,0,0.030346,0,0.020509,0
0.041362,0,0.008276,0.012129,0.029167,0.000743,0.029093,0.0576,0,0.007626
0.113887359312013,0.0136523751679656,0.0202358073098629,0.0305399290513303,0.0542110217683418,0.00660378930395055,0.0236135345337275,0.0450793490997044,0.0142151249664069,0.0316024197796291
0.090142,0.107941,0.06344,0.069947,0.094679,0.075899,0.222591,0.065898,0.069764,0.063776
0.677735694297352,0.124730998574338,0.408829205295316,0.197961803665988,0.463901318533605,0.263439252138493,0.122900046232179,0.156315809775967,0.122926086965377,0.280168019959267
0,0,0,0,0,0,0,0.012185,0,0
0.0517468743257821,0,0,0.0196850431499461,0.00108526699029126,0.0117451982200647,0.012151432038835,0.0187015817152104,0.00800903317152104,0
0.045892,0.009741,0.039981,0.045977,0.024936,0.017737,0,0.031612,0.034255,0.014368
0,0,0,0,0.014193,0.062775,0,0,0,0
0.0156187244312141,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.060031,0,0,0,0
1.05757386131571,1.5418241047603,1.92930468226777,4.16849618527716,1.96192548394293,0.983745954922345,0.595320222610379,1.48107439391389,1.71825796670735,1.36856169102235
2.35695451690212,2.52288023385469,4.47024362159435,2.83617651564077,2.58032792532795,1.78307774470232,1.22939235267407,1.78788376286579,2.25211564303734,2.43572704994955
0,0,0.028743,0,0,0.027149,0,0,0,0
0.544261,0.224366,0.56802,0.390236,0.943398,0.343152,0.08305,0.417669,0.16938,0.193454
4.253827,5.246417,4.100833,4.984501,6.049606,4.431088,1.025912,3.307439,3.047315,2.43406
1.57592278423773,1.15739902842377,0.877265452196382,0.949035568475452,1.83862996382429,1.44371961886305,0.388186064599483,0.69086415503876,0.988925701550388,0.608835260981912
0.032336,0.015418,0.068897,0.011342,0.009769,0.026305,0.019293,0.019561,0.008433,0.009023
0.006121,0,0.029526,0.011602,0.008036,0,0,0,0,0.006919
0.031552,0.030693,0.033553,0.013554,0.02616,0.053215,0.037619,0,0,0
4.07087770675066,4.56773646285459,3.50058434107429,5.18302306579193,4.33796000365304,3.41488758534312,1.08656805781489,3.54116288727774,3.18743308457897,3.43767437917024
0,0,0.023566,0,0,0,0,0,0,0.047658
0.302147145448173,1.29574653929729,0.436113106720407,1.28018469000263,0.865309851835626,0.167640910540612,0.1351244475598,0.54122643774643,0.706637827827916,0.57921567274161
0.641448,0.918987,0.013041,0.027111,0.062275,0.414187,0.298964,0.90903,0.015005,0.947756
0.0312314570099818,0.020762644623412,0.00532639575771325,0.00417652620235935,0.0159151945326679,0.0537029077813067,0.0185708932622505,0.00824906420145191,0.00463547413793103,0.00176479979582577
0.232557,0,0,0,0,0,0,0,0,0
0.015186,0.002828,0,0,0.000992,0.008602,0,0.010369,0.0168,0.003747
0,0.01113,0,0,0.010683,0,0,0.013371,0,0
0,0,0,0,0,0,0,0.020405,0,0.015605
0,0,0,0,0,0,0,0,0,0
10.1516439951801,4.58588606617106,7.91651095997059,7.17957791536639,7.68895893636141,11.0067281848705,2.96322630553059,3.54881402695858,5.10218713479291,6.05415212882934
0,0,0,0,0,0,0,0,0.024502,0
1.22284950945026,0.900364325197106,1.66990700491414,1.94548086008208,3.35635689685711,1.42604913797386,0.589630074738093,1.07130156582784,1.20311891926774,2.09262651641646
1.240992,0.697815,0.542451,0.553987,0.889581,0.69431,0.529829,0.698233,0.508704,0.35595
19.1032840727006,10.4977672226105,15.3272030917493,15.0162373181921,17.1849298507665,19.2359088840171,5.12936053234896,7.62125116580252,11.9095982229486,10.9128179325969
0.898468,0.994858,1.132303,1.313254,1.306089,0.767495,0.511022,0.856325,0.879572,0.929345
4.6072293374411,0.743323357738311,0.322009520115984,1.19906348967017,1.12782687241754,0.499373064516129,0.106640268213121,1.49488286371874,1.49206327256252,0.427126175425879
2.52095865296138,2.46271503976267,1.43657260487145,1.49514629707505,3.94701209003851,1.63540337363381,0.662322237274904,1.91267448558343,0.996217024773603,2.54740032554387
0,0,0,0,0,0,0,0,0,0.034037489769821
0.006747,0.004399,0,0,0,0,0.011675,0.005285,0.003857,0
1.38683435379783,0.988264269560251,0.271426513992005,1.05850007438607,1.53984846302113,1.42078716276413,0.815418111936037,1.52174530097087,0.955820545830954,1.40390178683609
0,0.023985,0,0,0,0,0,0,0,0
1.36221314296839,0.440587705653325,0.439985622021492,0.673814246846286,0.602846135492914,0.125565686653169,0.50498940211805,0.731832635726522,0.520365485438405,0.381383660956237
0.0378120638297872,0,0,0,0.123272085106383,0,0,0.20356270212766,0,0.0180268936170213
0.041589,0.002739,0.026154,0.044129,0.086512,0.000652,0.029569,0.05217,0.014608,0.042551
0.045569,0,0.803125,0.918193,0.984027,1.901127,0.006952,0.714342,0.442667,0.029208
0.063302,0.062894,0.025116,0.051001,0.05691,0.073625,0.054217,0.048229,0.039867,0.029237
0.058837,0.084717,0.033616,0.154997,0.081509,0.156831,0.018747,0.164641,0.081696,0.045178
0.07234,0.041767,0.062211,0.021506,0.086875,0.157469,0.053055,0.092252,0.05548,0.037427
2.5728983108413,13.1012651390351,2.36822329912969,2.88947930031159,9.19768162651767,3.29938439712045,1.15681328806275,2.10619993338347,5.36628634028151,6.30935923734823
0.131373,0.060481,0.175998,0.067982,0.166048,0.047525,0.066951,0.041133,0.127283,0.08472
0.019629,0,0,0.139468,0.08666,0.192388,0.216186,0,0.147015,0
0.001993,0.003667,0,0,0,0,0.006504,0,0,0
2.62826395981087,0.469505215130024,0.120497542553191,0.339953704491726,1.31984724586288,0.0946148345153664,0.153774004728132,1.20579502482269,0.492825875886525,0.298447442080378
0,0,0.00257600412211774,0,0,0.00363459487311606,0.000143944351410537,0.000466819528532784,0.00215916527115806,0
0.0335525091181614,0.0448405241069198,0.0617656672495628,0.0514761393954534,0.0717613489882588,0.0724885935548339,0.0380574943792156,0.0883720079940045,0.071946108418686,0.0387562388208843
0,0.01394,0,0,0,0.018072,0,0,0.005185,0
3.58084657718121,2.05989544190436,3.20461074643456,3.87801066977768,7.41611105599832,3.50926611524748,1.66662229047819,2.85935839219799,3.42428966694631,1.99434308557047
0.160022962358846,0.0566263601003764,0.108970046244847,0.133616160602258,0.273837919698871,0.28185782434128,0.147483148055207,0.163489021329987,0.232526533787417,0.128873411005557
0,0,0,0,0,0,0,0.112699,0,0
0.058889,0,0,0.017078,0,0,0,0,0,0
0,0,0.052768170212766,0,0,0,0,0,0.00938417021276596,0
0,0.773590195899926,0.264146900735046,0.00504017398341088,0.0140981053341426,0.013158057320116,0,0.0123735763031897,0,0.00312673828309394
10.2335380258985,0,1.99070528294574,10.5471930051092,2.20413522251586,2.05947308897111,0.58729151744186,31.1763452831219,8.08884818287526,10.531129918957
5.92882439979381,0.055496190790378,1.28145371333333,7.23601410982818,1.46513594302405,1.15519137298969,0.368005657319588,11.8734398051546,6.48904011058419,6.18582490412371
0.460002521978022,1.44137724148352,0.0882624351648352,0.326362626648352,0.180219160989011,0.374969483241758,0.187046608791209,0.531382392857143,0.169353825274725,0.505001610714286
3.0153115470429,10.3525722205726,6.73430905216963,4.38092126741039,4.44491772094168,3.89575200877697,3.37112555811664,8.18127619842507,4.50109353539496,10.4700904729719
0.073072,0.140619,0.153058,0.052585,0.084538,0.087182,0.021774,0.136074,0.097162,0.225192
2.37305120842782,1.44435944897959,1.18347180120937,1.5905352712585,1.59610940835223,1.08308170540438,0.485894594198791,1.1867600920257,1.09493368631897,1.26794773063114
3.39662799756511,4.53911386629261,1.43170978170654,2.46241957145882,2.91788438556003,0.649292292398899,0.867035116451408,2.26412061825111,2.43152191022655,2.3642422441245
1.261735,0.881799,0.528958,0.519641,1.299095,0.858012,0.567513,0.686996,0.788823,0.487783
0.727719523158608,0.702316166516041,1.33990120707185,1.57371844487122,1.88976306574785,1.06752562788071,0.443754814505197,0.657365162110258,1.96989838454587,1.29713693764121
3.55801526426426,5.92535114964965,4.0298670328662,0.243852586586587,2.45531561194528,4.16081993960627,2.3683032380714,1.3094374377711,2.24020494077411,2.72616781114448
3.9917712019834,3.11719536150577,1.99292318138029,3.5933533308642,4.12073582509613,2.64483263825137,1.84178575029346,2.59435646152601,2.56654148156244,3.00977688731026
0,0.068527,0.254737,0.756918,0.176586,0.849383,0.171933,0.411831,0.040837,0.091693
0.887437,0.434603,0.893129,0.536747,1.703953,0.723504,0.471729,0.801461,0.669415,0.577002
0,0,0.026439,0,0,0,0,0,0.002891,0.023538
43.3476317621673,64.5017075975744,37.0185515281147,29.4903530677272,50.550871291542,42.2282950277209,9.26825419861395,36.3488062044416,22.5103701771933,33.8192337664199
0.363313,0.110261,0.272513,0.183721,0.360609,0.279545,0.08988,0.231086,0.21644,0.152172
0.031808,0,0.023605,0,0,0,0.019935,0.018228,0.013073,0
0.03024,0,0,0,0,0,0,0,0,0
0,0,0.017906,0.019145,0,0,0,0,0,0.015941
0,0,0,0,0,0,0,0,0,0
1.37742563626849,0.490124234527377,1.02582400342515,0.336680415298987,0.737104570191713,0.509313293183007,0.0684880354883212,0.738815661766805,0.757017216212359,0.474202705294705
8.21760503492999,10.1573672306559,1.08462227177598,4.58649231083272,6.45879603655122,7.05599307649226,0.753551917170229,9.73200777037583,3.00761471422255,4.20851412792926
0.212477147408464,0.18942606086543,0.0290850841654779,0.071680993105088,0.1492114170233,0.15808540893961,0.0160687346647646,0.166297019258203,0.0307902900618165,0.0719564771754636
1.44551171278749,0.595332205151794,0.330878810119595,0.744582559889604,0.525963229622815,1.10400931021159,0.192194666605336,0.461460973137075,0.552547792272309,0.22047003551058
0.100251,0.041213,0.060814,0.036205,0.059237,0.169957,0,0.048599,0.083371,0
6.59592431635169,3.76867266741989,3.57903645809367,3.51183627506163,5.70341384264585,4.81322864215284,0.597150291906327,4.51662492091208,2.69056712838948,3.12331906758422
0.31404700710803,0.568928732655819,0.0326715409739764,0.0742074191388122,0.147480103624508,0.545857343358985,0.0307798923808964,0.326908057921635,0.0343561698877989,0.0551923813663866
0,0,0,0,0,0.0153670047230571,0.0536561957921855,0,0.00397651180764277,0.00912746844139116
0,0.011654,0,0,0.011187,0,0.015504,0,0.010219,0
0.012287,0,0,0.01622,0,0.042742,0.039111,0.035231,0,0
0.063414,0.060693,0.030436,0.154224,0.087405,0.007571,0.032764,0.100736,0.039047,0.012636
0.785605,0.383059,0.845421,0.543471,1.425672,0.639415,0.436974,0.766541,0.593763,0.586618
0.527381211321558,1.20785215216003,0.793995518195361,0.839061547244094,1.319491931794,0.531508587146201,0.368080480634177,0.595898410512875,0.316560897424984,0.858116031389657
0.107237,0.083433,0.094259,0.121297,0.214501,0.170888,0.220498,0.086811,0.032928,0.192651
0.132436043165468,0.0522853477218225,0.129238604316547,0.165928141486811,0.155777541966427,0.0260460479616307,0.00675307673860911,0.10368642206235,0.0733371055155875,0.0997999136690647
0.029373,0,0,0.022287,0.012968,0,0,0,0,0
0.00100462063533736,0,0.00229451562089787,0.00540978734576004,0,0,0,0.000264423733263324,0.00347352323444474,0
2.28932508284241,0.522024483431517,2.07033767476681,0.978226235640648,1.33329006308297,1.19403206921944,0.533793951399116,0.84441901742759,0.54008560652921,0.759547078792342
0.067186,0.001644,0.018362,0.003817,0.021008,0.02626,0.012349,0.038879,0.000123,0.008352
0,0.03366,0,0,0,0.006808,0,0,0,0
5.68267386885336,4.49561836240353,4.64635170959206,5.70861921830209,5.70366553754135,6.1594494253032,1.69625217392503,4.64669706394708,3.97601394674752,4.02816867403528
5.75808872576221,4.27612616810845,5.10045576458487,3.93785771283891,6.05660327086191,5.98331629939867,1.79255639154974,4.71891646481696,3.31259402252347,4.18573661910539
0.091297,0.046131,0.073024,0.093977,0.079113,0.116223,0.073718,0.116859,0.035955,0.068645
2.99742512375607,3.40072368461906,4.37573904732903,3.77213725471698,5.25427109907651,3.51155913358809,2.93165917785208,3.06993734841971,2.19170413486187,3.12636982334209
0.336386,0.306458,0.311945,0.349795,0.670191,0.599476,1.0281,0.366704,0.190002,0.207175
0.006892,0.008431,0.017316,0.009165,0.006085,0,0,0,0.003706,0.007708
0.157133,0,0,0,0,0,0,0,0,0
5.05240453851565,2.40168305123696,3.93132271848986,3.30021722898347,4.94907477089928,3.94184904830578,1.84858962609919,3.01820716285614,2.65350306190644,3.09080948493376
3.23518880421053,1.87942964145749,2.65817351238866,2.80956128437247,3.70732866380567,2.41920501360324,0.830874736518219,1.95718240469636,2.32516484404858,2.29096027271255
12.1914148573496,5.03755370477569,8.30990227558404,0.275182896216663,11.744619517056,7.63474295823858,3.14753788071118,5.22962065929295,6.30381303866033,0.423075160843498
2.02019104699877,0.941802002816405,1.701653076395,1.42222848107728,1.71820601232177,1.5159705562401,0.620147513465939,1.36257711336032,0.956592998591797,1.0741555701461
6.25711937808183,6.24143940633468,7.93963199444716,4.94224489951579,10.3481607098307,7.18177145253432,1.95508317093865,4.87493157496335,4.32368346399538,3.25441520278975
3.05073186333498,12.2398876210787,3.16984259673429,1.50488268490846,4.83785011707076,7.89714813260762,3.17709929727857,2.14972491044038,1.93658395616032,3.73019301177635
4.42255968222956,3.65942816147105,3.64601981346071,3.60919153023991,3.94416580010056,4.05444445374228,1.24762358899583,4.48769381676483,2.91890340288752,2.63117147263324
4.39726389633643,2.87547886812345,2.74146300948286,3.067195024679,3.97695794098245,2.13521864724938,0.99545220467664,3.48097439038756,2.62687818447403,2.11341250636117
5.63504051496752,8.76269461465688,4.42047549265744,5.36033410477266,7.67498300084722,7.29710089593335,3.13457898023157,4.45114777280429,4.2882981296244,4.27759729680881
0.559390649727768,174.801995633394,0.310559526315789,0.335734838475499,0.213489471869328,33.339527969147,2.38322764972777,0.135985676950998,0.335585963702359,0.0705925117967332
0.068042,6.227182,0.040349,0.036825,0.045612,2.066724,0.166924,0.043811,0.019731,0.016988
4.87698723406655,6.36805758093627,5.00444831697687,3.90378658488438,6.4205326001128,7.35631775408911,3.24725619768754,4.55403401212634,2.41047923181049,3.49412065059222
0.018096,0,0.006703,0.027572,0.008792,0.016706,0,0.01296,0.014831,0.011759
3.13248911015208,0.86788952486642,0.924623659268393,5.90766860953555,1.43983770900123,1.37788165762433,0.24575704377312,0.696270504932183,2.90021112494862,1.72441128812166
6.20831057923332,3.83066466480531,4.99197298038032,6.37604221113794,6.77504219136734,9.96883639224268,2.61715561756716,3.80433237367944,4.06423854708723,4.71336695789315
7.71124020653101,14.1778368819301,12.2771873391008,12.2188927033021,15.6878597648349,13.1899819724625,4.93643459376142,8.26655567052516,11.1799395720726,14.2127542725722
0.014751,0,0,0.007486,0,0,0,0.012226,0,0
11.0133539030163,9.96980157111405,11.8563875391898,11.887111994716,13.2421051645751,11.6425568653677,4.85211023524879,10.697530988111,8.91151637351387,8.32050077135623
0.210693071521082,0.143875628291841,0.428637260037415,0.687789564685566,0.380473745143186,0.0372262850769895,0.14075014088358,0.232180656209527,0.484308345085624,0.246091063462369
0,0,0,0.030263,0,0.020528,0,0,0,0
2.00937253967975,2.43097508859757,2.04445594377969,1.67045697422136,3.32369076174556,1.3377823788492,0.663564854478269,1.38824587840929,1.32231319813479,1.27213978374098
1.67830591314741,0.27729194940239,1.7085291501992,1.32490533266932,0.464334812749004,0.163893775697211,1.32415428645418,1.09703143984064,0.210868480876494,1.00394288924303
0,0,0.002405,0,0.005034,0.018545,0.002326,0.002625,0.000894,0
0.0687807582260372,0.0481053333333333,0.0376819113018598,0.0138612761087268,0.0351058884120172,0,0.0472264549356223,0,0,0
57.6818129049924,23.3439469397882,28.8434580606657,17.1578983054463,47.7850494413011,40.3328673077156,18.0347848384266,39.4183536765507,25.2225543161876,46.002552814826
0,0,0.16067,0,0,0,0,0,0,0
0.029042,0.04701,0.009726,0.019641,0.025193,0.065568,0.004787,0.07528,0,0
0.595592,0.41219,0.246352,0.073232,0.326517,0.617369,0.449568,0.398098,0.198713,0.065169
0,0,0,0,0,0,0,0.048757,0,0
5.69654919530344,5.69308005517974,4.21446354000773,4.25083375241593,5.67806243332045,5.39211580720912,2.96488913055663,4.57787521704677,3.44466126584847,3.37090024159258
7.11842861011956,3.96895081493675,4.87228458776642,6.16758321122856,8.11048327447583,6.49155880038122,4.91897560474788,5.29842892185063,5.46370992878184,4.8914492160804
0.02139,0,0,0,0,0,0,0.046016,0.036999,0.052617
0.310564346217377,0.655091219028741,0.27615885860588,0.185229730095804,0.300749169309547,0.304082971754212,0.00630791674925669,0.176941825735051,0.178975365708622,0.226302210769739
0.092395,0.063532,0.018272,0.131655,0.070541,0.08357,0.018725,0.146185,0.048159,0.036249
0.0602132130841121,0.196631503738318,0.10722174953271,0.125835807476636,0.139493035514019,0.207478788785047,0.330616427102804,0.0424529327102804,0.0732032074766355,0.0702786252336449
0.076042,0.072504,0.038638,0.0335719123396457,0.01627,0.006881,0,0.128988,0.032831,0.057974
0.182274,0,0,0,0.120242,0.071869,0.199975,0,0.054074,0
0.028156,0.011995,0.028416,0.049636,0.005234,0.133922,0.084142,0.003275,0.048288,0.025048
4.77708934478884,4.21197416594343,4.32826482158078,4.5586475901976,6.455533103642,6.89912941321193,4.14185195377761,4.58803383924835,3.89151853982952,4.0100129228981
1.61922699530516,0.556715504988263,1.09315050821596,0.786075992664319,1.6552584278169,2.29913853726526,1.442186844777,1.59677004548122,0.80402461120892,0.732813681631455
0.028459,0.078623,0.178506,0,0.070612,0.111865,0.169756,0.123464,0,0.014771
4.79599917466175,6.99804463284133,5.20697598503485,5.26998488868389,7.20370933353833,9.47320090713407,3.41974682902829,3.45071446494465,4.29485407523575,3.88106620643706
0.857228317400812,1.68298910652921,1.1656356969697,1.30735961949391,1.7477099600125,2.41041751827554,0.458062393626992,0.591677297719463,0.893843665104655,0.685913195876289
0,0,0.021669,0,0.021125,0,0,0,0,0
0.007352,0,0,0,0,0,0,0,0,0
0.010188,0,0,0,0.017991,0,0,0,0,0
0,0.002244,0,0,0.001616,0,0,0,0,0.001237
0.535845184100418,0.00839258054393305,2.08336366736402,0.0157015721757322,0.675126732217573,4.02788739644352,0.799144330543933,0.618193953974895,0.569354697698745,3.50399458682008
59.3705401909996,77.49374438794,280.341825336848,68.318572554879,186.654890719442,256.497278214466,57.1436905591861,91.3998367317689,73.2255216156245,92.9243466289915
0.300698011257036,0.201841609005629,0.668117987992495,0.36028887804878,0.846717708818011,0.405223833395872,0.299857337335835,0.268330050281426,0.332197551219512,0.164009615009381
0.846481221945137,0.187180054862843,1.00037267830424,0.397872211970075,1.20105271321696,0.838150162094763,0.63375555361596,0.721765800498753,0.695931099750624,0.62411766084788
0.862248625,0.817472919491525,1.80231259957627,1.00794103389831,1.05133122457627,0.0955575042372881,0.441095042372881,0.310534451271186,0.687689603813559,0.534222579449153
0.211689,0.114326,0.06573,0.107023,0.202694,0.043589,0.101063,0.090947,0.057909,0.1654
11.5115372042652,28.8358004613462,17.9168752922359,8.98115640486504,18.3509670261579,28.0834681684439,10.0712285806398,12.5413194806731,7.40049726524492,18.2021412545818
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0.02129,0,0,0.026941,0,0.014775,0,0,0.01145
12.9188052616025,10.3880052957531,7.13076201838879,24.8082560936953,17.7585953207093,8.47957833625219,10.0607416449212,7.19748862171629,11.6893831819177,15.3096064997811
0.051752,0.033673,0.057234,0.030884,0.053949,0.046496,0.036679,0.029789,0.02636,0.026667
0.923058672881356,0.609169072881356,1.18208615141243,0.997022050564972,0.838221650282486,1.08854995480226,0.407682244350282,0.418488457062147,0.495982607909605,1.00910463615819
0.567823656410256,0.0628204417582418,0.211051264468864,0.179147424175824,0.197605245421245,0.522562946520147,0.0461618923076923,0.284046993406593,0.274749328937729,0.0875357465201465
0.461049897795591,1.41133907449682,0.734925825738433,0.67172962403067,0.875911135836891,0.533229017861811,0.18893536377102,0.495218536987018,0.368570353925242,0.596714117452296
5.71029167640129,6.04735341524058,9.14029531591022,5.4859860561756,7.96088580189732,7.99615038851686,4.09838822433036,5.22665269562252,4.55956880146329,5.25344838535466
0.667727099765258,0.186100607981221,0.742555134976526,0.376119980046948,0.63996923943662,0.423960463615023,0.145450725352113,0.210885907276995,0.327935242957747,0.201753558685446
0.00778201648351648,0,0,0,0,0,0,0.0167669835164835,0,0
0,0.036218,0,0.020049,0.034824,0.077113,0.05648,0.042286,0,0
1.76828135467805,1.80970703948773,1.37597434424286,5.19663270876319,2.29816049756907,0.592323472785485,1.40326874421914,2.26714971291355,2.28615146614491,2.26972968279379
0.039762,0,0,0.032287,0.02746,0,0.037105,0.026276,0,0
0.733142,0.494074,0.410231,0.700524,0.653934,0.177309,0.604932,0.562628,0.648474,0.252082
9.9685467109865,9.03004612469112,13.5471716060635,9.21421862896788,13.0557224404106,12.9496728774948,7.55769444820376,9.80677123218019,7.71941756985364,9.08967552889185
0.0636349397260274,0,0.0664194374429224,0.055970901369863,0.0443418465753425,0.0775693817351598,0.0266843926940639,0.0238158575342466,0.0190031808219178,0.00963671689497717
0.29541,0,0.044749,0,0.07492,0,0.223049,0,0,0
0.061784,0,0.020544,0.047456,0,0.047131,0.145064,0.05322,0.009428,0.005966
0.084053,0.019345,0.081215,0.013342,0.087131,0.074494,0.164122,0.007505,0.009012,0.010091
0,0,0,0,0,0.010805,0,0,0,0
0.097505,0.097074,0.020252,0.083159,0.163661,0.255716,0.234266,0.098424,0.074587,0.084049
2.56743397035078,2.19254950066119,4.11451093892678,2.37103018951837,3.64638574575445,3.46846675692511,1.61144429562222,2.89243599293569,2.52890801437222,2.46167005400891
0.0527958010933558,0.00712097350714886,0.0179798759461733,0.0329213456686291,0.0411367788057191,0.0182090138772077,0.0789585092514718,0.0534971867115223,0.0220248423044575,0.0308889108494533
1.148661,0.743858,1.335198,0.914667,1.336987,1.301031,0.747468,1.14775,1.037093,0.824137
1.94119824152097,1.83779947893379,1.84895574534251,1.73236323411675,2.96050630204452,1.9503063048629,1.36830732038789,1.96998168247826,1.63641339767842,1.18797692801185
0.072444,0.034889,0.210858,0.104664,0.13234,0.162592,0.03745,0.076108,0.07082,0.052683
0,0,0,0,0,0,0,0,0,0
9.30433509921539,5.96883801493293,11.0203259377373,10.6636903092888,10.2599730139205,9.83206052999241,4.75824683877499,6.8330597871425,8.24276895089851,9.89009527107062
1.14710307198276,4.50134281508621,3.64896781875,0.128917501293103,2.03070193965517,2.992479625,2.02715790581897,1.45178898857759,1.72824178103448,3.44351480237069
37.8599451930199,60.8197585660019,44.1516837388414,24.6670601574074,28.3606696479107,125.655266482431,25.327484668566,32.3167729197531,21.0771434432574,27.6033064817189
0,0,0,0,0,0,0.101981,0,0,0
0,0,0,0.002435,0,0,0,0,0,0
32.1648694115169,13.8307951851926,39.7441714227528,22.6752156108547,36.7546215717295,38.3420754520466,14.3654885674157,24.9750678066814,17.408650269061,16.2413966559992
7.04127163203556,5.92527394044119,10.0194286026864,5.98631617282092,8.79985969379317,7.42819824244162,3.21829564522836,5.67004226987883,5.2508120324084,5.2882140155828
0.0282057338169643,0,0,0,0.0451740066964286,0,0,0,0,0
1.48870357653655,1.15510298434359,4.95908229778906,4.38335309034169,8.13727854575267,0.591115263620015,0.453412356712155,0.896625534433513,4.041293579287,5.22218853940548
1.47140382566092,0.926371136459292,1.51147298224385,1.19017916394844,1.55250205635933,1.69906721767723,0.525187940089438,2.00067170268315,0.874451033407865,1.15634955445219
1.76726709407382,0.286141427640005,4.24411599609966,3.42666556141576,3.43650884200722,0.702531750611247,0.493693983641868,1.23495619006869,2.33352254063337,2.16558526807545
0.036581,0,0,0.081889,0,0.021636,0,0,0,0
17.2411471952012,13.407679640267,21.7439164441638,16.4039081834747,20.3655278572975,26.1717244073606,9.36099768536893,17.0993272857658,12.7862303023633,16.8180624816886
2.01722254495877,1.41119717251929,5.64334395876563,2.28608567411546,2.95490233067305,1.80149038081937,0.833095430167598,1.7166690783453,1.93852841367385,1.85664931936685
2.17060642401282,0.808682036427218,2.81216990878625,1.61728857992132,2.11000619029579,1.96750279906746,0.468668721550342,1.24875217135364,1.31954041789305,0.552549595220749
2.34233798922687,1.48347359907055,1.99847110076046,1.23993002555978,2.43484715990706,2.26216185868188,1.06034037156738,1.05340089438107,1.45930149239544,1.33718525242924
29.3321545816445,2.48639983391568,5.88624930980666,11.5809319128814,11.6557760430934,14.0934329208013,3.19910799277894,15.0073048024691,10.5650997377126,8.99680856184486
2.30664,0.146334,0.260992,0.603595,0.683067,1.030585,0.306891,0.898432,0.776336,0.470643
0.714210304265403,1.75671622288422,1.31701277332431,0.533629988490183,2.94159978158429,1.38419461800948,0.3540751718348,0.183581896005416,0.661038737846987,0.420898745700745
0,0,0,0,0.010484,0,0,0,0,0
0.015084,0.00148,0.01125,0.004899,0.017512,0.021567,0,0,0.006334,0.006133
6.268777625138,10.45378706862,5.48629160050955,5.63869111159236,7.00303649503185,5.71451608645435,2.54298214191083,4.53627825715499,3.37062096934183,4.47967421622081
0,0,0.001364,0,0.004575,0,0,0,0.004179,0
0.015471,0,0.002199,0.009254,0.006427,0.030528,0.009043,0.004103,0,0.012552
0,0,0,0,0.015857,0.025629,0,0.007744,0,0.002417
0,0,0.00839142290748899,0,0,0,0,0,0,0
0,0,0,0,0.00683245838587642,0.00915330643127364,0,0.00855116708701135,0,0
0.024367,0,0.006463,0.004584,0.004008,0.035088,0.013858,0,0.004513,0
0,0,0,0,0,0,0,0.201419,0,0.02679
0,0,0.023987,0.059688,0.728006,0.046751,0.007497,0,0.043745,0.006928
0.0675905960490463,0.228506974341508,0.458627115122616,1.79659035831063,13.2684583469573,0.493312863079019,0.384495707765668,0.150282119209809,0.762144153723887,0.490107152815622
0.0259009195402299,0.000356794380587484,0.014259785440613,0.0149157694763729,0.0164997796934866,0.0159606673052363,0.0124642784163474,0.00299060344827586,0.0209900957854406,0.00248383780332056
0,0,0,0,0,0,0,0,0,0
8.11121052263484,6.07779294155614,6.88168890300619,5.67976479920424,8.66198331900973,5.40270615287356,2.25573604084881,4.82555706189213,3.98453376710875,5.27241527126437
0,0,0,0,0,0,0,0,0,0
0.4945606875,0.12377926171875,0.15680775,0.49606471640625,0.16731146484375,0.141124147265625,0.016118859375,1.1538497484375,0.435449288671875,0.339500335546875
0,0,0,0,0,0.000643884514925373,0,0,0,0
0,0,0.0151635337370242,0,0.0140614368512111,0.0477108490484429,0,0.0175549675605536,0.0227171660899654,0.0273913762975779
0,0,0,0,0,0,0,0,0,0
0.001,0,0,0.013403,0,0.013964,0.005631,0.021256,0,0
0,0.0105296858747045,0,0,0,0.00375885904255319,0,0,0,0
0,0.058136,0,0,0,0,0,0.002213,0,0
0,0,0,0,0,0.014168,0,0,0,0
1.85284478075541,2.86350018980809,1.38504358349262,1.8227333406606,2.04469398054133,1.4022295979815,0.457403045034024,1.39903600172031,1.19822120819635,1.49335515826898
0.025332,0.001338,0,0.010981,0.006654,0.023816,0,0.008327,0,0
0.134325323775388,0.0836669199522103,0.0844324802867383,0.108477242532855,0.0887798040621267,0,0.0288464946236559,0.120385997610514,0.0430015627240143,0.0373852807646356
