"SRR975569.normal_colon","SRR975572.normal_colon","SRR975574.normal_colon","SRR975575.normal_colon","SRR975576.normal_colon","SRR975577.normal_colon","SRR975580.normal_colon","SRR975582.normal_colon","SRR975585.normal_colon","SRR975586.normal_colon"
0.13476917248791,0.0654623567974207,0.0683254223535733,0.107923038151531,0.0503029973132724,0.0744557909725954,0.0913376389038151,0.063215226222461,0.0453710746910263,0.0324317780763031
5.839856,6.836562,5.43076,6.832095,5.54871,8.119155,8.393669,4.875074,8.512336,7.155953
0,0,0.02108,0,0.025177,0,0.050637,0,0.039003,0.045965
0,0,0,0,0,0,0.008454,0.008162,0,0
0,0,0.009074,0,0,0,0.005956,0,0,0.006837
0.0262041303731696,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.003372,0,0,0.005946
0,0,0,0.020581,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.0803972928853755,0.0478647889328063,0.0303192604743083,0.0283289727272727,0.0477107138339921,0.0380674252964427,0.0193454881422925,0.0267682826086957,0.0264410996047431,0.0358578071146245
0.056667,0.076623,0,0.017315,0.031215,0.019385,0.052087,0.043791,0.029946,0.064353
0.055765,0.03604,0.047351,0.049455,0.036589,0.060477,0.027227,0.017421,0.047496,0.054933
0,0,0,0,0,0,0,0,0,0
0,0.00542225770719338,0,0.00928366648872281,0,0.0105295986921126,0,0,0,0
0,0.004208,0,0,0.013656,0.004744,0.009612,0,0,0
0.041383,0.026885,0.027376,0.03336,0.095565,0.045484,0.056878,0,0.049357,0.09674
0,0.0190065748672566,0,0,0,0,0.0468868127433628,0,0,0.0500164276106195
1.74392854639486,1.78504771801567,0.155599359007833,0.155669009138381,1.26099433159269,0.144709754569191,1.66269952480418,0.11694934073107,0.127729633159269,0.0440469360313316
0,0,0,0.007239,0.010148,0,0,0,0,0
0,0.00811,0.049423,0.021003,0.059751,0.058892,0.104877,0.024118,0.014233,0.027601
0,0.00266599409448819,0.002598906167979,0,0,0,0.00497351837270341,0,0,0.0052719094488189
0,0,0,0,0,0,0.013318,0,0,0
0,0,0.004967,0.00241,0,0,0.004455,0.00278,0.003806,0.001692
0.006626,0,0,0,0,0,0.008085,0,0,0
0,0.006471,0,0,0,0,0,0,0,0
0.326456470611285,0.353262659384796,0.218871910070533,0.254384500195925,0.27633542927116,0.214461962284483,0.184451572688088,0.369051205721003,0.263793217084639,0.320181303291536
0.59172,0.46658,0.438197,0.373403,0.284326,0.096153,0.163555,0.30827,0.411706,0.084664
0,0,0,0,0,0,0,0,0,0
0.093452,0.086441,0.164324,0.090232,0.097874,0.131557,0.029964,0.094579,0.05041,0.101918
4.37821848208194,3.4135549501737,3.44043453866859,3.20436373287221,2.93916743576101,2.63249453406779,1.20062089333667,3.32773075778536,3.41527664160746,1.71061447278645
0.48193,0.346178,0.142358,0.310862,0.208292,0.177737,0.107308,0.317641,0.347176,0.083777
0,0,0,0,0,0,0,0,0,0
0.707347457074722,0.719129222045575,1.37626874536301,0.742138073661897,0.184543721250662,0.816885204557499,1.16902449152093,0.55160539136195,0.803430005034446,0.447334656332803
0.070719,0,0.078982,0.051704,0,0.047805,0.024496,0.105858,0.036537,0.021852
0.838773,0.350795,0.022799,0.228248,0.187391,0,0,0.397287,0.168495,0.218445
0.0202990042547866,0.022718485295958,0.0112938433237392,0.0202115207107997,0.0138121580528094,0.000687639469403078,0.0237127438368164,0.00958292766862721,0.00704383631585534,0.0050514691527969
0.019098,0.03661,0.025566,0.017944,0.006379,0.010236,0.009785,0,0,0.031219
0.040058,0,0.079566,0.031021,0.041667,0.024717,0.034179,0,0,0.005233
4.69757852274755,4.60721226315789,3.3795191293488,4.02291847814451,3.45662071900089,3.3914630205174,2.27677073416592,3.92763112132025,4.66647533630687,2.88973778322926
0.0425020138081395,0.137431114098837,0.0691728364825581,0.0614845472383721,0.0532334367732558,0,0,0.0291609796511628,0.0226819876453488,0.0440090094476744
0,0.0214740685199687,0.0188885344557557,0,0,0,0,0,0,0
0.998631,0,0.142598,0.585884,0.581642,0.028038,0.309442,0.301835,0.424632,0.168708
0,0,0,0,0,0,0,0,0,0
0.068442,0.365419,0.292728,0.315273,0.205866,0.301308,0.113626,0.282577,0.371553,0.199854
0.170908,0.153328,0.051771,0.137816,0.066715,0.090238,0.078429,0.124249,0.102676,0.067527
0,0,0,0,0,0,0.00320597333333333,0,0,0
0.00151,0,0,0.004534,0.001243,0,0,0,0,0
0,0.00136846543277082,0.00711867011431682,0.00182745971692978,0.00107130212302667,0.0138578418617311,0.00549373571039739,0.000918934948285248,0.000404104246053348,0.00380728660860098
0.375206,0.754829,0.360677,0.44216,0.175824,0.043614,0.217726,0.561597,0.566503,0.241799
0,0,0,0,0,0,0.011683,0,0,0.017928
0,0,0,0,0,0.008609,0,0,0,0
0.096189,0.059595,0,0.081734,0.086188,0.097163,0,0.0502,0.060606,0.120103
0.98322,0.201122,0.03631,0,0,0.497931,0.274473,0.38993,0,0.462625
0,0,0,0,0,0,0,0,0.008329,0
0.0494050542753761,0.0249450816987241,0.0487223446962483,0.0449145838887831,0.0335851616834889,0.0154889118263188,0.0321486063606932,0.0130485461816797,0.0210859447724243,0
0.342154,0.501157,0.427502,0.172187,0.082943,0.267049,0.110723,0.374492,0.268005,0.095013
0.014403,0.012928,0.040104,0.006922,0.018022,0.023304,0.021612,0.032704,0.019003,0.013235
0,0,0,0,0,0,0,0.007595,0,0
0.00530260209349011,0.0189276466876972,0.00983747920848867,0.00748100802982507,0.00328812087754517,0.00284222684255807,0,0.0109322834815027,0.0102472196730714,0.00286540220820189
1.038467,0,0.244287,0.366957,0,0,0,0.488468,0.335007,0
0.00742752510040161,0.0063151375502008,0.00291031626506024,0.00472316967871486,0.00800461345381526,0.00311727208835341,0.00276305923694779,0.00311030722891566,0.00420080522088353,0.00615793072289157
0,0,0,0,0,0,0,0,0,0
0.005438,0.000522,0.003689,0.008735,0.016998,0.00868,0.031829,0.006966,0,0.00669
1.494043,0.255748,0.607583,1.184054,0.805087,0.293186,0.375229,0.929455,1.28438,0
0,0.020013,0.019384,0.013734,0,0,0.030517,0.011727,0,0.01164
0,0,0.013229,0.002348,0,0.007113,0.013598,0,0,0.006641
0,0.006647,0,0.006923,0.005353,0,0,0,0,0
3.0941145204483,2.57865319742443,2.55363010781831,3.00388371528638,2.80352522813729,2.2326991966162,1.75165754658117,2.52605864400022,3.27121492785172,1.92127365553101
1.025262,1.159805,0.303912,0.352984,0.359166,0.621506,0.247026,0.946867,0.613062,0
2.59709100388412,2.18069996827966,2.82183082456708,2.63703132659006,2.58562964670659,2.3827231320602,4.17929074575174,2.9039917779576,2.94425400906296,3.74203796310083
0,0,0,0,0,0,0,0,0,0
0.018081,0.01389,0.007989,0.007495,0,0,0.028156,0.006516,0.006479,0
0,0.024699878108689,0,0.0030136423088732,0,0,0.00247704574762051,0,0,0
0,0,0,0,0,0,0,0,0,0
0.092254,0.044028,0,0.014663,0,0,0.063909,0,0.030702,0.01702
0,0.067648,0,0,0,0,0.028372,0,0,0.025314
0.956097,0.335204,0.427547,0.502213,0,0.343464,0.323114,0.504886,0.100629,0.14989
0,0,0.043351,0,0,0,0,0,0,0
0.087432,0.073314,0.231509,0.087312,0.185103,0.197064,0.235591,0.157046,0.043707,0.06198
1.232414,0.327989,0.930934,0.796219,0.726826,0.703215,0.568695,0.806353,0.672758,1.225301
0.019846,0.033953,0.026941,0,0,0,0.007864,0.011828,0.057293,0.087985
0.0600451570945946,0,0.0524918614864865,0,0.048342527027027,0.10279872972973,0.0927931469594595,0.0147729222972973,0.0204793783783784,0.0795567162162162
2.49075568983775,1.95743871286311,1.4744890577577,5.46637951724473,1.07562668459147,5.82059932925289,2.07048573851161,1.85903563416885,6.38790489376275,3.60189076692898
0,0.009288,0,0,0,0,0,0,0,0
0.115326,0.63905,0.133669,0.226632,0.191042,0.081552,0.242233,0.041619,0.195834,0.017107
0.038023,0.055272,0.015877,0.036573,0.010458,0.026939,0.236924,0,0.016062,0.05103
0.029372,0.106968,0.022724,0.037142,0.070378,0,0.021675,0.036945,0.029878,0.072415
0.033282,0.037606,0.011628,0.037561,0,0.019585,0,0,0.017368,0.012456
0,0,0,0,0,0,0,0,0,0.00770524700239808
0.093763,0.108299,0.069541,0.032264,0.066457,0.064142,0.065195,0.066488,0.055666,0.084657
0.006405,0,0.009538,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0.004862,0,0.009974,0,0.004919,0,0,0.002993
0.0204325856353591,0,0,0.0183355359116022,0,0.0438071270718232,0,0,0.0366102099447514,0.0223040883977901
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.017577,0
0.010435,0,0,0,0.00712,0,0,0,0.041936,0
0,0.002483,0,0,0,0,0,0,0,0
0.107113,0.184174,0.110065,0.141588,0.180443,0.097006,0.213225,0.147529,0.178735,0.146573
1.81365155294118,2.11700227076125,1.65820022318339,1.82100674394464,1.56506601366782,2.16290191107266,1.2726722733564,2.18758102119377,2.45348719653979,2.57497412958478
0,0,0,0,0.043964,0,0,0,0,0
0,0,0.002039,0,0.018462,0.021063,0,0.001112,0,0
0,0,0,0,0,0.1185,0,0,0,0
0,0,0,0,0.012017,0,0.012031,0,0,0
0.863413844341607,0.384904685485907,0.465960691880522,0.494612966848969,0.715422736811106,0.669306176272612,0.408141395204039,0.568363915607909,0.757009299789651,0.792135085570046
0,0,0,0,0,0,0,0,0,0
0.0453870003588088,0.0576344384642985,0,0.0147901876569788,0.0108754180121995,0.0216740796555436,0.0443776541083602,0.0215963638320775,0.0211233527090061,0.0101664725511302
0,0.026272,0,0.00284,0.033752,0.029988,0.010874,0,0.00825,0
0.0195447364432868,0.0540855316125977,0.0216743542505328,0.0340747151314232,0.0353499654274213,0.0269019180677244,0.0232060734075302,0.0189095131423159,0.0448423987686479,0.0143756244376036
0,0.018493,0.041576,0.024503,0.032304,0,0.013349,0.031357,0,0
0,0.036322,0,0,0.016921,0,0,0.017938,0.024416,0.070489
2.5214137683468,1.5257661896689,2.35730901399477,1.72890131653203,1.24201831983161,1.82316475355558,2.0060084155194,2.8587046121288,2.17999613585163,1.6878044187052
0.0382657725197177,0.0409457092154421,0.0319466091739311,0.0288482691988377,0.0386214643005396,0.0164568690327937,0.0275303478621835,0.0658843084267331,0,0
0,0,0,0,0,0,0,0,0,0.052957
0,0,0,0,0,0,0,0,0,0
0.029366,0.031374,0,0,0.043631,0,0,0,0,0
4.99751982097902,4.22988626783217,4.07909010358392,4.54296783986014,3.76802974484266,3.61537173627622,3.0631982111014,4.38451845017483,4.48935809641609,2.9613261583042
0,0,0,0,0,0.18945,0.145923,0,0,0.210957
0,0,0,0,0,0,0,0,0.016051,0.02496
0.038278,0.015795,0.045481,0.028908,0.033797,0.03498,0.05565,0.009868,0.019332,0.045539
0.258719,0.315711,0.11051,0.269154,0.248501,0.140123,0.110971,0.170186,0.306943,0.08514
0,0,0,0,0,0,0,0,0,0
2.23346249347782,1.79793165224717,1.83229630635368,1.83228996385927,1.33879313169286,2.26160958362627,1.48524043546091,2.29889603448476,1.70917270143227,1.4001709084861
0,0,0,0,0,0,0.009886,0,0.020449,0
0,0,0,0,0,0,0,0,0,0
3.04817897780009,2.44562924531459,2.06525374096386,1.62282314402053,1.7641731116689,2.42205503937974,1.9487479696564,1.77426360865685,2.04347984872825,2.51972785430611
0.050832,0.020658,0.047521,0,0,0.043325,0,0,0,0
0,0,0,0,0,0,0,0,0,0.111546
0,0,0.014907,0,0.014247,0,0,0,0,0
0,0,0.008857,0,0,0,0,0,0,0
0.00973236710130391,0.0204501905717151,0.0150449623871615,0.0155219232698094,0.0191011008024072,0.017372610330993,0.0120905641925777,0.00991270561685055,0.0283693179538616,0.0101482296890672
0,0,0,0,0,0,0,0,0,0.114202
0.06225,0.075539,0.060142,0.057031,0.059442,0.061473,0.030223,0.068474,0.058168,0.050603
3.84569941165587,2.66738513743888,2.59021173714814,2.7274642649663,1.94910345513413,2.23516168402273,2.18516571785384,2.56765799722479,2.86765703739923,2.53081403739923
1.74064862709285,1.40262262994673,1.50870785844749,2.17425687994673,1.27735284760274,1.36007113451294,0.988517697108067,1.78802950285388,1.58597223573059,0.73846676826484
0.0164358931237721,0.0427530923379175,0.0262687241650295,0.0273332742632613,0.0272344231827112,0.0334781996070727,0.0221892161100196,0.0245350282907662,0.0153288326129666,0.0203167485265226
0,0,0,0,0,0,0,0,0,0
12.014557864856,10.4322395923525,9.49749596332157,9.90501397423484,8.41331128226799,8.29992669475671,9.42713643185361,10.4891216069582,9.84380547599902,8.78456071124969
0.368501,0.48128755223301,0.430261615533981,0.354484,0.269539,0.207117301359223,0.198106,0.334492,0,0.108581
0.483616,0.516607,0.989091,0.625142,0.912151,0.69696,0.590923,0.383626,0.684379,1.067643
0.135904951973025,0.118294164039005,0.0683118379659163,0.0838262415018682,0.109375371092682,0.0732040207782739,0.0438561719675567,0.168381309578055,0.0967479940763693,0.134970803062061
0.09483,0.121166,0.047167,0.152032,0.160375,0.179853,0.063714,0.099851,0.109796,0.176003
0.0416845410279531,0.0764857403065825,0.0178567015329125,0.0704896104598738,0.0511141713255185,0.0357489684400361,0.0482689413886384,0.0361824815148783,0.0507575563570784,0.04406165374211
0.106378415639195,0.157666400713822,0.0844591187540558,0.0958586112913692,0.0858167855288774,0.0936713306294614,0.105858985723556,0.141056949059053,0.170889375081116,0.0654294789097988
0,0,0.0425,0,0,0.027239,0.021031,0.014551,0,0
0,0.0164402514058882,0,0.0174079619583196,0,0.00655714521998015,0.0128472113794244,0.00420534237512405,0,0
0,0,0,0,0,0,0,0,0,0
0,0.0310127160305344,0,0,0.0705085816793893,0.0262248083969466,0,0,0,0
0.114227,0.0847,0.071563,0.035925,0.048382,0.049197,0.070367,0.033518,0.010393,0.030217
0.0581493621097955,0.0866191065662002,0.0438434062432723,0.0291610010764263,0.063659747255113,0.021477312378902,0.0435525229278794,0.0442969448869752,0.0130780843918192,0.0512490818083961
6.06178137292096,6.43664865168385,9.09731092137457,5.54282224542955,7.88432976810997,8.52215483058419,7.14729852570447,9.45246668137457,9.25970093553265,7.69793211264605
0.0617766524775524,0.0660817741935484,0.0336757013634852,0.0856194572663785,0.0440353747921517,0.0884288849351513,0.183401763551713,0.0200164010641836,0.0247743960758231,0.0759526701030928
5.00297256175195,1.88279906752731,5.36794924246067,5.7872730824753,6.40918758119479,6.51345710468823,7.33751946155856,4.92950584430042,5.86662980463074,5.7753581523023
0,0,0,0,0,0,0,0,0,0
0,0.013037,0,0,0,0.012086,0,0,0,0
5.00457411104058,5.42141556000317,6.27454775086286,6.54853419736581,6.67390098952672,8.32158765180307,9.68345357480065,7.21669970309835,7.05653241508311,8.54977782972984
0.225671,0.480343,0.235772,0.324977,0.395033,0.215148,0.277264,0.403003,0.260935,0.224952
0.00312410718562874,0.0028904754491018,0.00573035928143713,0.011812748502994,0,0.0138219814371257,0.0104478473053892,0.00731554251497006,0.00561781856287425,0.0151245808383234
0,0.002512,0,0.010863,0,0.024763,0,0.012407,0.009167,0.017227
0.0130011652402897,0.0122431784068466,0.0125585088874259,0.0166125013166557,0.0101134542462146,0.0162071909150757,0.0120213528637261,0.00915330974325214,0.00517261356155365,0.00161146807109941
0.0253187935560859,0,0,0.0207530262529833,0.0279217589498807,0,0,0,0.00775870167064439,0.0664714009546539
0,0,0,0,0,0,0,0,0,0
0,0.019655,0.056346,0.024,0,0.036582,0,0,0,0
0.282726,0.158857,0.128207,0.12461,0.107387,0,0.11087,0.153753,0,0.095399
0,0.02369,0,0.0054,0,0,0,0,0,0.009052
0.001888,0,0.011884,0.004734,0.011316,0.005337,0.008708,0.017252,0.012541,0.016597
2.4845760324689,2.73771928568417,2.72880262534261,2.47571441324057,1.96921141176471,3.13007343980603,2.91732944634198,3.51176613029728,2.81373840185537,2.74969347986506
2.21101278586875,2.80730331267711,3.31904526733781,2.96637339891872,2.82878042296793,2.77221561595824,3.81507298736018,2.53720109772558,2.82302296551081,2.27711373530947
0.977102430116139,1.56729633840609,2.18965280296356,1.88290672086504,1.02172731978374,1.266112556668,4.89321768181818,2.35460454094914,1.1158907649179,0.238925981277533
0.0811455733122363,0.0896328578586498,0.0823574628164557,0.0785793644514768,0.0387374498945148,0.0928365385021097,0.0293779761779184,0.123755536744023,0.0839066136603376,0.0648185497538678
0.0102291994191675,0.0405770625086433,0.00859665869174388,0.0489300178398562,0.0317466660212972,0.010965745263449,0.0206631458995989,0.0219550454985479,0.0155471872493431,0.0111378777485825
0.009865,0.028969,0.008848,0.006078,0.009946,0.011698,0.024411,0.0071,0.011538,0.03211
0,0,0,0,0,0,0,0,0,0
0,0,0,0.004085,0,0,0,0,0,0
4.98159849900596,4.95603023469708,5.02729697331799,4.67400904760908,4.16981554316208,4.3879650589097,5.28737924641624,5.08787131087161,4.94434798242126,3.51877729737365
0.020216,0.037028,0.012033,0,0.01824,0,0.011514,0.012142,0.013681,0.004906
0.191052332328561,0.00510257146445617,0.000738702084903291,0.30303222682743,0.038274992464205,0,0,0.0025197515699573,0,0.00507046395378046
0.029708,0.004773,0.006493,0.035007,0,0.001625,0.042691,0.010853,0,0.052747
0,0,0,0,0,0,0.036378,0,0,0
0.00144,0.007426,0,0,0.005395,0.01023,0.007842,0.006668,0.000191,0.003206
0.034697,0.051877,0.084313,0.040811,0.008674,0.046623,0.006619,0.01016,0.046571,0.024068
0.031114,0.079838,0.028862,0.054563,0.080312,0.038097,0.035402,0.045909,0.030935,0.031635
1.72037073102842,1.67816648029593,1.5216855106944,1.30521534551714,1.27099926450337,1.48237129043364,1.38712116810724,1.53198608980369,1.64606872121301,1.19082335855552
0.012419,0.009095,0,0,0,0.000703,0.002226,0,0,0
0.007585,0.008332,0.019315,0,0.019793,0,0.036521,0,0.00951,0.000492
0.104136,0.172193,0.101627,0.034849,0.181647,0.084652,0,0.11042,0.076784,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.0517538003538034,0.0797783328278999,0.0650593646702047,0.0570383276472075,0.0799099973464746,0.0662985281779126,0.0686661694465504,0.0547229048521607,0.0531875285569876,0.0621819162244124
39.9673804260405,28.0062740247469,26.1692352616704,29.2266865705849,23.5109042037402,21.5581367897919,28.7233255406355,25.0109041467942,31.7922548352081,45.0452306646513
0.152349,0.079668,0.100954,0.047234,0.058773,0.107225,0,0.078742,0.10646,0.048793
3.13325593621103,2.76119058570743,2.25497094944844,2.41529121208633,1.96307925544364,2.49795867107914,1.30595142733813,2.74557764642686,2.2972094647482,0.946660692182254
2.1518142227833,2.27119999961992,2.29951572302764,2.31966363289352,2.20515365819623,2.21366384259108,2.65075842797415,2.82185395346691,2.34752413601564,2.343866250638
0.011301,0.028959,0.012701,0,0.012078,0.018944,0.028616,0,0.006017,0.025442
0.569096005710075,0.199725209430834,0.140706627371523,0.137523614109412,0.245514090071836,0.185130874562535,0.465677635476147,0.177844016209247,0.11801971928532,0.997862856327132
0.301472,0.178763,0.217073,0.199085,0.2244,0.272236,0.378495,0.205173,0.19968,0.096274
0.006198,0,0,0.00338,0.002026,0,0,0,0,0
2.83295581538619,2.27760015733551,1.78065550398447,2.22867230639559,1.71405546669391,1.66578862310993,1.71492747415202,2.21377422905599,2.24392903422558,2.14878922404986
0.023201,0,0,0,0,0,0,0.035018,0.022843,0.022554
0,0.027944,0.015054,0.048696,0.01502,0.015848,0.021286,0.014412,0,0
0.0126410704153136,0,0,0.0178337197060332,0.0416991965475987,0,0,0,0.0128276380105965,0
0.011039,0.025387,0,0.014514,0.007898,0.011827,0.001448,0.004186,0.028613,0
0.027797159150205,0.0478194655236675,0.0751981196421916,0.032591193812896,0.0244830022363026,0.0106851569139023,0,0.03460587886694,0.0535395665300037,0.0402030402534476
0,0,0,0,0,0.0182,0.017135,0,0,0
2.8941491030474,2.17159796484832,2.02497054117081,2.00610102153126,2.05100679748229,1.83311720520052,2.06322482981358,2.11601401430832,2.126822495907,1.95933534952191
2.84152304512929,5.39427586553312,7.24937661119377,7.74868723117251,4.71546668969182,4.93838700439249,4.30481982224584,4.53564573531704,6.74124748303224,3.91927787091746
0.477132879799797,0.604764802533823,0.36274736325956,0.514775260577149,0.38944868444514,0.299910213654493,0.083145199186674,0.13402782278877,0.202230626808477,0.277437658559474
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.018803,0.017975,0.019126,0,0
0,0.018892,0,0.007459,0.01713,0,0,0,0,0.006727
19.1640105963451,18.8334688605214,14.9946629513572,13.9090311615157,14.2510471824778,13.2735339871002,15.3251093902177,14.7820765487772,14.9148000322494,12.2699204321419
0,0.030473,0,0,0,0,0,0,0,0
0.014683,0.006503,0.00634,0.021737,0.008099,0.006346,0.006067,0.003212,0.006007,0
0,0.058922,0,0.016249,0,0,0,0.00605,0,0.029275
6.69718935278155,4.04434311766923,4.16673652480024,3.6264546415649,2.94395433295643,4.04847919327604,2.48123357131012,3.42585171415649,3.92205321174431,2.33980944369064
0,0,0,0,0,0,0,0,0,0.012001
0.00714874838709677,0.00256970752688172,0.0180563053763441,0.00992999569892473,0.00239411182795699,0.00947568602150538,0.00336990537634409,0.00842800430107527,0.00129280860215054,0
0,0,0.0040130040526849,0.00881005167173252,0,0,0.00387568044579534,0,0,0
0.002616,0.004629,0,0.00508,0,0,0.006477,0,0,0
0,0.00697,0,0,0,0.010253,0.016268,0,0,0
0,0.001389,0,0,0,0.001712,0.001175,0,0,0
0,0,0,0,0,0,0,0,0,0
6.48794897443278,6.60256596918388,5.17255855621402,5.59885891652557,5.20465689569929,4.52796526870979,3.14349967930918,4.65171751286827,5.67367365374196,3.87136509922113
3.94063069325811,2.42160692515355,2.22365731966862,2.29348466511927,2.08443073732324,1.63146604606485,1.71317303478075,2.3014101426939,3.02337723696615,1.43667763233824
0.269675,0,0.233167,0,0,0,0,0.198644,0.296238,0
0.756877562605278,0.719999008261811,0.149643033849362,0.154591185690222,0.613609581535253,0.322042251223229,0.0551688421432582,0.538299132269191,0.571575786636721,0.156791213202856
2.50088436980334,2.17667475155589,1.37682701817277,1.8847984261887,1.47158068235001,1.43644860393328,1.47387731478715,1.79661222130944,1.96031832424695,1.49049373711725
0.034831,0.012634,0.03102,0.009678,0,0.032464,0.012458,0.011224,0.010442,0
0.031732834285121,0.0156915775101236,0.00566998961686222,0.0405451990447513,0.0259380580417402,0.0308216286989928,0.0366945072162808,0.0292316701277126,0.0139024863461738,0.00726691433911328
0,0.0540163648164727,0,0.0155690644583706,0.016944215308863,0,0,0.0118860170098478,0.0167984113697404,0.0241545196956133
2.04127835282217,1.29795638539349,1.16707337143435,1.10965505988266,1.00405548735586,1.11530981286668,1.08494234472992,1.16989013979365,1.25414562492414,0.97034051284645
0.019172,0,0,0,0.011901,0.041105,0,0,0.002697,0
0.011812,0,0,0.012755,0.012216,0,0,0,0,0.026996
0.0884648044692737,0.136930247406225,0.0251569034317638,0.0659003990422985,0.0342483639265762,0.052579728651237,0.00280510774142059,0.00564565043894653,0.0252181963288109,0.0321366320830008
0,0,0,0,0,0,0,0,0,0
39.9748091164137,22.9303215815223,39.075717496014,34.4326103802555,20.5772362209239,38.6196673749044,30.2323788150049,27.1732438584689,17.1382027828983,52.0421830192203
0.346927917101665,0.288235176982351,0.216422872483221,0.135956266219239,0.191000804871986,0.0743130950782998,0.177642684066617,0.124742695749441,0.23043177411136,0.127417935744469
0.02999,0.087262,0,0.009795,0,0.029259,0,0.0113,0.018419,0.027915
0.00896214898595944,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0.003699,0,0,0,0,0,0.003747,0,0
0.112558,0.252427,0.036673,0.186975,0.151781,0.159011,0.102927,0.073204,0.086051,0.050481
0,0,0.010228552095528,0,0,0,0,0.00737651837977055,0,0.0105280978693514
0.197742085585586,0.477910163663664,0.918699351351351,0.50802027027027,0.317843145645646,0.585620088588589,0.720554668168168,0.469861786786787,0.527773713213213,0.429861055555556
0.0867343212392988,0.109665776600082,0.0573105911129229,0.0769583897268651,0.0308627639624949,0.0600898736241337,0.0795325030574806,0.0657852181002854,0.0152984019567876,0.0082286139421117
0.639647,0.350021,0.52681,0.434964,0.65361,0.465187,0.58785,0.422469,0.523494,0.237914
3.45053337288985,1.95082426709412,3.12753821955618,2.08395613134298,3.83707783514502,2.5354212679457,1.8607227115664,3.38292328497721,2.91681234238341,1.31866018749687
0.085184,0.019264,0.037408,0.034711,0.04862,0.058928,0.025693,0.056426,0.036971,0
0.599931,0.359412,0.363676,0.397132,0.623628,0.468665,0.199554,0.491975,0.233655,0.089273
1.312626,1.27139,1.278814,1.356158,2.027843,0.761162,0.960934,1.012036,1.243936,0.5578
0,0.007952,0,0,0,0,0,0,0,0.010103
0,0,0,0.02651,0,0,0.025392,0,0,0
0,0,0.00951186750272628,0.00474118593238822,0.0212663549618321,0.0198933805888768,0.00800188113413304,0.00514461014176663,0.0168876799345692,0.00550331515812432
0.0353393292775665,0.0197340258555133,0.0193265155893536,0.0155526585551331,0.0309366585551331,0.026893727756654,0.0160908060836502,0.0172889642585551,0.0236024486692015,0.0120995452471483
0.660107,0.423565,0.417607,0.262866,0.33992,0.300555,0.384541,0.46826,0.605636,0.286641
0.00413531082289803,0.00454264132379249,0,0.00583331618962433,0,0.00443293872987478,0,0,0,0
0.0424041141001855,0.00932880148423006,0.0118797467532468,2.56493506493506e-05,0.0116435371057514,0.0153566771799629,0.00585911688311688,0.000230844155844156,4.39935064935065e-05,0
0.285223,0,0.173369,0,0.118352,0,0.343631,0.315739,0,0
1.20810870379526,0.909773151955795,1.1789212077941,1.06057454893122,1.02711527366584,1.66564042780282,1.34273964882943,1.46732222669769,1.06622831568998,0.60406633444816
0.015601,0.036782,0.031877,0.010765,0.036585,0.045032,0.019755,0.035384,0.0374,0.036806
0.143477,0.237232,0.256977,0.146223,0.103414,0.378677,0.149558,0.160279,0.154948,0.193916
0.0377349021830395,0.0098502644836272,0.00831372334172964,0.0270758652392947,0.0375336385390428,0.00692213350125945,0.00350273992443325,0.0658545812342569,0.0153035591939547,0.0133632514693535
0,0,0,0.037822,0,0,0.029197,0,0,0
0,0,0,0,0,0,0,0,0,0
0.0374039750524109,0.0410624670859539,0.0493260729559748,0.0107061184486373,0.011903565408805,0.0281846593291405,0.0156543031446541,0.0580935890985325,0,0
0.0266223234870317,0.00731721902017291,0.0328666671469741,0.00848892435158501,0.0308682110951009,0.0193478674351585,0.00882057492795389,0.0275916174351585,0.00633652161383285,0.000899922910662824
0,0.010933,0.008966,0,0,0,0.007326,0.008602,0,0.007766
0.934008361624676,0.793249483331737,0.583362287240157,0.631010153941948,0.553916093351854,0.541516092777086,0.7721257152984,0.617184015901906,0.654887892374749,0.736503767937542
0.078226,0.093549,0.152703,0.038678,0.074873,0.076967,0.087353,0.037925,0.054672,0.07839
0.243742755121417,0.25451272295052,0.133509103377762,0.263417940989593,0.125172756801169,0.204291362497718,0.115926968595947,0.183138090524009,0.218727976994705,0.289126544969874
6.62931376369842,4.7322273050574,4.45240338895439,4.18687656928328,3.37049471833695,4.17825609587341,3.11266869699038,4.22347646677009,5.02151348209742,2.7547347890785
0,0,0,0,0.127503,0,0,0,0,0
0,0,0,0,0.127503,0,0,0,0,0
0,0,0,0,0,0.007221,0,0,0,0.010193
0,0.02841,0.120386,0,0.132353,0.071629,0.026502,0.05612,0,0
0.077351,0.14654,0.014883,0.116711,0.051593,0.022045,0.026179,0.082035,0.029007,0.039784
1.76828860882071,2.48768697752211,1.96714149845531,1.51399419740066,2.05608115809098,0.699843540641312,1.13060587344199,0.810903503781826,0.829129649515287,1.05914358815383
