"t_id","g_id"
13127,"MSTRG.4166"
13128,"MSTRG.4167"
13129,"MSTRG.4168"
13130,"MSTRG.4169"
13131,"MSTRG.4167"
13132,"MSTRG.4167"
13133,"MSTRG.4167"
13134,"MSTRG.4167"
13135,"MSTRG.4167"
13136,"MSTRG.4170"
13137,"MSTRG.4171"
13138,"MSTRG.4171"
13139,"MSTRG.4171"
13140,"MSTRG.4171"
13141,"MSTRG.4171"
13142,"MSTRG.4171"
13143,"MSTRG.4171"
13144,"MSTRG.4171"
13145,"MSTRG.4171"
13146,"MSTRG.4171"
13147,"MSTRG.4171"
13148,"MSTRG.4171"
13149,"MSTRG.4171"
13150,"MSTRG.4171"
13151,"MSTRG.4171"
13152,"MSTRG.4172"
13153,"MSTRG.4173"
13154,"MSTRG.4173"
13155,"MSTRG.4167"
13156,"MSTRG.4174"
13157,"MSTRG.4174"
13158,"MSTRG.4174"
13159,"MSTRG.4167"
13160,"MSTRG.4167"
13161,"MSTRG.4175"
13162,"MSTRG.4175"
13163,"MSTRG.4175"
13164,"MSTRG.4175"
13165,"MSTRG.4175"
13166,"MSTRG.4176"
13167,"MSTRG.4176"
13168,"MSTRG.4177"
13169,"MSTRG.4177"
13170,"MSTRG.4177"
13171,"MSTRG.4177"
13172,"MSTRG.4178"
13173,"MSTRG.4178"
13174,"MSTRG.4179"
13175,"MSTRG.4179"
13176,"MSTRG.4179"
13177,"MSTRG.4180"
13178,"MSTRG.4181"
13179,"MSTRG.4181"
13180,"MSTRG.4180"
13181,"MSTRG.4164"
13182,"MSTRG.4164"
13183,"MSTRG.4165"
13184,"MSTRG.4182"
13185,"MSTRG.4182"
13186,"MSTRG.4182"
13187,"MSTRG.4182"
13188,"MSTRG.4183"
13189,"SORCS1"
13190,"SORCS1"
13191,"SORCS1"
13192,"SORCS1"
13193,"SORCS1"
13194,"SORCS1"
13195,"MSTRG.4184"
13196,"MSTRG.4185"
13197,"LINC01435"
13198,"XPNPEP1"
13199,"XPNPEP1"
13200,"XPNPEP1"
13201,"ADD3-AS1"
13202,"ADD3"
13203,"ADD3"
13204,"ADD3"
13205,"MXI1"
13206,"MXI1"
13207,"MXI1"
13208,"SMNDC1"
13209,"DUSP5"
13210,"SMC3"
13211,"RBM20"
13212,"PDCD4-AS1"
13213,"PDCD4"
13214,"PDCD4"
13215,"PDCD4"
13216,"MIR4680"
13217,"BBIP1"
13218,"BBIP1"
13219,"BBIP1"
13220,"BBIP1"
13221,"BBIP1"
13222,"SHOC2"
13223,"RPL13AP6"
13224,"SHOC2"
13225,"MIR548E"
13226,"ADRA2A"
13227,"MSTRG.4186"
13228,"MSTRG.4187"
13229,"MSTRG.4187"
13230,"MSTRG.4187"
13231,"MSTRG.4188"
13232,"MSTRG.4188"
13233,"MSTRG.4188"
13234,"MSTRG.4189"
13235,"MSTRG.4189"
13236,"GPAM"
13237,"GPAM"
13238,"MSTRG.4190"
13239,"TECTB"
13240,"MIR6715B"
13241,"MIR6715A"
13242,"MSTRG.4191"
13243,"MSTRG.4192"
13244,"MSTRG.4193"
13245,"ACSL5"
13246,"ACSL5"
13247,"ACSL5"
13248,"ZDHHC6"
13249,"ZDHHC6"
13250,"MSTRG.4195"
13251,"MSTRG.4196"
13252,"MSTRG.4197"
13253,"MSTRG.4197"
13254,"MSTRG.4198"
13255,"MSTRG.4199"
13256,"MSTRG.4200"
13257,"LOC103344931"
13258,"MSTRG.4194"
13259,"TCF7L2"
13260,"TCF7L2"
13261,"TCF7L2"
13262,"TCF7L2"
13263,"TCF7L2"
13264,"TCF7L2"
13265,"TCF7L2"
13266,"TCF7L2"
13267,"TCF7L2"
13268,"TCF7L2"
13269,"TCF7L2"
13270,"TCF7L2"
13271,"TCF7L2"
13272,"HABP2"
13273,"HABP2"
13274,"NRAP"
13275,"NRAP"
13276,"NRAP"
13277,"CASP7"
13278,"CASP7"
13279,"CASP7"
13280,"CASP7"
13281,"CASP7"
13282,"CASP7"
13283,"CASP7"
13284,"PLEKHS1"
13285,"PLEKHS1"
13286,"PLEKHS1"
13287,"PLEKHS1"
13288,"MIR4483"
13289,"DCLRE1A"
13290,"DCLRE1A"
13291,"MSTRG.4201"
13292,"MSTRG.4202"
13293,"ADRB1"
13294,"MSTRG.4206"
13295,"MSTRG.4207"
13296,"MSTRG.4207"
13297,"MSTRG.4207"
13298,"MSTRG.4207"
13299,"MSTRG.4206"
13300,"MSTRG.4207"
13301,"MSTRG.4207"
13302,"MSTRG.4208"
13303,"MSTRG.4206"
13304,"MSTRG.4207"
13305,"MSTRG.4209"
13306,"MSTRG.4207"
13307,"MSTRG.4207"
13308,"MSTRG.4207"
13309,"MSTRG.4210"
13310,"MSTRG.4211"
13311,"MSTRG.4212"
13312,"MSTRG.4212"
13313,"MSTRG.4212"
13314,"MSTRG.4213"
13315,"MSTRG.4213"
13316,"MSTRG.4213"
13317,"MSTRG.4213"
13318,"MSTRG.4213"
13319,"MSTRG.4213"
13320,"MSTRG.4203"
13321,"MSTRG.4203"
13322,"MSTRG.4203"
13323,"MSTRG.4203"
13324,"MSTRG.4203"
13325,"MSTRG.4203"
13326,"MSTRG.4203"
13327,"MSTRG.4203"
13328,"MSTRG.4204"
13329,"MSTRG.4205"
13330,"MSTRG.4205"
13331,"TRUB1"
13332,"LOC102724589"
13333,"MSTRG.4214"
13334,"MSTRG.4214"
13335,"MSTRG.4214"
13336,"MSTRG.4215"
13337,"MSTRG.4216"
13338,"MSTRG.4217"
13339,"MSTRG.4217"
13340,"MSTRG.4217"
13341,"MSTRG.4217"
13342,"MSTRG.4218"
13343,"MSTRG.4218"
13344,"MSTRG.4219"
13345,"MSTRG.4219"
13346,"MSTRG.4219"
13347,"MSTRG.4219"
13348,"MSTRG.4220"
13349,"MSTRG.4221"
13350,"MSTRG.4221"
13351,"MSTRG.4222"
13352,"MSTRG.4223"
13353,"MSTRG.4224"
13354,"MSTRG.4225"
13355,"MSTRG.4225"
13356,"MSTRG.4214"
13357,"MSTRG.4226"
13358,"MSTRG.4237"
13359,"MSTRG.4237"
13360,"MSTRG.4237"
13361,"MSTRG.4238"
13362,"MSTRG.4238"
13363,"MSTRG.4238"
13364,"MSTRG.4238"
13365,"MSTRG.4238"
13366,"MSTRG.4238"
13367,"MSTRG.4238"
13368,"MSTRG.4239"
13369,"MSTRG.4239"
13370,"MSTRG.4239"
13371,"MSTRG.4239"
13372,"MSTRG.4240"
13373,"MSTRG.4241"
13374,"PNLIP"
13375,"MSTRG.4227"
13376,"MSTRG.4228"
13377,"MSTRG.4228"
13378,"MSTRG.4227"
13379,"C10orf82"
13380,"MSTRG.4229"
13381,"MSTRG.4230"
13382,"ENO4"
13383,"SHTN1"
13384,"SHTN1"
13385,"SHTN1"
13386,"SHTN1"
13387,"SHTN1"
13388,"VAX1"
13389,"VAX1"
13390,"MIR3663HG"
13391,"MIR3663HG"
13392,"MIR3663"
13393,"KCNK18"
13394,"SLC18A2"
13395,"PDZD8"
13396,"EMX2OS"
13397,"EMX2"
13398,"EMX2"
13399,"MSTRG.4231"
13400,"MSTRG.4232"
13401,"CASC2"
13402,"CASC2"
13403,"CASC2"
13404,"FAM204A"
13405,"FAM204A"
13406,"LINC00867"
13407,"MSTRG.4233"
13408,"MSTRG.4234"
13409,"MSTRG.4235"
13410,"MSTRG.4236"
13411,"MSTRG.4236"
13412,"MSTRG.4242"
13413,"MSTRG.4242"
13414,"MSTRG.4246"
13415,"MSTRG.4246"
13416,"MSTRG.4244"
13417,"MSTRG.4245"
13418,"MSTRG.4245"
13419,"MSTRG.4243"
13420,"MSTRG.4250"
13421,"MSTRG.4251"
13422,"MSTRG.4251"
13423,"MSTRG.4251"
13424,"MSTRG.4252"
13425,"MSTRG.4252"
13426,"MSTRG.4253"
13427,"MSTRG.4254"
13428,"MSTRG.4254"
13429,"MSTRG.4254"
13430,"MSTRG.4254"
13431,"MSTRG.4254"
13432,"SFXN4"
13433,"SFXN4"
13434,"PRDX3"
13435,"PRDX3"
13436,"PRDX3"
13437,"PRDX3"
13438,"PRDX3"
13439,"PRDX3"
13440,"MSTRG.4247"
13441,"MSTRG.4248"
13442,"MSTRG.4249"
13443,"RGS10"
13444,"RGS10"
13445,"TIAL1"
13446,"TIAL1"
13447,"BAG3"
13448,"MSTRG.4255"
13449,"MSTRG.4255"
13450,"MSTRG.4256"
13451,"MSTRG.4255"
13452,"MSTRG.4255"
13453,"MSTRG.4257"
13454,"MSTRG.4257"
13455,"MSTRG.4257"
13456,"MSTRG.4258"
13457,"MSTRG.4258"
13458,"MSTRG.4259"
13459,"MSTRG.4260"
13460,"MSTRG.4260"
13461,"MSTRG.4260"
13462,"RPL21"
13463,"MSTRG.4262"
13464,"MSTRG.4263"
13465,"LINC01561"
13466,"MSTRG.4261"
13467,"MSTRG.4266"
13468,"MSTRG.4267"
13469,"MSTRG.4267"
13470,"MSTRG.4268"
13471,"MSTRG.4268"
13472,"MSTRG.4269"
13473,"MSTRG.4269"
13474,"MSTRG.4269"
13475,"MSTRG.4269"
13476,"MSTRG.4270"
13477,"MSTRG.4270"
13478,"MSTRG.4270"
13479,"MSTRG.4270"
13480,"MSTRG.4270"
13481,"MSTRG.4270"
13482,"MSTRG.4264"
13483,"MSTRG.4265"
13484,"MSTRG.4271"
13485,"MSTRG.4271"
13486,"MSTRG.4272"
13487,"MSTRG.4273"
13488,"MSTRG.4273"
13489,"MSTRG.4273"
13490,"MSTRG.4273"
13491,"MSTRG.4274"
13492,"MSTRG.4275"
13493,"MSTRG.4275"
13494,"MSTRG.4277"
13495,"MSTRG.4277"
13496,"MSTRG.4277"
13497,"MSTRG.4277"
13498,"MSTRG.4277"
13499,"MSTRG.4277"
13500,"MSTRG.4277"
13501,"MSTRG.4277"
13502,"MSTRG.4277"
13503,"MSTRG.4277"
13504,"MSTRG.4277"
13505,"MSTRG.4278"
13506,"MSTRG.4278"
13507,"MSTRG.4277"
13508,"MSTRG.4277"
13509,"MSTRG.4276"
13510,"MSTRG.4276"
13511,"ATE1"
13512,"ATE1"
13513,"ATE1"
13514,"ATE1"
13515,"ATE1"
13516,"ATE1"
13517,"ATE1-AS1"
13518,"NSMCE4A"
13519,"NSMCE4A"
13520,"MSTRG.4279"
13521,"MSTRG.4279"
13522,"MSTRG.4279"
13523,"MSTRG.4279"
13524,"MSTRG.4279"
13525,"MSTRG.4280"
13526,"MSTRG.4279"
13527,"MSTRG.4279"
13528,"MSTRG.4279"
13529,"MSTRG.4279"
13530,"MSTRG.4281"
13531,"PLEKHA1"
13532,"PLEKHA1"
13533,"PLEKHA1"
13534,"MIR3941"
13535,"ARMS2"
13536,"HTRA1"
13537,"MSTRG.4291"
13538,"MSTRG.4291"
13539,"MSTRG.4291"
13540,"MSTRG.4292"
13541,"MSTRG.4291"
13542,"MSTRG.4291"
13543,"C10orf120"
13544,"MSTRG.4282"
13545,"DMBT1P1"
13546,"MSTRG.4283"
13547,"MSTRG.4283"
13548,"MSTRG.4283"
13549,"MSTRG.4283"
13550,"MSTRG.4283"
13551,"MSTRG.4283"
13552,"MSTRG.4284"
13553,"MSTRG.4285"
13554,"FAM24A"
13555,"MSTRG.4286"
13556,"MSTRG.4287"
13557,"MSTRG.4288"
13558,"MSTRG.4288"
13559,"MSTRG.4288"
13560,"MSTRG.4288"
13561,"MSTRG.4288"
13562,"MSTRG.4288"
13563,"MSTRG.4289"
13564,"MSTRG.4290"
13565,"HMX3"
13566,"HMX2"
13567,"BUB3"
13568,"BUB3"
13569,"MSTRG.4293"
13570,"MSTRG.4293"
13571,"MSTRG.4293"
13572,"MSTRG.4293"
13573,"MSTRG.4293"
13574,"MSTRG.4293"
13575,"MSTRG.4294"
13576,"MSTRG.4294"
13577,"MSTRG.4294"
13578,"MSTRG.4294"
13579,"MSTRG.4294"
13580,"MSTRG.4295"
13581,"MSTRG.4295"
13582,"MSTRG.4296"
13583,"MSTRG.4296"
13584,"MSTRG.4296"
13585,"MSTRG.4297"
13586,"MSTRG.4298"
13587,"MSTRG.4299"
13588,"MSTRG.4299"
13589,"MSTRG.4299"
13590,"MSTRG.4299"
13591,"MSTRG.4299"
13592,"MSTRG.4299"
13593,"MSTRG.4299"
13594,"MSTRG.4299"
13595,"MSTRG.4300"
13596,"MSTRG.4300"
13597,"MSTRG.4300"
13598,"MSTRG.4300"
13599,"MSTRG.4301"
13600,"MSTRG.4302"
13601,"MSTRG.4302"
13602,"MSTRG.4302"
13603,"MSTRG.4302"
13604,"MSTRG.4303"
13605,"MSTRG.4370"
13606,"MSTRG.4370"
13607,"MSTRG.4370"
13608,"MSTRG.4370"
13609,"MSTRG.4370"
13610,"MSTRG.4370"
13611,"MSTRG.4370"
13612,"MSTRG.4370"
13613,"MSTRG.4370"
13614,"MSTRG.4370"
13615,"MSTRG.4370"
13616,"MSTRG.4370"
13617,"MSTRG.4370"
13618,"MSTRG.4370"
13619,"MSTRG.4370"
13620,"MSTRG.4370"
13621,"MSTRG.4370"
13622,"MSTRG.4370"
13623,"MSTRG.4370"
13624,"MSTRG.4370"
13625,"MSTRG.4370"
13626,"MSTRG.4370"
13627,"MSTRG.4370"
13628,"MSTRG.4370"
13629,"MSTRG.4370"
13630,"MSTRG.4370"
13631,"MSTRG.4370"
13632,"MSTRG.4370"
13633,"MSTRG.4370"
13634,"MSTRG.4370"
13635,"MSTRG.4370"
13636,"MSTRG.4370"
13637,"MSTRG.4370"
13638,"MSTRG.4370"
13639,"MSTRG.4370"
13640,"MSTRG.4370"
13641,"MSTRG.4370"
13642,"MSTRG.4370"
13643,"MSTRG.4370"
13644,"MSTRG.4370"
13645,"MSTRG.4370"
13646,"MSTRG.4370"
13647,"MSTRG.4370"
13648,"MSTRG.4370"
13649,"MSTRG.4370"
13650,"MSTRG.4370"
13651,"MSTRG.4370"
13652,"MSTRG.4370"
13653,"MSTRG.4370"
13654,"MSTRG.4370"
13655,"MSTRG.4370"
13656,"MSTRG.4370"
13657,"MSTRG.4370"
13658,"MSTRG.4370"
13659,"MSTRG.4370"
13660,"MSTRG.4370"
13661,"MSTRG.4370"
13662,"MSTRG.4370"
13663,"MSTRG.4370"
13664,"MSTRG.4370"
13665,"MSTRG.4370"
13666,"MSTRG.4370"
13667,"MSTRG.4370"
13668,"MSTRG.4370"
13669,"MSTRG.4370"
13670,"MSTRG.4370"
13671,"MSTRG.4370"
13672,"MSTRG.4370"
13673,"MSTRG.4370"
13674,"MSTRG.4370"
13675,"MSTRG.4370"
13676,"MSTRG.4370"
13677,"MSTRG.4370"
13678,"MSTRG.4370"
13679,"MSTRG.4370"
13680,"MSTRG.4370"
13681,"MSTRG.4370"
13682,"MSTRG.4370"
13683,"MSTRG.4370"
13684,"MSTRG.4370"
13685,"MSTRG.4370"
13686,"MSTRG.4370"
13687,"MSTRG.4370"
13688,"MSTRG.4370"
13689,"MSTRG.4370"
13690,"MSTRG.4370"
13691,"MSTRG.4370"
13692,"MSTRG.4370"
13693,"MSTRG.4370"
13694,"MSTRG.4370"
13695,"MSTRG.4370"
13696,"MSTRG.4370"
13697,"MSTRG.4370"
13698,"MSTRG.4370"
13699,"MSTRG.4371"
13700,"MSTRG.4371"
13701,"MSTRG.4371"
13702,"MSTRG.4371"
13703,"MSTRG.4371"
13704,"MSTRG.4371"
13705,"MSTRG.4371"
13706,"MSTRG.4371"
13707,"MSTRG.4371"
13708,"MSTRG.4370"
13709,"MSTRG.4370"
13710,"MSTRG.4370"
13711,"MSTRG.4370"
13712,"MSTRG.4370"
13713,"MSTRG.4370"
13714,"MSTRG.4370"
13715,"MSTRG.4370"
13716,"MSTRG.4370"
13717,"MSTRG.4371"
13718,"MSTRG.4371"
13719,"MSTRG.4371"
13720,"MSTRG.4371"
13721,"MSTRG.4371"
13722,"MSTRG.4371"
13723,"MSTRG.4371"
13724,"MSTRG.4371"
13725,"MSTRG.4371"
13726,"MSTRG.4370"
13727,"MSTRG.4370"
13728,"MSTRG.4371"
13729,"MSTRG.4372"
13730,"MSTRG.4370"
13731,"MSTRG.4370"
13732,"MSTRG.4371"
13733,"MSTRG.4373"
13734,"MSTRG.4373"
13735,"MSTRG.4373"
13736,"NKX1-2"
13737,"MSTRG.4305"
13738,"MSTRG.4305"
13739,"MSTRG.4306"
13740,"MSTRG.4306"
13741,"MSTRG.4306"
13742,"MSTRG.4306"
13743,"MSTRG.4307"
13744,"MSTRG.4308"
13745,"MSTRG.4309"
13746,"MSTRG.4309"
13747,"MSTRG.4310"
13748,"MSTRG.4311"
13749,"MSTRG.4312"
13750,"MSTRG.4312"
13751,"MSTRG.4312"
13752,"MSTRG.4312"
13753,"MSTRG.4313"
13754,"MSTRG.4313"
13755,"MSTRG.4304"
13756,"MSTRG.4304"
13757,"ZRANB1"
13758,"CTBP2"
13759,"CTBP2"
13760,"CTBP2"
13761,"CTBP2"
13762,"CTBP2"
13763,"MIR4296"
13764,"MSTRG.4314"
13765,"MSTRG.4315"
13766,"TEX36"
13767,"LOC283038"
13768,"FLJ37035"
13769,"EDRF1"
13770,"EDRF1"
13771,"EDRF1"
13772,"EDRF1"
13773,"EDRF1"
13774,"EDRF1-AS1"
13775,"MSTRG.4316"
13776,"MSTRG.4316"
13777,"MSTRG.4316"
13778,"MSTRG.4316"
13779,"MSTRG.4317"
13780,"MSTRG.4318"
13781,"MSTRG.4318"
13782,"MSTRG.4318"
13783,"MSTRG.4316"
13784,"FANK1"
13785,"FANK1-AS1"
13786,"MSTRG.4319"
13787,"MSTRG.4319"
13788,"MSTRG.4319"
13789,"MSTRG.4319"
13790,"MSTRG.4319"
13791,"MSTRG.4319"
13792,"MSTRG.4320"
13793,"MSTRG.4321"
13794,"MSTRG.4323"
13795,"MSTRG.4322"
13796,"MSTRG.4322"
13797,"MSTRG.4322"
13798,"MSTRG.4322"
13799,"MSTRG.4322"
13800,"MSTRG.4322"
13801,"MSTRG.4324"
13802,"MSTRG.4322"
13803,"MSTRG.4322"
13804,"MSTRG.4322"
13805,"MSTRG.4325"
13806,"MSTRG.4326"
13807,"MSTRG.4326"
13808,"MSTRG.4327"
13809,"MSTRG.4327"
13810,"MSTRG.4327"
13811,"MSTRG.4327"
13812,"MSTRG.4327"
13813,"MSTRG.4327"
13814,"MSTRG.4327"
13815,"MSTRG.4327"
13816,"MSTRG.4327"
13817,"MSTRG.4327"
13818,"MSTRG.4327"
13819,"MSTRG.4327"
13820,"MSTRG.4328"
13821,"MSTRG.4328"
13822,"MSTRG.4329"
13823,"MSTRG.4330"
13824,"MSTRG.4328"
13825,"MSTRG.4328"
13826,"MSTRG.4328"
13827,"MSTRG.4328"
13828,"MSTRG.4333"
13829,"MSTRG.4333"
13830,"MSTRG.4334"
13831,"MSTRG.4334"
13832,"MSTRG.4335"
13833,"MSTRG.4335"
13834,"MSTRG.4336"
13835,"MSTRG.4337"
13836,"MSTRG.4337"
13837,"MSTRG.4331"
13838,"MSTRG.4332"
13839,"MSTRG.4338"
13840,"MSTRG.4339"
13841,"MSTRG.4340"
13842,"MSTRG.4340"
13843,"MKI67"
13844,"MKI67"
13845,"LINC01163"
13846,"MSTRG.4341"
13847,"MSTRG.4341"
13848,"MSTRG.4345"
13849,"MSTRG.4346"
13850,"MSTRG.4346"
13851,"MSTRG.4347"
13852,"MSTRG.4347"
13853,"MSTRG.4347"
13854,"MSTRG.4347"
13855,"MSTRG.4347"
13856,"MSTRG.4347"
13857,"MSTRG.4347"
13858,"MSTRG.4348"
13859,"MSTRG.4349"
13860,"MSTRG.4350"
13861,"MSTRG.4350"
13862,"MSTRG.4350"
13863,"MSTRG.4350"
13864,"MSTRG.4350"
13865,"MSTRG.4351"
13866,"MSTRG.4351"
13867,"MSTRG.4351"
13868,"MSTRG.4351"
13869,"LINC00959"
13870,"CTAGE7P"
13871,"GLRX3"
13872,"GLRX3"
13873,"MIR378C"
13874,"MSTRG.4342"
13875,"MSTRG.4343"
13876,"MSTRG.4344"
13877,"LINC01164"
13878,"MSTRG.4352"
13879,"MSTRG.4352"
13880,"MSTRG.4353"
13881,"MSTRG.4353"
13882,"MSTRG.4353"
13883,"MSTRG.4353"
13884,"MSTRG.4353"
13885,"MSTRG.4353"
13886,"MSTRG.4354"
13887,"MSTRG.4355"
13888,"DPYSL4"
13889,"STK32C"
13890,"LRRC27"
13891,"LRRC27"
13892,"LRRC27"
13893,"LRRC27"
13894,"LRRC27"
13895,"PWWP2B"
13896,"PWWP2B"
13897,"C10orf91"
13898,"INPP5A"
13899,"NKX6-2"
13900,"CFAP46"
13901,"LINC01166"
13902,"LINC01166"
13903,"LINC01167"
13904,"LINC01168"
13905,"ADGRA1-AS1"
13906,"ADGRA1"
13907,"ADGRA1"
13908,"KNDC1"
13909,"UTF1"
13910,"VENTX"
13911,"MIR202HG"
13912,"MIR202HG"
13913,"MIR202"
13914,"ADAM8"
13915,"ADAM8"
13916,"ADAM8"
13917,"TUBGCP2"
13918,"TUBGCP2"
13919,"TUBGCP2"
13920,"TUBGCP2"
13921,"ZNF511"
13922,"ZNF511"
13923,"CALY"
13924,"PRAP1"
13925,"PRAP1"
13926,"FUOM"
13927,"FUOM"
13928,"FUOM"
13929,"FUOM"
13930,"ECHS1"
13931,"MIR3944"
13932,"PAOX"
13933,"PAOX"
13934,"PAOX"
13935,"PAOX"
13936,"PAOX"
13937,"PAOX"
13938,"PAOX"
13939,"MTG1"
13940,"SPRN"
13941,"SCART1"
13942,"CYP2E1"
13943,"SYCE1"
13944,"SYCE1"
13945,"SYCE1"
13946,"SPRNP1"
13947,"FRG2B"
13948,"MSTRG.4356"
13949,"MSTRG.4356"
13950,"MSTRG.4356"
13951,"MSTRG.4356"
13952,"MSTRG.4356"
13953,"MSTRG.4357"
13954,"MSTRG.4358"
13955,"MSTRG.4358"
13956,"MSTRG.4359"
13957,"MSTRG.4359"
13958,"MSTRG.4359"
13959,"MSTRG.4360"
13960,"MSTRG.4360"
13961,"MSTRG.4360"
13962,"MSTRG.4363"
13963,"MSTRG.4363"
13964,"MSTRG.4363"
13965,"MSTRG.4363"
13966,"MSTRG.4363"
13967,"MSTRG.4361"
13968,"MSTRG.4362"
13969,"MSTRG.4364"
13970,"MSTRG.4366"
13971,"MSTRG.4367"
13972,"MSTRG.4365"
13973,"MSTRG.4368"
13974,"MSTRG.4369"
13975,"MSTRG.4380"
13976,"MSTRG.4375"
13977,"MSTRG.4376"
13978,"MSTRG.4378"
13979,"MSTRG.4378"
13980,"MSTRG.4378"
13981,"MSTRG.4379"
13982,"MSTRG.4379"
13983,"MSTRG.4374"
13984,"MSTRG.4381"
13985,"MSTRG.4382"
13986,"MSTRG.4382"
13987,"MSTRG.4387"
13988,"PTCHD3"
13989,"OR13A1"
13990,"ALOX5"
13991,"ALOX5"
13992,"ALOX5"
13993,"LOC102724323"
13994,"MARCH8"
13995,"MARCH8"
13996,"MARCH8"
13997,"DLG5"
13998,"DLG5-AS1"
13999,"MSTRG.4377"
14000,"SCGB1C1"
14001,"ODF3"
14002,"ODF3"
14003,"MSTRG.4383"
14004,"MSTRG.4383"
14005,"MSTRG.4384"
14006,"MSTRG.4384"
14007,"MSTRG.4384"
14008,"MSTRG.4385"
14009,"MSTRG.4386"
14010,"MSTRG.4386"
14011,"MSTRG.4388"
14012,"MSTRG.4388"
14013,"NLRP6"
14014,"NLRP6"
14015,"MSTRG.4393"
14016,"MSTRG.4393"
14017,"MSTRG.4393"
14018,"MSTRG.4393"
14019,"MSTRG.4393"
14020,"MSTRG.4393"
14021,"IFITM5"
14022,"MSTRG.4389"
14023,"MSTRG.4390"
14024,"MSTRG.4390"
14025,"MSTRG.4390"
14026,"MSTRG.4390"
14027,"MSTRG.4390"
14028,"MSTRG.4391"
14029,"MSTRG.4391"
14030,"MSTRG.4391"
14031,"MSTRG.4390"
14032,"MSTRG.4390"
14033,"MSTRG.4390"
14034,"MSTRG.4390"
14035,"MSTRG.4390"
14036,"MSTRG.4392"
14037,"MSTRG.4392"
14038,"MSTRG.4394"
14039,"MSTRG.4394"
14040,"MSTRG.4395"
14041,"MSTRG.4395"
14042,"MSTRG.4397"
14043,"MSTRG.4397"
14044,"MSTRG.4397"
14045,"MSTRG.4397"
14046,"MSTRG.4397"
14047,"MSTRG.4397"
14048,"MSTRG.4397"
14049,"MSTRG.4398"
14050,"MSTRG.4398"
14051,"MSTRG.4398"
14052,"MSTRG.4397"
14053,"MSTRG.4397"
14054,"MSTRG.4397"
14055,"MSTRG.4397"
14056,"MSTRG.4397"
14057,"MSTRG.4397"
14058,"MSTRG.4397"
14059,"MSTRG.4397"
14060,"MSTRG.4397"
14061,"MSTRG.4397"
14062,"MSTRG.4397"
14063,"MSTRG.4397"
14064,"MSTRG.4397"
14065,"MSTRG.4397"
14066,"MSTRG.4397"
14067,"MSTRG.4397"
14068,"MSTRG.4397"
14069,"MSTRG.4397"
14070,"MSTRG.4397"
14071,"MSTRG.4397"
14072,"MSTRG.4397"
14073,"MSTRG.4397"
14074,"MSTRG.4397"
14075,"MSTRG.4397"
14076,"MSTRG.4397"
14077,"MSTRG.4397"
14078,"MSTRG.4397"
14079,"MSTRG.4397"
14080,"MSTRG.4396"
14081,"MSTRG.4396"
14082,"MSTRG.4399"
14083,"MSTRG.4399"
14084,"MSTRG.4399"
14085,"MSTRG.4399"
14086,"MSTRG.4399"
14087,"MSTRG.4399"
14088,"MSTRG.4399"
14089,"MSTRG.4399"
14090,"MSTRG.4399"
14091,"MSTRG.4399"
14092,"MSTRG.4399"
14093,"MSTRG.4399"
14094,"MSTRG.4399"
14095,"MSTRG.4399"
14096,"MSTRG.4399"
14097,"MSTRG.4403"
14098,"MSTRG.4403"
14099,"MSTRG.4403"
14100,"MSTRG.4403"
14101,"MSTRG.4404"
14102,"MSTRG.4404"
14103,"MSTRG.4405"
14104,"MSTRG.4405"
14105,"MSTRG.4405"
14106,"MSTRG.4406"
14107,"MSTRG.4406"
14108,"MSTRG.4406"
14109,"MSTRG.4406"
14110,"MSTRG.4406"
14111,"MSTRG.4400"
14112,"MSTRG.4401"
14113,"MSTRG.4402"
14114,"MSTRG.4407"
14115,"MSTRG.4407"
14116,"MSTRG.4407"
14117,"MSTRG.4407"
14118,"MSTRG.4407"
14119,"MSTRG.4407"
14120,"MSTRG.4407"
14121,"MSTRG.4407"
14122,"MSTRG.4409"
14123,"MSTRG.4409"
14124,"MSTRG.4409"
14125,"MSTRG.4409"
14126,"MSTRG.4409"
14127,"MSTRG.4409"
14128,"MSTRG.4409"
14129,"MSTRG.4409"
14130,"MSTRG.4409"
14131,"MSTRG.4410"
14132,"MSTRG.4410"
14133,"MSTRG.4410"
14134,"MSTRG.4410"
14135,"MSTRG.4410"
14136,"MSTRG.4410"
14137,"MSTRG.4410"
14138,"MSTRG.4410"
14139,"MSTRG.4410"
14140,"MSTRG.4411"
14141,"MSTRG.4411"
14142,"MSTRG.4411"
14143,"MSTRG.4411"
14144,"MSTRG.4411"
14145,"MSTRG.4411"
14146,"MSTRG.4411"
14147,"MSTRG.4411"
14148,"MSTRG.4411"
14149,"MSTRG.4411"
14150,"MSTRG.4411"
14151,"MSTRG.4411"
14152,"MSTRG.4408"
14153,"DRD4"
14154,"MSTRG.4412"
14155,"MSTRG.4412"
14156,"MSTRG.4412"
14157,"MSTRG.4413"
14158,"MSTRG.4414"
14159,"MSTRG.4414"
14160,"MSTRG.4414"
14161,"MSTRG.4414"
14162,"MSTRG.4414"
14163,"MSTRG.4414"
14164,"MSTRG.4414"
14165,"MSTRG.4414"
14166,"MSTRG.4414"
14167,"MSTRG.4414"
14168,"MSTRG.4414"
14169,"MSTRG.4414"
14170,"MSTRG.4414"
14171,"MSTRG.4414"
14172,"MSTRG.4414"
14173,"MSTRG.4414"
14174,"MSTRG.4414"
14175,"MSTRG.4414"
14176,"MSTRG.4414"
