"gene.name","SRR975587.metastasized_cancer","SRR975588.metastasized_cancer","SRR975589.metastasized_cancer","SRR975591.metastasized_cancer","SRR975593.metastasized_cancer","SRR975598.metastasized_cancer","SRR975599.metastasized_cancer","SRR975601.metastasized_cancer","SRR975603.metastasized_cancer","SRR975604.metastasized_cancer","SRR975569.normal_colon","SRR975572.normal_colon","SRR975574.normal_colon","SRR975575.normal_colon","SRR975576.normal_colon","SRR975577.normal_colon","SRR975580.normal_colon","SRR975582.normal_colon","SRR975585.normal_colon","SRR975586.normal_colon","metastasized_cancer.average","normal_colon.average","metastasized_cancer.normal_colon.average","fc","log2FC","pval","qval"
"CES3",49.736255377454,82.4543291643413,20.1929691978022,24.8913044505495,14.0248056611927,24.3186097310779,16.2632716740338,50.0740911837264,20.2278405731572,30.163822335597,81.9302011589085,71.4059776886035,72.0972988038029,87.2354330221015,73.854105346586,89.2071095251266,73.5681914149895,78.0828840982837,105.47993313693,93.1155873279417,33.2347299348932,82.5976721523274,57.9162010436103,2.80896431994797,1.49003829916668,1.89228613127757e-05,0.000930425126044835
"PHLPP2",1.52820254946564,8.53257043745895,0.356515262164905,0.924051975043286,0.554745553764404,1.39898788011225,0.212435222222222,1.08778081921309,0.24776949196967,0.253321788882918,8.96554692256254,5.20458571914741,7.3289987839871,5.40503439106812,3.5729947485223,2.89647354630127,3.43700368780226,4.59441768469759,5.95772878774852,0.433605812287301,1.50963809802973,4.77963900841244,3.14463855322109,2.63934653249348,1.40018078146699,0.000953253785456187,0.00987343241694614
"ATP2C2",6.63126532911074,15.1439143265101,3.58830284068792,2.15577165704698,2.53070882441275,4.26000820520134,2.93025061627517,6.74341978053691,1.9779976079698,4.29311629102349,15.2572091355705,19.3575065278523,12.5312669877517,14.2810408008389,14.2015588858221,5.34618897399329,5.87994935151007,9.38749390629195,14.947007500755,13.0882581109899,5.02547554787752,12.4277480181376,8.72661178300755,2.41655968911786,1.27295462982908,0.000468029373094647,0.00611829702219379
"SPATA2L",0.379308128180354,0.016252769726248,0.102809831561997,2.01253234299517,14.6522808669887,10.4001018731079,8.16159155265701,0.174904027697262,1.41935563188406,2.77228542061192,0.0270981223832528,0.0270880132045089,0.100962201610306,0.100111028985507,0.0632669690821256,0.169453091465378,7.30706336779388,0.155951149436393,0.0360297648953301,0.0507304025764895,4.00914224454106,0.803775411143317,2.40645882784219,0.424508889507735,-1.2361333297676,0.0296643973393632,0.109776699566721
"KIAA0753",13.5953819536347,0.0064817026714616,2.61552031042898,7.68421724248651,4.59206156357565,3.29921217313126,0.437770360390444,17.8760092474955,9.49510722322117,12.6010842912921,0.0258425061649114,0.0104358849216543,0.018013629463139,0.00446717698433085,0.0119478155664012,0.0128367745954277,0.00473729784228102,0,0,0.00510806871307475,7.22028460683278,0.00933891542512201,3.61481176112895,0.174918500822239,-2.51524520624007,2.15036757029718e-05,0.000992501523308218
"ALOX12-AS1",50.8038661042559,0.0666327200799772,6.65074402770637,28.9336537337903,15.3063753016281,12.7014161505284,3.04233587546415,31.6364866358183,37.4062328131962,45.5903603019137,0.149871696372465,0.0897225755498429,0.134478661525278,0.121845425021422,0.00345782804912882,0.0446106429591545,0.0996755487003713,0.126792219651528,0.0248092245072836,0.045542274493002,23.2138103664382,0.0840806096829477,11.6489454880606,0.0714724394542141,-3.80646915946369,3.46005969475982e-06,0.000466988418441018
"CLEC10A",64.7958111421268,0.142880327539196,8.86034728289025,48.474778299591,16.1973816888207,19.7477880541922,2.59748415371506,54.9731130640764,47.7915654246762,56.5336847706203,0.338147365030675,0.150875834355828,0.178429914110429,0.206167030674847,0.181119147239264,0.172078489775051,0.879217507157464,0.118331420245399,0.105425447852761,0.29930695398773,32.0114834208248,0.262909911042945,16.1371966659339,0.0648027037808498,-3.94780218145114,6.90657403468187e-06,0.000593573845168494
"EVPLL",0.328446355784062,9.38805937686375,0.143010612596401,0.20595101285347,0.317129276863753,1.23458633933162,1.81561484678663,0.377767227249357,0.108697840102828,3.79930627095116,8.33170705809769,11.5428052835476,14.9815022066838,11.4488705280206,10.3173674282776,11.0176504799486,14.2000511434447,13.3139828172236,14.9715522557841,6.05807024781491,1.7718569159383,11.6183559448843,6.69510643041131,6.05211356003383,2.59743905810333,1.70022988676966e-06,0.000370287672050991
"FGGY",6.76546169530336,2.04687199548721,2.19080783570115,3.80082346832693,2.75606656476684,4.32027608992144,23.9402850093599,5.39750319321411,3.71725226541869,3.5460169426709,1.2605228948688,1.39064736770851,1.51608636119004,1.14274492144409,1.39408424536186,1.49657437105131,1.46560473491559,1.83987749841217,1.26088015761324,1.05692024853752,5.84813650601705,1.38239428011031,3.61526539306368,0.429486943979408,-1.2193138195014,1.10369978323366e-06,0.000311105376398987
"ALDOC",1.05227550417206,14.9409500724356,2.3718543449144,1.60752807970076,2.13481172802474,1.56790608768523,0.708455602287441,1.16693529722342,3.35576625902748,1.05481249043303,17.0885267109768,10.3534947137822,8.62712301287585,12.0235840138829,7.09001814429578,11.0288830859589,10.1630658035534,12.3806258233348,20.5820233646957,3.9104535562509,2.99612954659042,11.3247798229607,7.16045468477557,3.74426522781217,1.90468263291721,1.60189879917505e-05,0.000864118177128345
"CCT6B",1.52976523053938,3.81311713591787,0.531210233910512,0.650193404995403,1.32506483504444,1.86658863338952,1.2657652029574,0.685613056466442,1.09014261752988,0.614274639365614,2.20647498559608,3.79359957937481,4.40321911998161,4.91880082807233,6.0060782513791,4.22050652873123,3.76798584354888,4.30951622655532,2.40599826356114,2.23593081374502,1.33717349901165,3.82681104405455,2.5819922715331,2.12670114452031,1.08861731227774,6.0689363721389e-05,0.00168658733510938
"TBC1D3",5.61822980295192,11.1786781994827,5.92090609601339,3.44860318670116,9.04712420602556,7.11213730158247,3.22597061077298,3.44028874954352,7.15864399863055,2.22078442270237,13.6165243933354,10.6165940657334,24.6860943489044,14.0376486933962,11.4465095381923,15.66099464014,15.7353951386184,12.9689928108643,12.7021827309799,12.5809287682593,5.83713665744066,14.4051865128424,10.1211615851415,2.38901410550853,1.25641537195545,1.92817642015175e-05,0.000937943445056868
"PLXDC1",1.15313058139535,0,13.5593816919842,0.621147323602177,24.8483198104899,6.98452056865413,4.08147792899555,2.8032077612568,5.81928771561108,7.54698169928253,0.00173060848589807,0,0.0266070371103414,0.0355198652894607,0.0445974158832261,0.0435722991093518,3.04892895051954,0.069018025977239,0.0475245590054428,0.0358395775606136,6.74174550812716,0.335333833894112,3.53853967101064,0.232021144546177,-2.10767180788852,0.000680349177584194,0.00786222782066588
"IKZF3",0.551327396917579,0,4.6649940241233,0.980577108852654,7.40742075295957,0.544034248752885,0.178657479338843,0.0192732084729357,7.69093680827935,9.47806212582831,0.00275349460204006,0.00684589129625493,0.00294893894721167,0.0064613649765468,0.00563659362668454,0.0117925517831881,0.129131974908793,0.00363000997691907,0,0.0369468141612687,3.15152831535254,0.0206147634278907,1.58607153939022,0.372156089591774,-1.42602025191725,0.00472634214655376,0.0299139177158585
"GSDMA",25.1754055871609,2.19185167606769,15.1460725208165,8.65670805560032,18.7828037859253,6.99656041176471,1.75714513215149,6.42633991565941,7.11615800483481,5.69497019178082,2.55649090464679,2.47871996884233,2.31927210233683,2.35160220359925,2.79962567606769,3.09295849637389,5.47880942949234,3.27753799516519,2.73318764517862,5.79700026295998,9.7944015281762,3.28852046846629,6.54146099832125,0.482772030508128,-1.05058599919228,0.00485744754614947,0.0305709267596097
"KRTAP2-4",29.27002,0,0.96004,13.698187,1.429703,1.571339,0.325815,8.366459,10.212279,1.832808,0.18476,0,0,0,0,0.050351,0.023575,0,0,0,6.766665,0.0258686,3.3962668,0.239731631932596,-2.06050781367906,0.000733476081559825,0.00826699032304309
"CD300E",4.71318509470224,73.9217059267923,5.45380783006701,0.587515573523834,2.92167405765584,6.00154202364395,11.1948743436591,12.7555403370843,4.00941865254773,11.8642111833354,59.5960327638134,49.019190538374,40.5672455543052,57.3440509245164,53.5753202863826,23.8724445067644,25.2887657727905,48.9185560543684,65.6790293785561,83.7599854707295,13.3423475023012,50.7620621250601,32.0522048136806,5.94606575739621,2.57193541806305,8.02556476520166e-05,0.00198093833283552
"LAMA1",0.0630368887230019,1.90100316094357,0.128142127003085,0.219995980790286,0.163724129192794,0.263380177864039,0.329802886334229,0.0797487892903354,0.100198637802329,0.128314480342391,2.44076558236289,3.31950266139146,1.11929008898179,4.76500676848811,1.74694388404499,1.48095778530905,1.58826052543048,0.813489271324774,3.14855713705584,1.85780060674828,0.337734725828606,2.22805743111377,1.28289607847119,2.39567579595889,1.26043268308102,2.00384189030789e-05,0.000948850524218793
"IMPA2",6.92106423978202,20.6823909524399,6.00324682140203,6.75332165023532,6.13346101164231,8.85474387243002,2.58118678994303,7.59927741664603,6.21146608620263,7.28283141714144,17.487394935348,15.6930805722071,16.0284917394105,16.8163004443894,16.6975966110974,13.7510641461481,12.8212730168442,19.1263246054,19.0394942784246,20.4430260386426,7.90229902578647,16.7904046387912,12.3463518322888,2.18778221522461,1.12946913088484,6.89868688685813e-06,0.000593573845168494
"MADCAM1",0.05977,1.4482811509434,0.167671,0.129159,0.072232,0.311311,0.009087,0.213476,0.060289,0.121957,0.741025,1.521306,1.852674,1.18447416981132,2.345251,1.21500339622642,2.44265294339623,4.74831756603774,1.478959,6.053219,0.25932331509434,2.35828820754717,1.30880576132075,2.51124992512754,1.32840561594488,3.45617875061599e-05,0.00123150748484139
"BSG",73.6021042007528,326.410215193225,161.832926503973,114.017841714764,134.780404737767,244.480208122543,83.51730395734,215.801441081974,98.5859249385195,121.779562632371,258.065804180259,308.110248600586,355.403089159766,259.381797731075,327.286088952321,488.94813290046,452.477883099958,387.567462333333,341.753787649519,281.045950018402,157.480793308323,346.004024462568,251.742408885445,2.38874234648079,1.25625125082203,7.42929586079466e-05,0.00189453045497001
"FSTL3",14.8108791796134,2.29654480492091,31.894166373638,16.7082763866432,28.3898994674868,18.1904320091388,7.04137393602812,11.6160614636204,29.4412023553603,29.8821468474517,2.07515126151142,2.00408222636204,1.89380527908612,2.4204275884007,3.05753353391916,3.43457157574692,4.20933467662566,3.62746142319859,3.61823188471002,9.46977253919156,19.0270982823902,3.58103719887522,11.3040677406327,0.255626184442328,-1.96789247209904,8.15534675153717e-05,0.00200361320580567
"CFD",5.068447,100.852859,8.568748,19.832741,9.661204,6.016363,1.372356,9.006526,10.353057,11.622859,140.943787,69.656479,54.106525,76.879341,103.137077,116.305809,57.257275,103.722717,120.275406,69.367065,18.235516,91.1651481,54.70033205,7.90389850753812,2.98256442166809,4.18667818191665e-07,0.000269741694292058
"GNG7",0.702064716972261,3.02390391443347,0.594827694875411,1.94052977127409,0.41785362929008,0.202405491302304,0.260176628349788,1.56401579619182,0.884943893747062,0.737420373295722,3.38014702750353,4.65675755571227,3.43957054019746,3.7881313864598,2.77291095862717,5.88518182416549,2.20895124094969,4.87508373530795,3.91775127597555,2.45997956393982,1.0328141909732,3.73844651088387,2.38563035092854,2.45017409499307,1.29288426231346,3.21389049173781e-06,0.000450944545885168
"UHRF1",6.70219478089304,1.67022632883351,6.12890452821045,3.9580500337487,4.80289951176878,6.33962354361371,1.50727854811353,5.10595949740395,3.94870805244029,1.9607677706819,1.28008072429907,1.04418162305296,1.75960886915888,1.42515809622707,0.786683547594323,1.13490691917619,2.34468409847698,1.426561041883,1.07816430391139,2.10937113049498,4.21246125957079,1.43894003542748,2.82570064749913,0.497045325728744,-1.00855067725982,0.000134514581968226,0.0026911440765126
"TINCR",0.0852071480570585,2.15577464977865,0.171284707820954,0.0364163610427939,0.0119931576487949,0.308782225774717,0,0.0345775322183965,0.00730349606492868,0.120494374815544,1.66552799901623,1.10988182292179,1.87995180275455,1.1138777338908,1.20905820241023,2.02346951746188,1.68876806886375,2.81627051967536,1.99771072823414,1.8115137309395,0.293183365322184,1.73160301261682,1.0123931889695,2.23447553966946,1.15993625194227,7.43505683709067e-06,0.000612422341478716
"SLC25A23",8.94319139869281,39.5708325942685,9.18207633484163,8.39482388335847,6.11727929813977,24.0102765892408,6.16365028355958,15.9322758642534,7.63004404122675,12.1046992931121,35.5066627662142,32.6136333624937,43.2438747762695,42.0000544434389,32.4254739949723,40.7516111060835,46.5760502604324,40.308157040724,44.4203455666164,25.509020563097,13.8049149580694,38.3354883880342,26.0702016730518,3.10500596293163,1.6345960390363,1.47477358847237e-05,0.000840104194941003
"MARCH2",14.4855493218099,0.606215439247585,10.3659974977123,6.14380955007626,11.1558849402644,5.98236745856634,0.336402907981698,3.00843565327911,8.83082872470768,6.46889140188104,0.483767983477377,0.59035260396543,0.393092391967463,0.486646246314184,0.468696162430097,0.622354016268429,1.15985230808338,0.904831718352822,0.453272203355364,1.81847876487036,6.73843828955262,0.73813443990849,3.73828636473055,0.281185802786186,-1.83040434104247,7.28332692880862e-05,0.00186938724506088
"CDC37",5.84262727627628,1.5017229024024,29.7839979031532,11.3723303851351,9.15970762837838,4.62973924324324,1.50076140915916,1.1018392987988,13.0628792762763,10.5503477815315,0.748264470720721,2.67183552777778,4.39353743768769,0.584068147897898,1.97918762537538,2.96389726351351,3.07949630930931,4.15193767342342,2.07490250750751,2.17791373348348,8.85059531043544,2.48250406966967,5.66654969005255,0.461608157094352,-1.11525937676274,0.0173076272809383,0.0750139749120292
"CCDC159",13.239332711501,0,1.69605795614035,37.8784207392788,5.870846208577,3.47781622904483,0.908153627192982,2.91916607992203,19.4159531057505,5.61381972270955,0.0562095492202729,0.0111708245614035,0,0,0.011356831871345,0,0.0942819941520468,0.0281146842105263,0.0433431169590643,0.0299670847953216,9.1019566380117,0.0274444085769981,4.56470052329435,0.176819291442472,-2.4996524098069,7.71061637774295e-05,0.00193347227200433
"CYP4F24P",7.09103232415361,0.562849612683173,1.86644896816574,3.48703806568974,1.61842423673573,1.73472306543709,1.65670206998484,8.24787656493178,0.952861278676099,4.03679598433552,0.300351754168772,0.36142488226377,0.214932803183426,0.486697847397676,0.315839887569479,0.308480353713997,0.732722083880748,0.199909052299141,0.272629436584133,0.540772198837797,3.12547521707933,0.373376029989894,1.74942562353461,0.389339713990406,-1.36089858283828,0.000147825843143323,0.00285086247283733
"CERS1",0.222859427133541,0.0365628045080805,1.52705636489935,4.15914453799263,5.44837360433796,0.337885357527644,0.32748602962858,0.219755196767791,1.28075883924015,3.94505643691523,0.0406301746526793,0.0606533939608733,0.0290956206407712,0.0712823487383045,0.0762222452509215,0.0281503555429544,0.145827814573292,0.0597420026935072,0.022614852282393,0.199214246243266,1.75049385989509,0.0733433054578962,0.911918582676496,0.489715820060142,-1.02998329244155,0.00403928025209477,0.0267241767746642
"PLD3",0.0229288679831527,7.47517438935304,0.140493832631361,0.0782711188289719,0.119904234550853,0.176113964717255,0.0961074039908859,0.0426402249533936,0.0509245624525306,0.0453384239453152,3.50678645308292,7.40104355492647,10.045820386315,8.57670382358627,6.79057289401367,6.10989083560036,4.58018280770559,10.8542035047987,20.1689148866947,11.0251170440516,0.824789702340675,8.90592361907754,4.86535666070911,6.81097107987312,2.76786050634896,7.64827017718517e-07,0.000306034876566564
"TGFB1",17.9868614580645,0.0275350206690562,0.0796198893667861,11.9606855763441,5.1304556479092,1.81753352270012,0.940483843847073,112.812150444683,11.7874268062127,30.4293250544803,0.0495088872162485,0.0421603119474313,0.0261348043010753,0.00777073990442055,0.0137584096774194,0.0827953798088411,0.0150804612903226,0.00882643799283154,0.0180003921146953,0.111815725806452,19.2972077264277,0.0375851550059737,9.66739644071685,0.142925159785624,-2.80666819172923,0.00109252293425488,0.0108040838547474
"PSG11",13.1433346877447,74.4589605328896,125.546355045419,12.5866816321457,20.888351047964,47.4412669953015,7.88312956166797,25.3745917118246,12.3302332343383,29.1395718130384,52.9185705328896,74.9370992419734,104.341971278974,110.209861090838,62.2167146155051,127.011448810689,72.7352150886844,115.224262256656,70.0519223694205,102.963838692835,36.8792476262334,89.2610903978465,63.0701690120399,3.26989436668074,1.70924403048562,0.000487771598916442,0.00629310023817028
"ZNF283",0.176486758649156,57.1524275950469,0.157981883227017,0.196190243602251,0.152475070318949,1.50618875512195,0.73311522859287,0.0295441431144465,0.229279687954972,0.357184009756098,86.497844233546,59.6409255511445,47.4062812090056,59.2931665931707,14.4300503235272,81.3695499442402,17.9877953261538,17.4478230638649,83.181559521576,1.32477096660413,6.06908733753846,46.8579766732833,26.4635320054109,16.7485000122333,4.06595998915544,6.00083914963356e-05,0.00167207848149984
"NUCB1",2.1543247312285,0.0198542794980773,7.55250264136814,1.7431411643392,2.96298456891318,3.24027549382716,1.08709886399514,1.51949011333738,2.14409809269379,0.544748548067193,0.0546302108884841,0.0428253383930378,0.116871650070836,0.0852351226472374,0.0511716292248533,0.150499734264319,1.28793524286582,0.0910083021655535,0.10142571078729,0.147631006476422,2.29685184972678,0.212923394778385,1.25488762225258,0.416940998013899,-1.26208485485131,0.00046382417125157,0.00607842635384478
"LIN7B",5.88768078070175,9.36656117620137,7.67384696796339,0.867153782608696,3.2543749706331,4.4699794935164,2.28672872807018,3.62133430587338,4.36186305797101,3.21863586803966,12.5149677204424,10.1671456666667,10.3418492021358,13.8067273482075,12.2698468096873,14.6624545865751,9.20131761403509,10.4872591380625,14.8003739271548,13.3956940144928,4.50081591315789,12.164763602746,8.33278975795194,2.62263231275038,1.39101555912612,1.8305224666948e-05,0.000915767016447459
"SPIB",17.5260088331543,1.69051089710046,9.29077002167334,30.9551259789124,9.26138695733672,8.41556799160402,2.09374811012399,8.05184656067558,21.6454409929708,42.4144371123694,2.17243398867519,2.51905441521039,2.65479103065508,2.00302760509616,2.2816754276091,3.05656274714439,2.6215981030948,2.76646160939178,2.33443244205799,3.21737132861466,15.1344843455921,2.56274086975495,8.84861260767353,0.307482226448012,-1.70142507486278,0.000455724851293526,0.00601267237836265
"GALNT14",1.19337689279795,4.05579684835016,0.188541035558234,0.81731334578876,0.48825625998192,1.41366269820702,0.496786646677716,0.183026782205816,0.475138024935965,0.0865141211390689,4.2876819091457,4.29519777866506,2.05111379207473,4.50526972193762,4.31553245118276,1.96880731339461,1.695167736854,2.429698763146,3.94535603555823,1.87907773210788,0.939841265564261,3.13729032340666,2.03856579448546,2.29655474836694,1.19947117687739,0.000162032949357349,0.00303844896358755
"GSTM4",4.68566096208961,14.8494099865772,9.09185523054598,0.237440054054054,3.62968480282968,2.81548613713042,2.54922271177217,3.28154024850354,2.60902130672955,2.27536940395429,10.7851552138582,6.95597272555777,8.55469952802467,13.6707028634137,9.40546979793216,5.24415028768366,3.74831002158534,8.27033856666062,12.4993989156539,10.3366923500816,4.60246908441865,8.94708902704517,6.77477905573191,2.0961242126361,1.06772421098054,0.00797737306685853,0.0432130521140569
"UGGT1",7.60721784664657,0.0743946843255463,0.963423227731726,5.00657972584778,1.7518376426526,1.88455709593067,0.524699609721176,10.3590159013564,6.4396457786737,5.89586628854559,0.228994616126601,0.271110675282592,0.112133378070836,0.300592878372268,0.33370969155991,0.138224551695554,0.139552538507913,0.105732901959307,0.298692076940467,0.155652880482291,4.05072378014318,0.208439618899774,2.12958169952148,0.311863644615358,-1.68101271399372,0.000267285488455338,0.00420884427426635
"PMS1",104.276768527911,91.8656061602871,210.389878989633,478.749611098884,274.19197173126,41.7127859553429,39.5295319824561,60.9765004800638,275.905900276715,177.326996751196,57.5573791076555,62.9430125239234,50.9903671435407,52.2831630797448,41.6330053604466,73.3807946244019,69.6146332089314,69.2865394082935,63.2814170629984,119.21194461882,175.492555195375,66.0182256138756,120.755390404625,0.497648410239942,-1.00680126011021,0.0114321434484099,0.0558083761661205
"ALS2CR11",3.64040851370325,0.0801853916565411,0.446606315782368,1.81906363629,0.611199893209126,0.831779606453355,0.460993403807209,5.32244418685028,2.20881342918861,2.68871209572026,0.139308060348319,0.0709249389766437,0.0401569342513838,0.0582325705413798,0.0612240571081409,0.0778446491157014,0.0354741292021061,0.063984549345214,0.0832697159443769,0.263935441069259,1.8110206472661,0.0894355045902525,0.950228075928176,0.451947214636142,-1.14577381257802,0.000570458057726042,0.00698578777440308
"SAG",0.260342503143379,3.08853767856419,0.228812377408234,0.0264510111539242,0,0.0501268452646522,0.0417199847901034,0.146847013587508,0.0090036325288988,0.248673837355506,4.45145113546948,4.57962859338876,2.09437920786859,5.22949535550598,4.4071109119854,5.5017490002028,5.03338659156358,3.90942984688704,7.95882430622592,17.9498979048874,0.410051488379639,6.1115352853985,3.26079338688907,5.01620436446428,2.32659612596953,4.61582288391327e-07,0.00027327936655495
"BPIFB1",6.8872008814512,34.786598740419,7.07365221410322,5.64936746601942,9.95353019349344,5.44804630539942,3.67742232413558,3.43526556719469,6.70757703849429,6.94717119724067,24.6504986920456,22.4521622364163,31.6025513226026,31.4889626501448,22.9000936446943,25.8539586869358,37.3260018581162,31.7603240318515,21.3729430977687,20.2380761148016,9.0565831927951,26.9645572335377,18.0105702131664,3.36265070203696,1.74959892557539,5.8113908887325e-06,0.0005610569124076
"DSN1",26.9409810486417,4.02352778104464,25.908257453831,26.1253618027234,25.7696504048506,11.4436816722444,2.27519492778267,14.3046671202493,30.8525196607276,30.7219089795407,3.20700806205542,5.93804843100061,4.51951836305128,3.91627094573538,2.90142620445769,5.40482483686742,3.12708939008197,5.89577783469955,6.16615414050539,7.17373105169027,19.8365750851636,4.8249849260145,12.3307800055891,0.339772408079879,-1.55735939463885,0.000143460309665611,0.00279569475238562
"TRAPPC10",0.205173887833634,3.40362709300802,0.764060871704601,0.365404038234813,0.622225577370231,4.07372824995906,0.321561330112985,1.46224657270346,0.557681515146553,1.22035814295071,4.476342388243,3.9651283870149,3.58393276355002,3.92462939307352,5.71739354658589,5.93993099205829,4.60562942827902,10.6900521950221,11.3256453740789,7.14725498902898,1.29960672790241,6.13759394569347,3.71860033679794,3.31512235047027,1.72906211653979,1.28318859768939e-05,0.000794318902530471
"RAB36",0.323600344763092,10.7579707770158,6.73951168162926,20.655823159601,1.27040568765586,0.200030944305902,1.17429544139651,7.77700132813799,7.0323160361596,1.6831011446384,30.746467122818,41.0110392319202,24.6792070054032,14.3745109432668,17.4150185542394,34.2128771772652,9.49682535286783,27.1006824588529,24.9482915388612,3.32429332044888,5.76140565453034,22.7309212705943,14.2461634625623,4.59289202909042,2.19940286870436,0.000412091159881722,0.00562704062174134
"SGSM1",6.5708758763062,0.0172143572296476,0.84390662381531,5.27328559222357,1.14229387776428,1.75292890643985,0.323894052976914,14.4685728578372,6.48947639222357,5.56359677472661,0.0250014119076549,0.0370508041312272,0.0360613200486027,0.0410845339003645,0.034593782746051,0.0468443499392467,0.0192175640340219,0.0301569462940462,0.0143586636695018,0.0223405227217497,4.24460453115431,0.0306709899392467,2.13763776054678,0.276824442459306,-1.85295676225235,0.000276904021573765,0.00431574188541533
