"log2FC","logCPM","pval"
0.162570689730096,4.66964606266689,0.27923195258629
-0.0455987930805151,6.44357428092178,0.613630517421547
0.294311006107959,7.87554544095623,0.00360270012568993
0.288491631556036,8.40860226830751,0.00847664845568531
-0.0626854991071631,5.36357237964941,0.649895187883591
-0.317885381262844,6.69464525569693,0.000832741712510853
0.2080049934472,5.36864683748995,0.301238812883798
0.366738361167532,4.86581896085947,0.0764508563234505
-0.63453379847556,3.907796197874,0.000264710456482525
0.0740134511655148,5.11057299137974,0.628125354576008
-1.352893841567,-3.09979485949497,0.637332066390851
0.27535233619004,6.0552264099923,0.0164962467681161
0.0431429137476238,5.96705049960363,0.743287941919286
-0.513516313668183,5.46461404100302,5.67899928848358e-05
-0.185560431879496,4.02714519261911,0.2837917088255
0.0973917443438116,7.91841540673927,0.38927242405702
0.0357588812916028,8.43691236566673,0.735611218796481
-0.254854043229249,5.73704641108563,0.0555068090962077
0.230760691610772,8.17290317517019,0.0212977539615254
-0.123979627436266,6.3501939119489,0.189345162251219
0.156314539379594,6.49917105326253,0.105959364249551
-0.101685288107323,5.77393849385315,0.392729381187732
-0.196968906325101,1.13904477512586,0.531661041810467
-0.0644886528391151,5.76466223988211,0.576807482461963
0.252327576669433,5.47456284277335,0.0404424917771555
0.115740077526896,6.25041036434177,0.2644385731106
-0.251585943211564,6.78756780464698,0.010682599040754
0.00790408041665808,8.66258636939037,0.943857647976704
-0.0598972973492339,6.58130006252691,0.573312872443671
0.120147363589532,5.4370388046765,0.333307548092819
-0.284098745661861,6.26243096120411,0.00289227890201121
0.779298449359377,5.86487101154077,1.58602231325941e-06
-0.0458836708987505,6.87862078449806,0.663003785933818
0.183988083805262,6.13979428068282,0.101257901013723
0.837366693297319,5.62928346841592,3.04511158813088e-10
0.208371585999911,6.74919771686583,0.0393296500955248
1.11424039638215,-2.85172326310395,0.477369084711814
-0.0905822424857983,5.19400371373941,0.575119763485403
0.50117531945482,2.69948247762312,0.061904502998895
-0.420010455048901,8.17582737318812,0.000109112292979009
-0.169955198049515,7.88908486740084,0.0980601001960514
0.132027747105645,4.44317307127627,0.42281816933138
0.110883796969068,5.67834613545972,0.339455068689716
0.136885645252568,7.64092301585248,0.180983596694648
-0.0564284364547364,6.23701050651304,0.561111147915666
-1.76465742972707,11.1267448994813,3.51086005052687e-37
0.0557700156060679,5.15226839374467,0.731214848388029
-0.195153314033412,8.23755819412625,0.0639635372431222
0.403775084631586,2.58312859572644,0.507249328442568
0.05227156625939,5.26546635924085,0.724874986449284
0.207069344734857,3.7272685177831,0.293178276715407
0.02770743776678,7.53603909945009,0.814773052954073
0.0920131849412211,9.87207945018707,0.411402142090699
0.0143278124842849,4.37393044484641,0.935613902666661
0.155211964816613,4.58526963744884,0.302603344492382
-0.27601931517872,5.18969834220915,0.0565222736219284
-0.356987092120099,4.28470042596642,0.0445230148171218
-0.0401263710069581,7.60239135437496,0.759188954705939
0.265515696982072,3.69779803509094,0.152097506187444
-0.307787711483146,7.06188818898223,0.00314998295061702
0.0118237999463629,5.99442234783216,0.918955227712267
-0.41052488984332,1.92798477648659,0.142502095534443
0.0858484439648903,6.96158686777692,0.427527040810421
-0.130706689184138,6.55361906248507,0.153373373258029
-0.0161125401577061,6.74457646182984,0.879700594398979
0.546906687561132,6.85607576229468,1.58630265065662e-07
-0.0212504623058054,3.72822451755285,0.92254347235285
-0.422258380791439,-0.0112509225908969,0.33759296541052
0.879169337594555,-0.547788497485487,0.0623261995357857
-0.0154953929751975,5.55216101165125,0.899997837812881
-0.421099787505485,7.74669925919559,5.85992768510144e-05
-0.196743921089927,6.60038903391374,0.0311885267107409
-0.168185659505796,9.61345268132762,0.124148594765806
0.282309587752846,5.04196989577051,0.0643001564037566
-1.74111647461495,-3.01128657190798,0.393796802949423
0.543267512100318,3.85085812135307,0.00595150518846737
0.314080743780271,7.16754163122117,0.00180431199990188
-0.454735251675403,0.568890457092027,0.208120527991303
0.0515362969130411,4.7956375203911,0.736459205041183
-0.138553396596923,1.67278107591848,0.611763283969248
0.0983861261241684,7.56820027879849,0.333502779094685
-0.144168731793903,2.66412304485456,0.543865107284161
0.0845247638219414,4.70082170063384,0.583950365083217
0.130530997825332,6.20219659812895,0.346563490176051
-0.130516187924144,5.97889534977133,0.244128057744148
0.326805785574151,6.37142906578137,0.000441324591760693
0.0489084930029632,7.95149109913144,0.674389878847113
-0.152178578375773,7.42580992179827,0.135742088230307
0.504538188190573,5.14925718092147,0.0100759075462093
-0.0713052274262474,6.24549402855736,0.457867834989377
0.109466355283465,6.65605089031693,0.231762069103325
0.213331453171491,5.63091455790407,0.119762136452603
-0.00532165840524413,0.377341733456025,1
0.0124941930238373,7.01944703821678,0.902475383523304
0.0533900714910134,4.44125057139982,0.771594737474816
0.120335852105954,7.54559434719813,0.270395536614656
-0.668870956578636,9.11341118182002,2.19102288062835e-08
-1.8943537693604,6.34325099336009,1.15883231308563e-32
-0.852568025785386,2.12636518595575,0.00425164273809389
-0.113374209898574,5.85887662071977,0.316481252602229
1.84224485636418,-3.39906874081338,1
-0.574153790516004,6.09803797345395,1.55801679729027e-06
-1.13236465801078,9.40756975090253,6.81511196536609e-21
-0.176658312624154,5.84869043479633,0.119760920868603
-0.0236150214318176,4.74386015271985,0.881544807764605
0.0101329455432468,6.05643706816568,0.926602749686983
0.0337867732101014,6.22313722407926,0.740260800474822
0.797779029015415,5.90784828642205,9.87890997607081e-08
0.00166168679616206,4.22598839992315,0.996262155039596
0.555819588306263,6.89324247315344,5.14106001583242e-05
-0.212124498041464,4.62227875938579,0.175561402963882
0.0613351249790995,2.38072728533468,0.814519473194451
-0.0719554454413716,6.11913035537793,0.489553816867104
-0.662945968364522,5.63818898456673,1.39983748686316e-05
-0.0112200670729906,4.68101530882013,0.949214319792045
0.105517493428637,6.86167156478792,0.276407797700054
0.343181041742629,6.29085972104502,0.000640376999564723
-0.003598698169833,1.53405891672283,1
-0.342836786158008,7.95487377388923,0.00142429722886984
