"gene.name","SRR3396381.amphotericin_B","SRR3396382.amphotericin_B","SRR3396384.amphotericin_B","SRR3396385.control","SRR3396386.control","SRR3396387.control","amphotericin_B.average","control.average","amphotericin_B.control.average","fc","log2FC","pval","qval"
"YML108W",27.60652,24.232893,33.602222,69.834671,69.63652,44.610573,28.480545,61.360588,44.9205665,2.15905499985842,1.11039999510304,0.000406317985497395,0.0185690151924653
"TSL1",407.755554,411.075775,346.255096,186.939606,172.813278,227.253021,388.362141666667,195.668635,292.015388333333,0.495199688890367,-1.01391768670931,0.00121687560423456,0.0251438438947328
"DUR1,2",185.080093,140.577499,176.242966,73.060616,62.665695,92.582184,167.300186,76.1028316666667,121.701508833333,0.451867811772422,-1.14602730276057,0.0144365851018313,0.0649188316095676
"IMD4",80.459076,61.799374,81.58374,160.480743,181.825073,134.015793,74.6140633333333,158.773869666667,116.6939665,2.15508038139867,1.10774168076798,0.0026533169636842,0.0329509861563657
"snR54",1.481889,2.346745,4.747782,9.766088,12.607467,8.56547,2.85880533333333,10.3130083333333,6.58590683333333,3.15795387907687,1.65899010124471,0.0248383453456912,0.0861200359417385
"YML007C-A",11.452598,18.655296,9.53056,5.120775,5.926044,4.09762,13.212818,5.04814633333333,9.13048216666667,0.434868078354579,-1.20135028373951,0.0388830463265299,0.112567054459198
"PYC2",246.1819,214.735138,227.629303,88.972954,103.29631,109.932854,229.515447,100.734039333333,165.124743166667,0.437363785666179,-1.19309432672537,0.00158324932050524,0.027704908480051
"ARG7",719.530396,733.21637,701.272888,144.724854,139.465164,175.943253,718.006551333333,153.377757,435.692154166667,0.211040790633353,-2.24440622032988,4.0212741076795e-05,0.0115548338277474
"ERB1",23.634951,16.577785,26.590809,42.717712,54.066708,36.010681,22.2678483333333,44.2650336666667,33.266441,2.00458498982784,1.00330358576198,0.0141998551986245,0.0641800853269465
"NAT4",3.134817,2.266206,2.064228,6.993261,8.280005,6.006059,2.488417,7.09310833333333,4.79076266666667,2.34418467448801,1.22908622951832,0.00752906970457701,0.0473876705118448
"PGM2",561.20813,625.582092,486.539825,284.450409,232.688416,337.588043,557.776682333333,284.908956,421.342819166667,0.49879302102352,-1.00348681537575,0.00507547121853258,0.041155451402449
