"gene.name","SRR3396381.amphotericin_B","SRR3396382.amphotericin_B","SRR3396384.amphotericin_B","SRR3396385.control","SRR3396386.control","SRR3396387.control","amphotericin_B.average","control.average","amphotericin_B.control.average","fc","log2FC","pval","qval"
"NOP16",87.529716,79.914818,99.523483,151.371796,150.291245,124.913116,88.989339,142.192052333333,115.590695666667,1.6173513442126,0.693633115727488,0.000629472442551293,0.0199109252246783
"PMI40",168.33963,162.781754,176.66272,185.998032,209.978806,212.141266,169.261368,202.706034666667,185.983701333333,1.19172764073569,0.253054557732034,0.0461620943583652,0.12529711325842
"FMP52",290.307892,305.604126,298.481293,242.081253,231.071045,249.893967,298.131103666667,241.015421666667,269.573262666667,0.80622313916707,-0.310748904749074,0.00311910920058311,0.0349764666210958
"YND1",37.79985,34.143314,38.782669,41.456608,43.349892,36.711876,36.908611,40.5061253333333,38.7073681666667,1.10561591583026,0.144850289221694,0.0454899571190969,0.12386331641188
"NUG1",32.629917,23.4293,33.79287,64.785294,84.220612,55.587849,29.9506956666667,68.1979183333333,49.074307,2.28169469706538,1.19010576423995,0.00828341560778467,0.0500643912900778
"YER006C-A",1.91437,1.156061,0.999403,1.97958,1.32709,2.162022,1.35661133333333,1.82289733333333,1.58975433333333,1.19420584748517,0.256051538067944,0.361123231585402,0.508341542694547
"PAC2",10.300916,9.507715,10.811071,14.025196,12.775232,12.864098,10.2065673333333,13.2215086666667,11.714038,1.27746383223064,0.353282445918171,0.00565738252656789,0.0431580946886831
"TMA20",168.487762,163.481583,166.204269,200.497437,213.696747,203.182419,166.057871333333,205.792201,185.925036166667,1.23852420329002,0.308622062064539,0.00298797826012698,0.0344882767581757
"snR14",11.784444,8.312498,12.491215,11.36105,10.130807,16.848745,10.862719,12.7802006666667,11.8214598333333,1.14022888022427,0.189323448268116,0.56608900854568,0.689961354212885
"SEC3",24.315584,24.4741,23.095312,23.069412,25.365168,24.278198,23.9616653333333,24.2375926666667,24.099629,1.0079840424609,0.0114727995077086,0.825145511999556,0.884089604006036
"RRT1",24.052721,15.936746,19.910686,16.546787,18.631367,18.937752,19.9667176666667,18.0386353333333,19.0026765,0.919929049704253,-0.1204054984862,0.590040670134017,0.708989187731397
"NTF2",717.045898,765.547546,773.261169,785.667358,785.451538,752.165161,751.951537666667,774.428019,763.189778333333,1.03264493079095,0.0463442768116167,0.345535661140663,0.493285592645511
"YER010C",100.281845,112.549141,93.705421,86.899277,90.831215,94.366196,102.178802333333,90.698896,96.4388491666667,0.882901864009241,-0.179675006023078,0.0541686713354315,0.137350044276996
"TIR1",46.139736,57.895058,46.685181,48.56086,46.235424,53.200325,50.2399916666667,49.332203,49.7860973333333,0.974282325917211,-0.0375882002182087,0.708879475620044,0.80309560562904
"tE(UUC)E1",0,0.240706,0.191487,0.651986,1.315409,1.808093,0.144064333333333,1.258496,0.701280166666667,1.88971071398409,0.918165396645284,0.0150145670200155,0.0663189374201898
"PRE1",286.196899,313.333954,277.416504,320.653412,294.19046,323.041412,292.315785666667,312.628428,302.472106833333,1.06407612258267,0.0896013630046842,0.254622814126235,0.39746957791027
"PRP22",13.711184,13.052501,14.853317,15.138345,15.132794,14.890147,13.872334,15.053762,14.463048,1.08528428084835,0.118072993683914,0.085922218760532,0.185128639546565
"HEM14",48.320751,50.067127,49.882534,44.698616,45.651005,45.20911,49.4234706666667,45.1862436666667,47.3048571666667,0.915612329313223,-0.127191205039542,0.00854180834989693,0.050481570067029
"BUD25",0,0.353144,0,0.72896,0,0.219067,0.117714666666667,0.316009,0.216861833333333,1.16010082315913,0.214250193931065,0.546944058110701,0.674567014101185
"FAA2",8.791248,7.956388,7.656793,9.425796,9.018592,8.848074,8.13480966666667,9.09748733333333,8.6161485,1.10854981394604,0.148673600803507,0.108978792902754,0.219903159427455
"EDE1",78.023308,74.60894,70.418968,63.484982,62.010063,65.510773,74.3504053333333,63.668606,69.0095056666667,0.8558552827104,-0.224561224156596,0.0174257717557302,0.0714020330960148
"GPA2",123.294907,117.469749,112.341415,97.573532,97.826561,109.48481,117.702023666667,101.628301,109.665162333333,0.85789227084598,-0.221131601095231,0.017405344513121,0.071384072085931
"RPN3",152.954056,161.37619,146.716278,162.584991,162.134903,173.563965,153.682174666667,166.094619666667,159.888397166667,1.07384322794051,0.102783387381297,0.0207896621558513,0.078621310404759
"BIM1",88.080582,97.283707,90.607819,82.995728,85.671791,82.051758,91.9907026666667,83.5730923333333,87.7818975,0.909113995113308,-0.137466887516082,0.0792048868799776,0.175743592147277
"AFG3",61.53614,62.42598,63.661377,62.373669,59.184292,59.713165,62.5411656666667,60.4237086666667,61.4824371666667,0.968382047272389,-0.0463517612663073,0.176255377838481,0.305632949043629
"SPC25",69.701073,76.300552,75.974579,73.574409,70.610527,60.54084,73.992068,68.2419253333333,71.1169966666667,0.929480221506541,-0.10550392865387,0.250042027412712,0.39213273916218
"ISC1",61.574524,66.12561,58.782887,54.406326,56.054703,57.108421,62.161007,55.8564833333333,59.0087451666667,0.896194423264266,-0.158116345806028,0.0264324575030273,0.0893581463843067
"SBH2",649.137878,676.380981,705.432251,723.440063,698.364197,772.502319,676.983703333333,731.435526333333,704.209614833333,1.07668186597668,0.106592030589136,0.16188289860738,0.28845029687239
"YAT2",15.659975,16.934708,16.589357,12.35682,12.526024,11.522086,16.39468,12.1349766666667,14.2648283333333,0.757225259019226,-0.401205558576357,0.00364704374696156,0.0370015848548718
"SRB4",29.025885,30.598963,30.143793,27.093765,27.975136,27.4692,29.9228803333333,27.5127003333333,28.7177903333333,0.921487657275978,-0.117963252857736,0.0261439701070154,0.0888644202150687
"PRO3",368.447784,398.365723,402.43689,368.009399,357.983612,368.953247,389.750132333333,364.982086,377.366109166667,0.936716884943006,-0.0943150239587759,0.14988534554079,0.272578250923167
"PSY4",32.935131,35.738419,35.730961,32.264824,35.490772,38.280941,34.8015036666667,35.3455123333333,35.073508,1.00584743515463,0.00841149675628469,0.902213308741269,0.938066412523486
"GCD11",137.777039,124.320946,129.300613,156.562302,167.126205,137.759338,130.466199333333,153.815948333333,142.141073833333,1.1857881888219,0.24584633178391,0.0393931628417374,0.113750306800214
"GAL83",68.986107,73.099777,69.878746,64.788002,63.891586,66.234993,70.6548766666667,64.971527,67.8132018333333,0.918332791127508,-0.122911033726415,0.0138258015901044,0.0634962865154208
"tH(GUG)E1",3.593168,3.121409,6.223329,6.064254,4.33438,1.67416,4.31263533333333,4.02426466666667,4.16845,0.961561541080872,-0.056548900170915,0.690003347567642,0.789227521661052
"CHO1",291.692169,365.899323,349.708801,359.641022,320.228333,337.060028,335.766764333333,338.976461,337.371612666667,1.01275180916872,0.0182806622412503,0.895786828225691,0.934116677740485
"MIG3",8.246118,7.446562,7.59743,12.705701,15.299035,11.634635,7.76337,13.2131236666667,10.4882468333333,1.62664138619393,0.701896225573524,0.00880649593852567,0.0512410810478912
"SMB1",77.201881,80.22345,79.787514,86.674126,88.197754,86.226433,79.0709483333333,87.032771,83.0518596666667,1.09984447619618,0.13729953349216,0.00905199914671995,0.0517821165769137
"CHZ1",230.392227,313.769684,238.170074,422.953278,287.886658,256.835541,260.777328333333,322.558492333333,291.667910333333,1.23402270853778,0.30336894326642,0.359499880756844,0.506919151397484
"YPT31",229.913193,237.88681,242.314484,259.331879,264.876251,278.584991,236.704829,267.597707,252.151268,1.12624099467047,0.171515570415104,0.0155235982915403,0.0671646771014321
"FIR1",25.316532,23.630255,24.360456,26.239084,27.158844,30.147554,24.4357476666667,27.848494,26.1421208333333,1.12639308166897,0.171710378050456,0.0554941786194281,0.139760925329029
"COR1",163.500595,176.568451,171.157761,156.388535,155.968399,162.065689,170.408935666667,158.140874333333,164.274905,0.92595492595689,-0.110986127839404,0.0446898947859847,0.122555612012558
"ZRG8",13.881604,10.867119,10.81321,9.684498,10.138843,11.03165,11.8539776666667,10.284997,11.0694873333333,0.877678673768313,-0.188235242382175,0.252303439064484,0.394805580183263
"YER034W",73.850388,76.37458,76.165276,79.89045,77.91729,60.744045,75.4634146666667,72.850595,74.1570048333333,0.972322689939886,-0.0404929066568036,0.651299660462728,0.759296857320139
"EDC2",253.101303,221.727905,232.187607,176.963974,165.558975,187.321198,235.672271666667,176.614715666667,206.143493666667,0.748843561052384,-0.417263734369992,0.0162922589511437,0.0690156839131832
"ARB1",170.6978,149.325623,171.984818,232.202362,251.636124,208.434509,164.002747,230.757665,197.380206,1.41910712938921,0.504983503566654,0.00487931013538767,0.0405409189324502
"GLN3",46.29509,47.977047,46.459351,24.484142,24.234844,24.351461,46.910496,24.3568156666667,35.6336558333333,0.528873675540193,-0.91900492724639,1.58864589496766e-05,0.0104377643701181
"PHM8",65.012138,82.564117,65.338158,73.34951,55.559792,50.712002,70.971471,59.873768,65.4226195,0.847499049645924,-0.238716344422311,0.344253662964722,0.492277181079698
"KRE29",13.198289,13.164121,14.226489,17.140869,14.773762,12.310679,13.529633,14.74177,14.1357015,1.09299318754943,0.128284408951914,0.134544521171315,0.252847528308839
"YER038W-A",1.86887,1.377488,1.329272,2.015185,0,0.644239,1.52521,0.886474666666667,1.20584233333333,0.68833557295762,-0.538816024999541,0.384207394320754,0.530046053224743
"HVG1",42.351776,48.575157,47.784641,40.043758,33.285973,32.497772,46.2371913333333,35.2758343333333,40.7565128333333,0.771514129826613,-0.374235515739944,0.0451509663214661,0.123355781927614
"YER039C-A",44.028748,47.729286,57.37347,41.421494,25.846178,36.390579,49.7105013333333,34.5527503333333,42.1316258333333,0.695502777238245,-0.523871819228627,0.137036133242719,0.256131900474461
"YBL044W",3.738657,4.91638,3.680288,4.457185,2.591897,2.007903,4.111775,3.018995,3.565385,0.779874719197587,-0.358685710026552,0.290872661607912,0.436768124899674
"YEN1",19.88801,19.840933,20.874569,19.716352,18.56032,18.542173,20.2011706666667,18.939615,19.5703928333333,0.943663265411258,-0.0836559513889985,0.0604479608614708,0.146710513227823
"MXR1",41.727646,44.945267,41.755798,81.097794,77.763115,65.059975,42.8095703333333,74.6402946666667,58.7249325,1.73519546434718,0.795098187046073,0.00311103021751125,0.034941158718704
"SAH1",311.545349,291.302124,297.843445,406.736969,432.180664,384.126801,300.230306,407.681478,353.955892,1.36221754657165,0.445957120602191,0.00303960347078069,0.034688679222903
"ERG28",199.108154,234.050354,215.481323,230.740677,209.147903,220.560654,216.213277,220.149744666667,218.181510833333,1.01757430370241,0.0251341445348522,0.797059187647945,0.866543767591926
"ACA1",20.483992,17.721008,20.451897,17.943832,18.683826,21.821386,19.552299,19.4830146666667,19.5176568333333,0.990237407181184,-0.0141536453495144,0.908287559536544,0.940949266837522
"CAJ1",129.872101,136.252884,139.729324,127.395508,129.60675,133.072266,135.284769666667,130.024841333333,132.6548055,0.960225759584874,-0.058554455780183,0.232097344439391,0.370300288167934
"SPO73",71.004921,74.68605,66.328163,54.899044,46.131561,52.659149,70.6730446666667,51.229918,60.9514813333333,0.724873894598034,-0.464198061776807,0.0175753655937876,0.0717633614943798
"YER046W-A",13.923836,14.375096,11.139578,16.437386,11.906768,8.049594,13.14617,12.1312493333333,12.6387096666667,0.922508552815287,-0.116365808053623,0.695901555982864,0.794095893374506
"SAP1",22.672497,22.550837,24.168989,21.829651,22.927748,23.253384,23.1307743333333,22.670261,22.9005176666667,0.980370905640882,-0.0286004247487506,0.58360741062966,0.704124228657201
"YAL056C-A",6.93844,3.670295,5.733487,9.443885,6.978169,5.126085,5.44740733333333,7.182713,6.31506016666667,1.31524672774446,0.395333460737814,0.136277245339049,0.254969515801317
"ECM13",4.055436,3.150662,4.979348,3.944432,2.476693,3.946692,4.06181533333333,3.455939,3.75887716666667,0.882563638715751,-0.18022778483279,0.539418307565201,0.668790769591004
"ISD11",216.779617,258.165283,249.88826,246.856003,216.136597,212.149551,241.611053333333,225.047383666667,233.3292185,0.93639026258933,-0.0948181627731127,0.463125614825188,0.602786268552085
"TPA1",55.203331,48.751911,60.355618,72.80233,78.858078,65.515076,54.7702866666667,72.391828,63.5810573333333,1.33408063642708,0.415845870613646,0.0117136233070677,0.0595085651449383
"RSM18",175.179901,203.214386,199.253754,190.77478,169.296951,170.505112,192.549347,176.858947666667,184.704147333333,0.922294090725573,-0.116701240568062,0.315948877213833,0.462975463896998
"JHD1",23.903429,26.564529,23.381077,23.88468,24.765888,27.936262,24.616345,25.5289433333333,25.0726441666667,1.02354227320183,0.0335706881739426,0.207259073044997,0.342388123699276
"HOM3",424.314575,405.050415,406.763306,128.722931,127.921082,137.064316,412.042765333333,131.236109666667,271.6394375,0.319060437078231,-1.64809836677665,2.02977919163683e-05,0.0104377643701181
"PIC2",132.729263,131.945206,123.165169,66.451355,63.289795,87.897888,129.279879333333,72.546346,100.913112666667,0.549384479167483,-0.864111941926084,0.00207033290543279,0.030066494468857
"GIP2",50.814487,45.971092,41.234348,24.885094,24.14329,29.722834,46.0066423333333,26.250406,36.1285241666667,0.572456097159478,-0.804763040697897,0.00372539315435194,0.0370912753589329
"HIS1",1457.327393,1395.31897,1393.795044,645.527649,661.976318,672.04425,1415.480469,659.849405666667,1037.66493733333,0.465823326755429,-1.10214520855511,3.62022415840713e-05,0.0115548338277474
"FCY2",425.524353,427.82431,533.451782,388.550049,346.241638,296.357147,462.266815,343.716278,402.9915465,0.757591698853809,-0.400507572011444,0.0163820689242813,0.0691893459275218
"RPL34A",1736.96582,1512.003784,1676.906372,1965.130615,1959.121704,1804.086548,1641.95865866667,1909.446289,1775.70247383333,1.17291597635719,0.230099667386365,0.0190924903319387,0.0746953306798058
"FUI1",60.506622,63.532616,71.841331,95.786545,99.439804,83.339958,65.293523,92.8554356666667,79.0744793333333,1.43108347106053,0.517107822849374,0.00645991393990819,0.0447503042801522
"HMF1",460.759979,499.216156,469.94046,501.830231,470.383636,453.407135,476.638865,475.207000666667,475.922932833333,0.999185258322472,-0.00117590287138757,0.985599944623271,0.990632081626028
"PET117",141.899704,150.997513,136.767563,134.076935,108.047249,131.784912,143.221593333333,124.636365333333,133.928979333333,0.863228261836118,-0.212185995882383,0.16344033495373,0.290338226980093
"PCL6",57.209347,60.091473,53.723289,50.504829,50.236015,55.406818,57.0080363333333,52.0492206666667,54.5286285,0.90723627688369,-0.140449765636963,0.0117314879833242,0.0595566298981511
"FCY21",11.784614,8.849467,8.734616,11.223891,15.282209,11.043083,9.78956566666667,12.5163943333333,11.15298,1.25792362254901,0.331044328644148,0.222106893576031,0.358069052496208
"FCY22",5.786311,6.026284,5.954823,7.694419,8.711402,9.926497,5.92247266666667,8.77743933333333,7.349956,1.39134886278789,0.476484202418216,0.00414236320729811,0.0385261522967476
"CEM1",15.703518,13.986134,16.704559,23.512133,30.186991,24.714582,15.464737,26.137902,20.8013195,1.65311092042691,0.725183529821429,0.0133817832581457,0.0627155599291275
"GPP2",550.655457,724.979858,655.419434,763.665649,648.447632,629.62146,643.684916333333,680.578247,662.131581666667,1.0643810734263,0.0900147620372397,0.620836034572459,0.73389360985786
"THO1",194.828857,200.364136,188.746902,223.040085,220.787064,231.722061,194.646631666667,225.18307,209.914850833333,1.15171355754548,0.203781948990355,0.00121896754779438,0.0251438438947328
"VHR2",135.114197,141.909119,151.564819,113.151398,110.811768,110.471077,142.862711666667,111.478081,127.170396333333,0.784628068967597,-0.349919148159555,0.00679584541895606,0.0454813139861728
"VTC1",1115.092163,1187.166138,1200.773193,1042.319946,1058.768555,966.41925,1167.67716466667,1022.50258366667,1095.08987416667,0.879382427654353,-0.185437390843983,0.0295595323555952,0.0953254076024341
"URA7",40.7054037517241,28.2314846,46.0711684551724,91.5956963241379,99.7878601586207,64.9632526137931,38.3360189356322,85.4489363655172,61.8924776505747,2.28012899859507,1.1891154473588,0.00337086538470377,0.0358710872272182
"ALD5",443.875183,426.481018,461.31778,155.089264,168.107132,168.416336,443.891327,163.870910666667,303.881118833333,0.370190246325697,-1.43366121092394,0.000148742848300243,0.013132851047338
"ICL1",46.476528,37.135132,38.426964,37.946102,44.207142,37.830494,40.6795413333333,39.9945793333333,40.3370603333333,0.989813569013647,-0.0147712751369649,0.920897462540482,0.949950397185823
"SUP19",3.489125,3.088457,1.952952,2.724431,1.571548,1.273995,2.84351133333333,1.856658,2.35008466666667,0.74683176854989,-0.421144797003797,0.266668519941154,0.410486490187437
"RRT13",27.444666,27.341761,26.371042,19.002615,19.069141,25.584524,27.0524896666667,21.21876,24.1356248333333,0.772484983598165,-0.372421206270381,0.01596698599012,0.068332143545882
"YER066C-A",51.032303,61.864578,48.447739,33.806618,25.32563,44.149906,53.78154,34.4273846666667,44.1044623333333,0.618896185099116,-0.692230665744441,0.0326673220183604,0.101053387666574
"RGI1",89.89418,102.796356,73.424477,57.453949,42.553436,79.911797,88.7050043333333,59.9730606666667,74.3390325,0.643974457074429,-0.634924629191683,0.0513530941978027,0.133068461884753
"YER067C-A",73.441856,83.264427,61.354584,48.358948,37.855003,50.653252,72.6869556666667,45.622401,59.1546783333333,0.623470646068897,-0.681606457475141,0.0251034730402659,0.0867868384892679
"MOT2",58.727924,57.231537,59.405769,50.91774,55.559933,52.589127,58.4550766666667,53.0222666666667,55.7386716666667,0.908835913030471,-0.137908250221624,0.0551820829453198,0.139123237934358
"PRE7",364.194885,359.878815,372.679535,355.726044,344.896301,359.438751,365.584411666667,353.353698666667,359.469055166667,0.966517573828307,-0.0491321302269005,0.164727008001652,0.2918524862955
"YER068C-A",29.325272,22.553722,34.078426,2.953215,3.691108,5.465161,28.6524733333333,4.03649466666667,16.344484,0.166504826734618,-2.58636409533758,0.00302649309283765,0.0346506567834255
"ARG5,6",106.793213,103.183395,109.959274,24.734423,25.879297,24.69516,106.645294,25.10296,65.874127,0.243141824602683,-2.04013001165315,8.62579796345742e-06,0.0104377643701181
"TDA2",64.134331,75.003334,67.962471,104.382568,67.294884,71.790794,69.0333786666667,81.156082,75.0947303333333,1.16462894744348,0.219870383248361,0.396925687338409,0.542424285801641
"PTP3",13.843534,12.545413,14.400865,19.440912,18.890043,17.30525,13.596604,18.5454016666667,16.0710028333333,1.3518414550112,0.434925961175197,0.000524660514267472,0.0190680464851978
"YER076C",32.931168,36.046066,29.118347,30.189095,27.611826,30.994152,32.698527,29.5983576666667,31.1484423333333,0.9024782949448,-0.148035860008942,0.189918088833773,0.321997486977261
"YER076W-A",15.760982,17.852848,16.924334,25.56143,21.067049,20.272783,16.8460546666667,22.3004206666667,19.5732376666667,1.31016363067923,0.389747005981895,0.0402645842052478,0.115155410921143
"YER077C",16.151342,18.680176,18.087219,17.081171,18.257799,19.029732,17.639579,18.1229006666667,17.8812398333333,1.02093685626247,0.0298936399923366,0.696967491267501,0.79475601136167
"ICP55",36.487041,33.602463,33.120235,27.430538,26.786634,29.078415,34.4032463333333,27.7651956666667,31.084221,0.809933985082882,-0.304123771179929,0.0117066903132299,0.0595085651449383
"YER078W-A",3.344399,3.262868,1.08304,10.22098,1.558887,0.51625,2.56343566666667,4.09870566666667,3.33107066666667,1.10981721326507,0.150322084475415,0.881356521629035,0.925051553430699
"ERD2",273.032074,392.736389,303.931152,570.737,361.943848,303.281799,323.233205,411.987549,367.610377,1.26564676717014,0.339874815225067,0.372498528935319,0.518236567444955
"YER079W",133.248825,127.8592,127.774559,94.93045,91.391647,92.664558,129.627528,92.9955516666667,111.311539833333,0.720187963197205,-0.473554607523593,0.00048217176562082,0.0190657484340748
"YER079C-A",14.690999,21.16111,17.541552,14.675281,16.724083,23.258965,17.797887,18.219443,18.008665,0.987678963907206,-0.0178859118257762,0.904000784655799,0.938703818440388
"AIM9",76.073364,75.509125,75.197945,71.056808,75.94104,74.047012,75.593478,73.68162,74.637549,0.973525180587569,-0.0387097996202815,0.296816522019272,0.443690928401303
"ILV1",266.948517,243.174225,256.465881,146.932358,161.681442,155.625427,255.529541,154.746409,205.137975,0.607227502546708,-0.719690960113576,0.00154342973424382,0.0274732797660999
"SRG1",268.726667805732,23.1223368848195,248.761926234076,113.208984617834,127.777751571125,157.858426126858,180.203643641543,132.948387438606,156.576015540074,1.19209867012785,0.253503652757097,0.85190987401798,0.902869040999765
"UTP7",24.520233,20.13315,26.820286,42.194847,43.294777,31.995537,23.8245563333333,39.1617203333333,31.4931383333333,1.65145572578311,0.723738292633221,0.0013802019141298,0.0263652047585926
"GET2",127.416466,132.895599,127.074867,127.594559,109.965363,124.446976,129.128977333333,120.668966,124.898971666667,0.931066963422627,-0.103043163060771,0.274618025357751,0.419353144949447
"YER084W",5.652584,0,5.584981,0,0,0,3.745855,0,1.8729275,0.30017601637303,-1.73611938255881,0.159060794336055,0.284662588247379
"YER084W-A",0.46704,0.054489,0,1.044352,0.987509,0.551396,0.173843,0.861085666666667,0.517464333333333,1.61961358982885,0.695649653521199,0.0489339024292017,0.129456466379888
"YER085C",0.458988,1.036721,1.324664,0.330169,0.883815,0.30276,0.940124333333333,0.505581333333333,0.722852833333333,0.786026895978321,-0.347349415952249,0.325119314792513,0.472155857363635
"AIM10",15.623015,20.265133,18.476881,18.13397,18.572033,20.625319,18.1216763333333,19.1104406666667,18.6160585,1.04582209079774,0.0646374495255015,0.594667079719684,0.712383565953425
"YER087C-A",29.943544,22.852922,41.715237,26.894428,23.548723,49.102924,31.503901,33.182025,32.342963,1.0114290484337,0.0163951186474723,0.972572990331822,0.982695292626407
"SBH1",476.286743,451.227448,463.074219,519.009949,519.612305,517.50769,463.52947,518.709981333333,491.119725666667,1.12022315930493,0.163786159740521,0.00682829378880878,0.0454813139861728
"TRP2",322.721252,300.882324,303.164459,125.39283,133.100311,132.146667,308.922678333333,130.213269333333,219.567973833333,0.422847270683618,-1.24179142826903,0.000118086987900501,0.0123772532290296
"DOT6",56.1522593644658,52.2106411896759,51.3208910941176,57.804247447539,65.334329817527,87.3488722038415,53.2279305494198,70.1624831563025,61.6952068528611,1.26827453331099,0.342867068013908,0.0541087749562157,0.137247275631604
"AIM11",43.064163,42.920559,42.39613,59.604286,54.36274,55.197132,42.7936173333333,56.3880526666667,49.590835,1.31238106071004,0.392186679236523,0.0028164536485451,0.0338262008079314
"PUP3",336.541931,419.515381,357.204956,438.70285,341.676392,342.981506,371.087422666667,374.453582666667,372.770502666667,1.01053296502791,0.0151163852570579,0.935786491707546,0.959201455992389
"MET6",59.790642,57.876854,52.270203,116.896217,124.506744,84.256752,56.6458996666667,108.553237666667,82.5995686666667,1.90703181988257,0.931328916017633,0.0102104115278783,0.0553220080260499
"MRPL16",116.627159,126.897438,131.141739,116.124763,118.653915,113.007858,124.888778666667,115.928845333333,120.408812,0.931958477932887,-0.101662415774709,0.183296735697973,0.31445750808316
"YER091C-A",0.192228,5.111819,1.28985,1.520946,1.050146,1.129059,2.19796566666667,1.23338366666667,1.71567466666667,0.848167031606963,-0.237579688658422,0.777649608508764,0.852467560015717
"IES5",117.181305,115.961716,128.94722,141.09227,162.895767,149.205383,120.696747,151.064473333333,135.880610166667,1.25149669896663,0.323654485680058,0.034078709422757,0.103699361820128
"TSC11",10.965751,10.94038,11.42425,9.951435,10.642621,10.466662,11.110127,10.3535726666667,10.7318498333333,0.936990878886878,-0.0938930908115626,0.0870861650872322,0.186720125644352
"RAD51",136.669052,137.703537,143.171188,102.752808,97.095802,108.781929,139.181259,102.876846333333,121.029052666667,0.738246930688251,-0.43782464161827,0.00386497037727673,0.0373684107281858
"SHC1",30.006115,30.703527,32.986073,11.634224,12.793849,10.329274,31.231905,11.5857823333333,21.4088436666667,0.393033811773924,-1.3472746654053,0.000318823146723601,0.0183195393766169
"PRS2",68.388786,63.064346,67.928543,80.851669,79.132477,70.163429,66.4605583333333,76.7158583333333,71.5882083333333,1.16139377068176,0.215857201052131,0.00224766312353153,0.0309311012707343
"tE(UUC)E2",0,0,0,1.002947,0,0,0,0.334315666666667,0.167157833333333,1.29357958604163,0.37136881695692,0.322738887574691,0.469468492660475
"YER097W",13.1256863759166,1.03390868197607,1.05547259166345,12.78215317445,0.794716071015052,12.249656468545,5.07168921651872,8.60884190467001,6.84026556059437,1.72885582781475,0.789817565238702,0.644497646724456,0.753473246838703
"UBC6",144.960281,144.714447,150.116196,158.74118,157.338425,152.678406,146.596974666667,156.252670333333,151.4248225,1.06851324963511,0.0956047976227641,0.00381357721562003,0.0372662871767212
"AST2",19.680151,21.455215,20.090452,24.132645,19.638424,24.723185,20.408606,22.831418,21.620012,1.1015688618279,0.139559684337339,0.297747755620621,0.444707764822622
"APL3",13.438804,14.731859,15.158056,15.681103,15.883271,15.089239,14.4429063333333,15.5512043333333,14.9970553333333,1.07550028049518,0.105007901022201,0.16573128998212,0.292756144592044
"RPS8B",2230.599121,1953.595093,2148.419678,2423.060791,2571.783936,2289.221436,2110.87129733333,2428.02205433333,2269.44667583333,1.15867309030011,0.212473579692165,0.0413118471504359,0.116699501323469
"SSA4",41.278736,40.928349,46.743362,87.537064,71.789139,72.138184,42.9834823333333,77.1547956666667,60.069139,1.79131411781708,0.841018344850968,0.00259286962609129,0.0325901258817371
"RTT105",22.927446,25.730947,20.249277,23.345655,26.329229,18.837742,22.9692233333333,22.837542,22.9033826666667,0.996507817988234,-0.00504697127951611,0.97984394824251,0.986525651540654
"NUP157",28.452078,26.880987,24.956425,25.400497,29.268658,28.401064,26.7631633333333,27.690073,27.2266181666667,1.02756815403656,0.0392340846415023,0.658990549488605,0.76637118874725
"FLO8",22.76016,21.759716,21.169996,23.535826,27.258293,24.340054,21.896624,25.0447243333333,23.4706741666667,1.13583908070104,0.183758456392595,0.102783373319596,0.210466849672341
"MAM1",0.124779,0.712199,0.402517,0.37643,0.426442,0.917638,0.413165,0.573503333333333,0.493334166666667,1.09080745509829,0.125396465465351,0.51375123122946,0.646123055147765
"GLE2",64.344498,68.226166,73.661324,76.536621,78.01078,73.414909,68.743996,75.9874366666667,72.3657163333333,1.10993946257014,0.150480992402827,0.0877214858158541,0.187523313942164
"YER107W-A",37.412693,40.26281,45.976307,39.99691,45.829086,37.098202,41.21727,40.9747326666667,41.0960013333333,1.00331497421563,0.00477458740961038,0.96966597770802,0.980736803770049
"KAP123",38.940685,28.333654,38.731895,60.123051,77.560394,55.036037,35.3354113333333,64.2398273333333,49.7876193333333,1.82681503264601,0.869330566645534,0.0178995420764851,0.0723639787199374
"SWI4",25.300161,24.370651,22.852905,21.887632,21.65917,21.817905,24.1745723333333,21.7882356666667,22.981404,0.904554169667133,-0.144721192958416,0.0516728996772891,0.133619048894495
"YBL036C",105.86203,102.539536,109.659386,118.079414,114.962303,107.839783,106.020317333333,113.627166666667,109.823742,1.07741916854695,0.107579637749847,0.000517145162335142,0.0190657484340748
"BOI2",28.483772,26.16923,27.628637,29.008562,32.253239,28.934456,27.427213,30.065419,28.746316,1.09586398371977,0.132068745205114,0.129790215555698,0.247663774271199
"LSM4",144.171524,130.758194,148.95842,162.746109,156.148743,158.714157,141.296046,159.203003,150.2495245,1.13238529769772,0.179364923275155,0.0489366267012447,0.129456466379888
"TMN3",30.395115,31.407427,30.468252,35.970345,34.326115,35.513344,30.7569313333333,35.2699346666667,33.013433,1.14093100008845,0.190211544614967,0.00598702149850872,0.0437524185216891
"SPR6",66.304367,69.098053,68.712547,82.372131,73.056412,57.294403,68.0383223333333,70.9076486666667,69.4729855,1.04803821606085,0.067691324810704,0.540901139898232,0.670168947283002
"SLX8",48.069752,48.127129,52.334934,44.187763,47.720768,46.414452,49.510605,46.107661,47.809133,0.933670547010035,-0.0990145214424372,0.189750940487296,0.321868098428307
"RPL23B",3244.858887,4157.021973,4056.585205,6180.335938,4981.84082,4298.951172,3819.48868833333,5153.70931,4486.59899916667,1.36176125218975,0.445473788170673,0.0903214675736044,0.191649173860519
"SHO1",42.062359,47.054585,47.357498,56.454327,63.206676,52.89423,45.4914806666667,57.518411,51.5049458333333,1.26342080862836,0.337335238814041,0.0400483985892146,0.114768702305606
