"gene.name","SRR975587.metastasized_cancer","SRR975588.metastasized_cancer","SRR975589.metastasized_cancer","SRR975591.metastasized_cancer","SRR975593.metastasized_cancer","SRR975598.metastasized_cancer","SRR975599.metastasized_cancer","SRR975601.metastasized_cancer","SRR975603.metastasized_cancer","SRR975604.metastasized_cancer","SRR975569.normal_colon","SRR975572.normal_colon","SRR975574.normal_colon","SRR975575.normal_colon","SRR975576.normal_colon","SRR975577.normal_colon","SRR975580.normal_colon","SRR975582.normal_colon","SRR975585.normal_colon","SRR975586.normal_colon","metastasized_cancer.average","normal_colon.average","metastasized_cancer.normal_colon.average","baseMean","log2FC","lfcSE","stat","pval","padj"
"MIR595",9.11779610785744,1.62978488243999,7.22421002431945,12.9100954116457,5.24438738692826,16.1817710362376,7.01801926728407,12.0562690531992,10.0185157434172,4.36240715472264,3.49098966297183,2.95528789742335,3.15641400907433,1.80467353261428,3.1217096319959,3.31534732216793,7.46560035081792,4.12084831690803,4.70765322381911,3.41143085371001,8.57632560680516,3.75499548015027,6.16566054347772,6.16566054347772,1.18754416472468,0.425350710819095,2.79191766821744,0.00523966863431338,0.0222819537991277
"LOC100128770",1.82355922157149,0,0,0,0,1.07878473574918,0,15.3443424313444,2.31196517155783,0.872481430944529,0,0,0,0,1.04056987733197,0,0,0,0,0,2.14311329911675,0.104056987733197,1.12358514342497,1.12358514342497,3.23845915691646,1.78815679311457,1.81105995256478,0.0701315717989992,0.172063667421807
"LLGL2",6.38245727550021,39.1148371785598,8.82959002972377,2.76644901678122,35.9615135103652,25.8908336579802,67.8408529170793,44.9370028346516,63.1937146892473,11.3422586022789,931.221492597736,512.249902220047,35.7726921028424,372.665084484848,82.2050203092252,16.5767366108397,98.1193188964641,118.474389111106,949.062889921933,236.525872523894,30.6259509712167,335.287339877894,182.956645424555,182.956645424555,-3.46080586881862,0.628786230342486,-5.50394665438777,3.7138196577988e-08,9.13331081780453e-07
"GOLGA8O",0,0,0,0,0,0,0,0,2.31196517155783,0,0,8.86586369227004,0,6.31635736414997,3.1217096319959,0,0,0,2.82459193429147,6.82286170742002,0.231196517155783,2.79513843301274,1.51316747508426,1.51316747508426,-3.09906417193082,1.70367905145751,-1.81904224817435,0.0689049847806758,0.16968246395066
"POLR2F",1983.12065345899,5030.33103965104,1505.04375506655,2285.08688786129,2625.93968445479,3918.146160241,3387.36396634244,1866.52965432711,1773.27728658485,2111.40506288576,3350.47732903722,4223.10640541796,7570.13293176328,4599.21049786748,5545.19687630204,6618.53837082125,6287.10200972452,5288.07860267222,5793.2380572318,5071.66053584888,2648.62441508738,5434.67416166867,4041.64928837802,4041.64928837802,-1.03713411074065,0.217721041429655,-4.76359153865128,1.90177277850804e-06,2.82500695437341e-05
"LCOR",2.73533883235723,0,0,0,0.749198198132609,12.9454168289901,0,2.19204891876349,2.31196517155783,0,9.60022157317254,3.94038386323113,6.31282801814867,5.41402059784283,4.16227950932786,12.1562735146158,14.9312007016358,0,1.88306128952765,12.5085797969367,2.09339679498013,7.0908848864439,4.59214084071201,4.59214084071201,-1.76204679542243,0.850938041781482,-2.07071103759035,0.0383858081308032,0.108551201614537
"TBC1D24",1960.32616318935,451.450412435878,893.393973007505,1154.53138967003,1309.5984503358,1855.50974548858,1834.0423685169,1254.9480059921,1149.81734532143,518.25396998105,581.24977888481,283.707638152641,632.334939817891,529.67168182229,269.507598228979,434.310499203999,1096.3767372344,584.130248921713,546.087773963017,1115.53788916317,1238.18718239386,607.291478539292,922.739330466577,922.739330466577,1.02746102939823,0.303979153174782,3.38003780413015,0.000724758602779715,0.00445383633049151
"AIRE",1.82355922157149,0,12.0403500405324,2.76644901678122,0,3.23635420724753,4.67867951152271,0,0,2.61744429283359,0,0,0,0,0,0,0,0,2.82459193429147,0,2.71628362904889,0.282459193429147,1.49937141123902,1.49937141123902,2.99528925839142,1.53222452916776,1.95486314268727,0.0505992259036861,0.134068497379044
"PTTG1IP",71.118809641288,3.25956976487999,8.02690002702161,59.0175790246661,17.9807567551826,9.70906262174258,0,6.57614675629047,26.972927001508,74.1609216302849,9.60022157317254,0,4.20855201209911,12.6327147282999,0,18.7869681589516,5.33257167915566,9.27190871304306,3.76612257905529,0,27.6822673222864,6.35990594437772,17.0210866333321,17.0210866333321,2.12562674191417,0.781706251199684,2.71921420437917,0.00654372163976274,0.0265720007951416
"CLDN6",448.595568506586,49.7084389144198,86.6905202918334,82.9934705034367,175.31237836303,761.622023438918,138.02104558992,127.138837288283,53.945854003016,53.2213672876162,41.891875955662,47.2846063587735,70.4932462026601,46.019175081664,69.7181817812417,45.3097467362951,102.385376239789,67.9939972289824,83.7962273839802,193.314415043567,197.724950418706,76.8206848012615,137.272817609984,137.272817609984,1.36449869994628,0.479519791254134,2.84555241479727,0.00443344623785416,0.0194682161851041
"HAS1",0,4.88935464731998,8.02690002702161,11.0657960671249,8.99037837759131,0,7.01801926728407,6.57614675629047,11.5598258577891,14.832184326057,5.23648449445775,3.94038386323113,0,6.31635736414997,5.20284938665983,1.10511577405598,2.13302867166226,2.06042415845401,0,3.41143085371001,7.29586053264784,2.94060745663809,5.11823399464297,5.11823399464297,1.30789892575012,0.6589312961292,1.98487905102275,0.0471579296496401,0.127230615870412
"FGF13",60.1774543118591,0,4.81614001621296,16.5986941006873,5.24438738692826,5.39392367874588,0,48.2250762127968,26.202271944322,27.0469243592804,0,0,0,0,0,0,1.06651433583113,0,0,0,19.3704872010833,0.106651433583113,9.73856931733319,9.73856931733319,6.41922051596774,1.12596150233237,5.7011012389595,1.19035911289436e-08,3.28709529818167e-07
"TRPV2",4.55889805392872,1.62978488243999,0,0,0,0,0,0,2.31196517155783,0,3.49098966297183,1.97019193161556,11.5735180332726,5.41402059784283,6.24341926399179,5.52557887027989,5.33257167915566,2.06042415845401,4.70765322381911,0,0.850064810792654,4.63183674214032,2.74095077646649,2.74095077646649,-2.34932054560693,0.862960460382021,-2.72239650999411,0.00648103290877391,0.0263471622511921
"COPS7B",0,4.07446220609998,0,0,0,0,0,0,2.31196517155783,0,5.23648449445775,0,15.7820700453717,0,8.32455901865572,7.73581041839184,0,0,8.47377580287441,0,0.638642737765781,4.55526997797514,2.59695635787046,2.59695635787046,-2.72013305810147,1.58024607655855,-1.72133511258282,0.0851900313972507,0.198997446138702
"NPPC",2.73533883235723,0,4.0134500135108,0,2.99679279253044,4.3151389429967,0,5.48012229690873,0,0,0,0,2.10427600604956,0,0,0,0,0,0,0,1.95408428783039,0.210427600604956,1.08225594421767,1.08225594421767,2.82641510814894,1.65841538988187,1.70428658910978,0.0883275591814091,0.204974180477813
"PTPN4",6976.93758173251,2042.12045769731,5203.83928751811,5363.22249386653,2766.78894570372,4408.99321500688,5116.13604585009,10313.5901627822,8339.25837380908,9309.37686817812,2338.96307419113,1884.48858259029,3066.98227881723,894.215735410374,3298.60651114233,3179.41808195905,1927.19140484685,3849.90254007132,3006.30734873089,2735.96754467543,5984.02634321446,2618.20431024349,4301.11532672897,4301.11532672897,1.19257523003372,0.285560002729221,4.17626845018827,2.96330086353354e-05,0.000295495514736696
"LOC100129027",10.0295757186432,0,36.9237401242994,7.37719737808326,44.9518918879565,61.490729937703,14.0360385345681,0,22.3489966583923,7.85233287850076,5.23648449445775,0,7.36496602117345,6.31635736414997,8.32455901865572,0,20.2637723807915,6.18127247536204,6.59071451334676,0,20.5010503118147,6.02781262679372,13.2644314693042,13.2644314693042,1.76752848579666,0.839158560036712,2.10631049955486,0.0351773898719023,0.101171692001676
"FOPNL",0,2.44467732365999,0,0,0,3.23635420724753,0,0,1.54131011437188,0,0.872747415742958,4.92547982903891,1.05213800302478,1.80467353261428,1.04056987733197,4.42046309622391,2.13302867166226,2.06042415845401,4.70765322381911,13.64572341484,0.72223416452794,3.66629012227522,2.19426214340158,2.19426214340158,-2.26989454265887,0.911298119243057,-2.49083641755377,0.012744278075068,0.0454911414730401
"SUSD2",0,0,2.40807000810648,0,0,0,0,0,1.54131011437188,0,3.49098966297183,1.97019193161556,4.20855201209911,0.902336766307138,2.08113975466393,3.31534732216793,3.19954300749339,3.09063623768102,0,0,0.394938012247837,2.22587366949999,1.31040584087391,1.31040584087391,-2.24906533553059,1.07365322999807,-2.09477815806005,0.0361907176146034,0.103532456185582
"GPA33",5.47067766471446,11.40849417708,4.0134500135108,1.84429934452081,7.49198198132609,16.1817710362376,7.01801926728407,9.86422013443571,2.31196517155783,6.1073700166117,25.3096750565458,31.523070905849,17.8863460514212,13.5350514946071,26.0142469332991,24.3125470292315,1.06651433583113,9.27190871304306,11.2983677371659,15.9200106506467,7.17122488072791,17.6137738907641,12.392499385746,12.392499385746,-1.31078467857249,0.446251976791277,-2.93731960135512,0.00331062722662514,0.0153819489352112
"EWSAT1",20.9709310480721,9.77870929463996,21.6726300729583,20.287292789729,17.9807567551826,14.0242015647393,44.4474553594658,26.3045870251619,23.8903067727642,8.72481430944529,4.36373707871479,16.7466314187323,7.36496602117345,27.0701029892141,15.6085481599795,3.31534732216793,5.33257167915566,4.12084831690803,6.59071451334676,9.0971489432267,20.8081684992158,9.96106164426192,15.3846150717389,15.3846150717389,1.02641556149733,0.399984527600917,2.56613816452777,0.0102837856398845,0.0382563338275898
"SGSM1",3607.91191987919,9.77870929463996,430.241841448358,2886.32847417508,584.374594543435,964.433553759763,376.633700677578,8641.05683776568,3733.82375206589,3459.38887369506,13.9639586518873,20.6870152819634,22.0948980635203,24.3630926902927,21.8519674239713,30.9432416735674,13.8646863658047,18.5438174260861,8.47377580287441,14.7828670327434,2469.39722573047,18.9569320412711,1244.17707888587,1244.17707888587,7.02590677053563,0.607157765827937,11.5717975886464,5.72700419028358e-31,2.9605175461252e-28
"CACNA1S",31.0005067667153,2.44467732365999,59.3990601999599,6.45504770582285,11.9871711701217,39.9150352227195,37.4294360921817,15.3443424313444,249.692238528245,52.3488858566717,4.36373707871479,9.85095965807782,5.26069001512389,5.41402059784283,11.4462686506516,9.9460419665038,29.8624014032717,2.06042415845401,12.2398983819297,14.7828670327434,50.6016401297442,10.5227308943314,30.5621855120378,30.5621855120378,2.27199594650484,0.619059501604349,3.67007685144442,0.000242477557012786,0.0017609770767377
"MAP3K9",12.7649145510004,13.8531715007399,4.0134500135108,5.53289803356244,22.4759459439783,14.0242015647393,0,12.0562690531992,4.62393034311565,1.74496286188906,3.49098966297183,2.95528789742335,2.10427600604956,9.92570442937852,2.08113975466393,2.21023154811196,2.13302867166226,3.09063623768102,1.88306128952765,4.54857447161335,9.10897438657351,3.44229299690834,6.27563369174092,6.27563369174092,1.42181406051963,0.537444593698694,2.64550816435738,0.0081568318613024,0.031665610261202
